Date,Bedfordshire and Hertfordshire,West Midlands,"Herefordshire, Worcestershire and Warwickshire",Shropshire and Staffordshire,"Gloucestershire, Wiltshire and Bath/Bristol area",Dorset and Somerset,Lancashire,West Yorkshire,Hampshire and Isle of Wight,Greater Manchester,"Surrey, East and West Sussex",Outer London - South,Cumbria,Northumberland and Tyne and Wear,East Anglia,East Wales,West Wales and The Valleys,Cheshire,Merseyside,Essex,Kent,Outer London - East and North East,Derbyshire and Nottinghamshire,Tees Valley and Durham,North Yorkshire,South Yorkshire,East Yorkshire and Northern Lincolnshire,Lincolnshire,Inner London - East,Outer London - West and North West,Devon,Cornwall and Isles of Scilly,"Berkshire, Buckinghamshire and Oxfordshire","Leicestershire, Rutland and Northamptonshire",Inner London - West
1996,1.0347459658134193,1.008695181090102,1.0256015381348742,1.0083484423548046,1.0302744272964806,1.0289179424570818,0.9881879285169426,0.9969319369313403,1.037528554809666,1.0060229071187277,1.0435846809262066,1.0455315565302732,1.000342082673656,1.0027605401348398,1.0102943108485858,1.0120483034175791,1.012601035934238,1.0070465479148094,0.9968113381040234,1.0228365084829736,1.0258542842645924,1.0414115695896866,1.005758673705235,0.9980430338419134,1.004380457522161,1.000774715412463,0.9897461545569718,1.009315739704137,1.061765237682082,1.055454751085376,1.0157408513283515,1.0302530950623812,1.0413017179304773,1.0204960723496985,1.0748992104473436
1997,1.1597108291299414,1.0684692790890753,1.1078503892551723,1.0623842517839757,1.119695246594718,1.1307182660136361,1.0195754493835743,1.027182311714155,1.1515228626283593,1.0396375233896957,1.172973432389224,1.1826632559528958,1.0417465799040477,1.0449338460017765,1.0854555285804148,1.074743248164733,1.052060901254665,1.0599527877797532,1.0267513216084212,1.121973668938978,1.1274618731536308,1.1550709968078456,1.0547113464420597,1.0187177287902203,1.0525034419029196,1.028245374175565,0.997963838602041,1.0665591855032028,1.2077580409318514,1.2072243049715787,1.0915989994131516,1.117263555746343,1.1778380749293342,1.09629428072333,1.2567975842937271
1998,1.2925827588629093,1.1377791277062557,1.1983279346673066,1.1195753565400637,1.230447226825694,1.2436190800614861,1.0587835328247017,1.0695521245576751,1.2717447079290607,1.0902112076092898,1.3146224439249303,1.3339293190241204,1.0926247572961496,1.0985991775694757,1.179487473078737,1.1446848359493986,1.1000761939364654,1.1347321260492078,1.0692717851805018,1.2326113673020982,1.242154354863763,1.2936589253351656,1.112539945733452,1.0502886377559726,1.114484890082456,1.0705586284932957,1.0245126626130447,1.1274227751963486,1.3634367574641593,1.3675927825278673,1.1716923676207813,1.2164128418554687,1.319164165040321,1.181912639856591,1.400079322521075
1999,1.4305561277996428,1.2180070396387368,1.3068763310509308,1.1919099715803203,1.3687178681887595,1.3732404063464507,1.1038186888969128,1.1197731241942936,1.398672503508158,1.1581992003619266,1.4587536889059989,1.5041071095200476,1.1548079119108827,1.156691110599388,1.2877795574149278,1.2245487229969603,1.1511580682443334,1.229696140881921,1.1237202164625588,1.3489701205921534,1.36404228308204,1.4316751640572871,1.1821686808484075,1.0800970323355263,1.1860358712767773,1.122699500055941,1.0497565685214314,1.197288852419162,1.5524586003930188,1.5430345127824452,1.270171651693364,1.326242848634721,1.468721730456821,1.2812788144678984,1.5717918173108147
2000,1.676765224641604,1.3454997494838403,1.475905533740415,1.305516314622988,1.5990340106557923,1.5973821775349482,1.1729604198498815,1.2048448779760892,1.64707983140776,1.2604970176343284,1.7189660628250367,1.7962939824147819,1.2355380490956944,1.2289716011434817,1.4915204389347592,1.3516380427910675,1.2319627534394204,1.3653710325558763,1.2198195074474887,1.5675984253453397,1.5872823618863965,1.6909754440261229,1.287600076192591,1.1338490956952385,1.3271816193239059,1.2016536200530514,1.1045738885515641,1.3178397095130523,1.8534754850347306,1.821755133265061,1.456973954923145,1.5097109938746476,1.732373409192309,1.445966520875555,1.8452171582133854
2001,1.8498972073138438,1.4959685015455262,1.6286251778243492,1.4300008645483602,1.778329918796903,1.7741649514739517,1.2552908087033525,1.3064401787894846,1.8410764509569397,1.372222239191984,1.908549237890714,1.9794456930698314,1.3241934868826828,1.3340129253985142,1.6836919872706801,1.4874883920091606,1.31546561686736,1.5108566298326913,1.3271252741326287,1.7625016330504797,1.770269101618732,1.9097883323095455,1.422340791946231,1.198114578414309,1.4940282697834875,1.2950364516299429,1.1788877085931837,1.4780791256697627,2.081581028797296,2.013391999190425,1.6631256038480418,1.6975641961462191,1.9104789295321016,1.6112287336509674,2.0370947794473397
2002,2.158104944856752,1.7475880086104283,1.8904276728526133,1.6630148000077725,2.0878833709052604,2.1073042203410735,1.4355725070880283,1.5183166575712086,2.1528252233153253,1.5705493314980945,2.196890325792619,2.2805727473373616,1.5112354867951643,1.5819566662351683,2.008116280159767,1.7484112962778953,1.4957962144005557,1.7504985663166812,1.522507818386889,2.0971804917854233,2.0710745987830164,2.263498875996186,1.713686259704489,1.3640347524895315,1.7869435723129743,1.5146940822961026,1.3971366986965936,1.7820551531447473,2.3772185010385125,2.3115277369885536,2.023600271914062,2.1151683177529295,2.1866167122257645,1.9046402180604636,2.271936840278083
2003,2.491629226275139,2.1118871060063036,2.2408834338262635,2.0149575440888485,2.403105667487024,2.490659489050564,1.7401580732473425,1.8620134133591713,2.471554415132609,1.8738118241428905,2.4924826155270243,2.580546367050217,1.8454831507331715,2.006898531148267,2.3341623964906626,2.118921047832864,1.8467340363905635,2.0811158773412783,1.8548545454193628,2.4665688194417057,2.4271076401448006,2.6104434487170987,2.1250115158629908,1.6972953872368306,2.157371735189859,1.8882964967030882,1.7453895319263582,2.2129160949134006,2.6107931138168934,2.5877324282328593,2.41778491980527,2.6078307016750464,2.4413153326067083,2.283492792769957,2.3967263757654558
2004,2.702322833546624,2.407469499353718,2.5247503376945737,2.367340577430213,2.649413343589327,2.7695504224019403,2.1341553100881305,2.214575174793229,2.688766943729448,2.2443714322594905,2.7034836524361188,2.7811580650993464,2.298448949948196,2.42262026540218,2.6058443202077255,2.4779695680313627,2.315650164476314,2.4199748712592943,2.3320234637653567,2.7096682841293585,2.6980030970995346,2.8331190347548265,2.4500887618787086,2.140359414279184,2.498399790970217,2.33185585327901,2.1381555512699677,2.5420653197599403,2.8150787108856687,2.783559586165363,2.7560494199861445,3.0117957406005265,2.630127324607276,2.574689085967804,2.580986927818633
2005,2.823444797906065,2.589119738851794,2.6928469684830914,2.575824729317631,2.7991593238315544,2.914101831147143,2.371642187984734,2.447189316207794,2.7943924163415863,2.4903613505915136,2.8226011918877654,2.8811802459263554,2.544427543079752,2.619010277420584,2.7617692086205463,2.6897667452886154,2.5699788120978724,2.6136764465538427,2.5769570636538677,2.860372831767204,2.8497339660017635,2.974743122975851,2.622527277302681,2.389411743079459,2.702542403056674,2.5775627211295196,2.350405821710207,2.706697865959565,2.9512089724206763,2.876286491764153,2.9386152039722995,3.1970135712538816,2.7368546915251524,2.7316360506282567,2.6810607873317154
2006,2.9680954654766105,2.7205281891356052,2.83050818123729,2.7256171413945034,2.9796948456377352,3.077673494766413,2.549686162554212,2.6185829349623164,2.9359922082655134,2.652030570154956,2.984060578345058,3.0388581970995268,2.736565154721245,2.7511845603700134,2.9463084325367825,2.8329440336909197,2.740972502387283,2.734981494769149,2.697219104369028,3.0042662103639493,3.004224678021751,3.1233281060977203,2.7582060482902535,2.5215757920457498,2.8672607064107853,2.7447871401360455,2.502603998430716,2.8537683991056624,3.195808025297681,3.0394475894680757,3.1130009300805037,3.386031004004394,2.891949624431495,2.8774015342872734,2.9444313474550947
2007,3.2214307367915755,2.8657223303357187,2.997267521146521,2.896060468242538,3.2291674912249153,3.317133652908414,2.734625336296799,2.8101826268990298,3.1713901157916866,2.829410468087128,3.2814024509139013,3.394631648717938,2.959682629438144,2.915738623732824,3.195253346908586,2.9999835272895012,2.9295389978336424,2.894691344968393,2.8561941129576143,3.237480684118332,3.23370359549956,3.432256791282037,2.8906406244568243,2.679435525272657,3.0725520248091738,2.912964827039438,2.6854696964069933,3.022451832620479,3.662041958734332,3.3970091651692567,3.3454773569553122,3.646010351816481,3.1626617310135883,3.063509833581714,3.479600849249061
2008,3.188334048758939,2.806384782889721,2.9010636674539088,2.8552998608221887,3.117719011020993,3.232445717026746,2.7107865477843687,2.769679263042541,3.096952562793608,2.7882143383463167,3.2561803481530998,3.4126247860382324,2.962222932909999,2.865152914919058,3.094569999289902,2.923329693003807,2.87754178278218,2.840889072231585,2.8220221097003733,3.2146744824103677,3.2107621688933334,3.4650007752902514,2.8036484304621085,2.650983628207824,3.0152545487749074,2.911881652426705,2.705499965159904,2.953185708911896,3.75587390051618,3.448766857389841,3.280765752314279,3.581386195379888,3.114147702296308,2.9631974951669897,3.551205766573006
2009,2.9141025306678783,2.5552042653739355,2.6744299039455592,2.629521330702587,2.8654642423829983,2.9680628790981753,2.5013441225942157,2.5177433668278866,2.8595893114351303,2.5407683006694612,2.9842918959760776,3.0857351941610993,2.8245409352172253,2.637836298995649,2.8380849709603737,2.7124441897285427,2.695721663075011,2.619926220556982,2.5520877720029005,2.9219769384428456,2.909567469077748,3.1386014480393283,2.59481899317318,2.4268648155957915,2.8067612282675354,2.6568691468197665,2.465638059148541,2.704842536432582,3.498594589189564,3.1776284448655456,3.0490105265291274,3.3498090281823627,2.8734863920921208,2.699146148192828,3.3868455003620253
2010,3.1199029429951417,2.649867607673747,2.7880664302602978,2.6958549423440883,3.032875573764103,3.13538896403708,2.535213870003394,2.5668274393542947,3.0347619316763415,2.5980642812299006,3.2093116802914694,3.324409978503946,2.8970322837891893,2.673569489248457,2.9971927711692685,2.7996497105902987,2.7520195537850434,2.70270670270678,2.590917567530133,3.0925438038492556,3.068867615952473,3.3395635244179758,2.67724428350066,2.4426506789461144,2.9146612412004584,2.6934933230451366,2.521043613534269,2.7722952745492395,3.7755211881815804,3.4527897733782984,3.2048425161386027,3.480049697270277,3.0624798411947483,2.824546648662574,3.726147159631814
