Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
1996,1.0221782245392224,1.0126031690384965,1.0274679133072724,0.9986057083659449,0.9971144904362329,1.0390121309490394,1.0552170063380109,1.0012275996378688,1.0117385205486942,1.0123334298044249
1997,1.1190766255299647,1.0769928945927894,1.1173225350058258,1.0350780317331907,1.0246721009364266,1.1619321492760086,1.1987152439430326,1.0331047631379466,1.0599759970838636,1.0734762729211793
1998,1.2299036456726016,1.1487364070026855,1.2216415143892996,1.0856618167995253,1.069142126731796,1.2942057125818196,1.347414682255288,1.076595727567952,1.118023699015869,1.1427741414896995
1999,1.3501593956300124,1.2346471157622503,1.3471231409185305,1.1493836713234913,1.1187052603651806,1.4330945956699912,1.518525360157653,1.1215163098163106,1.1811669951763784,1.2244459452064202
2000,1.5705526632686233,1.3689983215923656,1.5618263709765212,1.2460024207417368,1.2047570369515037,1.6842035155341177,1.7962005728611705,1.185762267757965,1.2805649565442607,1.3556008255230385
2001,1.758425327331133,1.5126193457360204,1.7486305490626044,1.3528371077803258,1.3079958355894963,1.8711136157043657,1.997959353087219,1.270140141506114,1.385704377015977,1.507091402504365
2002,2.0797817621495778,1.760973716737594,2.0804621365940443,1.551429889511331,1.5348788434171836,2.161536600246637,2.2928619896036797,1.4754279644611938,1.5983837717459273,1.8005863849022328
2003,2.4191954067151533,2.1158545066553693,2.4375255110905885,1.863805758709111,1.888259725515735,2.4596248326324095,2.547636911911368,1.8533234570453117,1.9526848895429882,2.200440113891405
2004,2.662178879504881,2.4237947507612927,2.718635932770041,2.254757164528332,2.2659818491878583,2.676282676045476,2.7461457623010617,2.2836882926600466,2.3761238889396394,2.5116237535769015
2005,2.806859622972388,2.608101883390511,2.8762706969726817,2.487477778981485,2.493254400169251,2.796130365282149,2.8622641085310705,2.504879044591767,2.609328153825195,2.6751733219142673
2006,2.969144632017768,2.7470036879383017,3.0570422151799153,2.642138544039562,2.6580336292914577,2.9521166423558594,3.0564897850277317,2.6370870477158306,2.767946249055294,2.8175735228012746
2007,3.2139694722952457,2.9067551245698464,3.3031816704363455,2.8183576060880124,2.846475375424767,3.2169823986475286,3.452976755561371,2.798458239454337,2.9492386890432303,2.9795733268085702
2008,3.1586609224600295,2.8434172710150842,3.214619018983897,2.7868729828440184,2.824689902476035,3.1754786714576033,3.507758519753678,2.7603438057588527,2.8942561889891767,2.891576519147067
2009,2.887187103609708,2.6069081205041207,2.9691514090944877,2.5631460335408875,2.579955233716126,2.9148015366002786,3.2458257625112994,2.5342589845059327,2.699216413275742,2.654590176672078
2010,3.062353284613744,2.69876343155181,3.1319190214498223,2.616777088352267,2.6394609885285627,3.1070913136415217,3.5084363118300614,2.5604881700745312,2.767716398148311,2.7510315319105065
2011,3.0472009805949263,2.6533764650676046,3.08807874623451,2.5599090559574105,2.5793822654655734,3.091236592007413,3.589094116787605,2.4868770500039665,2.7166005440720267,2.711008765219801
2012,3.088547524195217,2.658805334912756,3.110705787177616,2.532060377248746,2.5553791105576846,3.144911786796136,3.7578846916579725,2.449104435383205,2.699243991329032,2.719677400883512
2013,3.1908090817410084,2.711979143899464,3.1816167020102513,2.550566674986537,2.5754586419232464,3.2599732147766294,4.045062584769231,2.45919552271007,2.7259836741353154,2.778076104472046
2014,3.4688075055755445,2.845629639211546,3.367156322737876,2.6527374530699714,2.683554667777485,3.5576209031090733,4.647587728580034,2.5271303124019098,2.833879988773998,2.94805792409443
2015,3.7696517788743273,2.9727987869879984,3.5513649153982576,2.7434526269511608,2.7761200321769945,3.8572498010679737,5.086646472627553,2.5729064063303184,2.9109957136453484,3.092606442623922
2016,4.142889808907269,3.127369781097098,3.772297990156959,2.8544552629365865,2.877117958729737,4.206189784369667,5.5896333693309455,2.6129738881216276,3.0206519510405867,3.270187672911485
2017,4.408264638647578,3.292410551852623,3.955164205933064,2.971920393025021,2.9789712110301663,4.40321891568669,5.759907105183902,2.6503839654961117,3.127576420194213,3.4543289410562252
2018,4.533807172444564,3.442583216768916,4.098591247599495,3.0851251904118127,3.082603529478266,4.485192122460127,5.733730173506353,2.6884451126175843,3.2771162815325647,3.6144754694675743
2019,4.557028340777918,3.538971611489831,4.159996519276173,3.1883984869974085,3.1756472632061232,4.4769219545715435,5.683506041714409,2.7195938449984123,3.409021992487936,3.720334463699888
2020,4.671943983427955,3.674831575935807,4.311069708799759,3.3352214814937144,3.3136552097646192,4.593141603728296,5.873362359314131,2.810525487197889,3.57797459092144,3.876294373118674
2021,4.953332468428531,3.9198888509695733,4.610329846644374,3.600621843820322,3.56048675572112,4.857901288216488,6.043282928973612,2.989559259630219,3.9094968210455203,4.156954683763153
2022,5.397109822175836,4.292383090800598,5.112438132498996,3.9483245530911533,3.9030509486468286,5.273133162762375,6.304327468151624,3.236902832010045,4.355310882576049,4.608535485657967
2023,5.395475215488188,4.38115257808133,5.169099914978103,4.048151872921321,3.977782703911633,5.290962672259666,6.2564868760583,3.3126330148317717,4.438065028472573,4.67806602081685
2024,5.3443099369675435,4.411239578026031,5.141746292149124,4.126099598969177,4.039986423203115,5.25539204097044,6.2902017120140465,3.351798374837995,4.490194766297119,4.679984825027493
