Date,Hertfordshire,Birmingham,Worcestershire,Dudley,Sandwell,Walsall,Staffordshire CC,Warwickshire,Solihull,"Bath and North East Somerset, North Somerset and South Gloucestershire",Somerset,East Lancashire,Blackburn with Darwen,Mid Lancashire,Calderdale and Kirklees,Bradford,Bournemouth and Poole,Dorset CC,Central Hampshire,Greater Manchester North East,Greater Manchester North West,Brighton and Hove,East Sussex CC,West Sussex (South West),Bromley,"Bristol, City of",East Cumbria,West Cumbria,Northumberland,Cambridgeshire CC,Cardiff and Vale of Glamorgan,Bridgend and Neath Port Talbot,Central Valleys,Cheshire West and Chester,Wirral,Flintshire and Wrexham,Heart of Essex,Essex Thames Gateway,West Essex,Essex Haven Gateway,Suffolk,Croydon,East Surrey,East Kent,Coventry,Cheshire East,Kent Thames Gateway,Bexley and Greenwich,Derby,South and West Derbyshire,Durham CC,Darlington,North Yorkshire CC,"Barnsley, Doncaster and Rotherham",East Riding of Yorkshire,North and North East Lincolnshire,Lincolnshire,Redbridge and Waltham Forest,Tower Hamlets,Hackney and Newham,Enfield,Barnet,Devon CC,Cornwall and Isles of Scilly,Blackpool,Lancaster and Wyre,Gloucestershire,West Surrey,North Hampshire,Berkshire,Brent,Harrow and Hillingdon,Buckinghamshire CC,"Herefordshire, County of","Kingston upon Hull, City of",Breckland and South Norfolk,"Merton, Kingston upon Thames and Sutton",Hounslow and Richmond upon Thames,Liverpool,Sefton,East Merseyside,Chorley and West Lancashire,Powys,Leicestershire CC and Rutland,Leicester,Conwy and Denbighshire,Gwynedd,Leeds,Luton,Manchester,Greater Manchester South West,Greater Manchester South East,Medway,Mid Kent,West Kent,Milton Keynes,Bedford,Haringey and Islington,Camden and City of London,Tyneside,Sunderland,South Nottinghamshire,North Nottinghamshire,East Derbyshire,Nottingham,West Northamptonshire,North Northamptonshire,Oxfordshire,Gwent Valleys,Monmouthshire and Newport,North and West Norfolk,Norwich and East Norfolk,Westminster,Ealing,Peterborough,Plymouth,South Hampshire,Portsmouth,Isle of Wight,West Sussex (North East),Thurrock,Barking & Dagenham and Havering,Sheffield,Swansea,South West Wales,Lewisham and Southwark,Central Bedfordshire,Wiltshire,Southampton,Southend-on-Sea,Stoke-on-Trent,Wandsworth,Lambeth,Kensington & Chelsea and Hammersmith & Fulham,Shropshire CC,Telford and Wrekin,Torbay,South Teesside,Hartlepool and Stockton-on-Tees,Warrington,Wakefield,Wolverhampton,York,Swindon,Isle of Anglesey
1996,1.038784505185551,1.011206139615236,1.0260933120273577,1.0021396556082347,1.0138192564387274,1.0086814493606442,1.0118292981956296,1.0270309960934256,1.0215612120221886,1.0306741999559954,1.0188519591131253,0.9956964970372572,1.0022548077665747,0.9911994830463706,0.9936478599993928,0.9931701980819553,1.0357686312954686,1.0336216980630448,1.0452133523037854,1.0058050810189354,1.0071662402472614,1.0533719164631243,1.0310063180659923,1.0464494083684337,1.0429490484517991,1.0372973269386454,1.009799229726703,0.9896818957604673,1.001695505937438,1.0199770616663846,1.0146181598494906,1.0150025904377895,1.0020066065858182,1.008523153861588,0.9967187885970377,1.012474215297435,1.03337916845281,1.026477172152185,1.0212567347440338,1.0121590680944592,1.014143914535295,1.051086939352848,1.0405684920935272,1.0375504703471157,1.0003204772153482,1.0069434874615801,1.0145794129162506,1.0357434961617091,1.0055915849567059,1.0102131167494883,1.007020008441358,1.0007445381890308,1.0056224999367618,0.9954233870157058,0.9977710915208109,0.9974938057100192,1.009315739704137,1.0491662326864362,1.0632606666993023,1.051102103017606,1.0445539124446128,1.0627809935221058,1.0250491520935758,1.0302530950623812,0.9734286323104674,0.9968386369565919,1.0308870617982675,1.047050658874008,1.0366807435538101,1.043424522558581,1.0687165317667306,1.0430807586905482,1.0425968404495272,1.0199319670248503,0.9746070289232888,1.0024809538118589,1.043548407621035,1.0501982119631967,1.0026830633270192,0.995236162024275,0.9941461007998463,1.0081113194662488,1.0116605019314089,1.0188414050852994,0.9980793579006734,1.009700723312404,1.034535254673245,1.000182856984957,1.0293118194359079,1.0014431358048224,1.012624412323495,1.0026041455975288,1.0112584675318748,1.0188695398110885,1.0349060692273815,1.028995420009103,1.023100808679626,1.069606354935822,1.1086842953773346,1.003843465330687,1.0056879277557476,1.009878148199728,1.0022987627312172,0.9970463608393206,1.0070396778539599,1.0363198104091416,1.0140065377677983,1.0400189031507525,1.008962667797273,1.0073895474460233,0.9981301727061944,1.002625490504393,1.0223105026564905,1.05890297921327,1.0006729631120244,0.9833666253240336,1.0318934388655563,1.0369238927351465,1.034769773850655,1.0353698570978729,1.012408500523761,1.0336226871371572,1.00886590345027,1.0164164127459037,1.021746918737819,1.0473221719377168,1.0270789562690112,1.0256873932002624,1.0283293385538608,1.031011814654027,1.0029893975864685,1.074670726829993,1.0905039160715901,1.0891838022016767,1.0245571804493012,0.9944753449151291,1.0160071600903076,0.9883255093934736,0.9898373106226707,1.0053442681719502,1.007815520971018,1.0027781372531,0.9988527075675862,1.024947903069619,1.0122548406366785
1997,1.1756767250654387,1.0743916481703113,1.1036892544254586,1.0515808377856497,1.0442636693003333,1.0579044688769654,1.070040500406195,1.1216371593922396,1.1045161348307349,1.1157174347424716,1.0946021297893502,1.0009762011824954,1.031939899390592,1.027181297225934,1.0240253077115795,1.0087327624680495,1.1600445911818609,1.1480553800453566,1.1606012716391272,1.034827603670714,1.0297303690361055,1.180160064397775,1.1295187927251675,1.1759331363091443,1.175161985881914,1.1426494152718323,1.0457427432057769,1.0387057932402646,1.0516745960540692,1.1091495384082666,1.085939011140475,1.04483617127888,1.0224092407549834,1.055744765449009,1.0458024472110066,1.0503633492357842,1.1533945908217713,1.1213982969886338,1.1270138163328018,1.097029182415102,1.091507115192848,1.1783676324040875,1.1923328674796023,1.1241632195695022,1.0699565777203008,1.0709871485045643,1.1082467595105492,1.1492368049226278,1.040550475287212,1.062310049077839,1.0314797571760732,1.0372642199853843,1.053174941329189,1.0186902474604043,1.0114423023306203,1.0208876590342957,1.0665591855032028,1.1631581270750133,1.2145064104486285,1.1717191571280898,1.1728862955937711,1.2031069402891053,1.1042017844952408,1.117263555746343,1.0244680587783666,1.0334059751025184,1.1208098276542,1.1952988695261395,1.1807417511246698,1.194675233827796,1.2195621704888635,1.1862199544262646,1.1853933319540046,1.0800187684319293,0.9535188471281976,1.0699411224303175,1.1881658679751628,1.2128579407101523,1.0246185746633825,1.0309327242267028,1.0141161806171963,1.051992322614116,1.0781529539295038,1.0865075375600397,1.044601189786358,1.059423579836384,1.0832682685624202,1.0429706784159225,1.1197952507293072,1.0390275940388207,1.0629121354169033,1.0462774709386204,1.1060653605067141,1.1234415635347517,1.1718406650157296,1.1252267335616684,1.1150081130610758,1.2411655416804672,1.2640854375866857,1.0469339931122446,1.0302073499581088,1.078466987345417,1.0459920881222349,1.0326353788325036,1.0591416500364086,1.145840328285684,1.0781957035996548,1.1711294400662102,1.0568043772011744,1.0748222467101187,1.0617064287791627,1.0691901445544225,1.202674696500598,1.2260534353730441,1.0551757094336796,1.0458021030287896,1.132762052992494,1.1378640721799773,1.138474079594105,1.1608027291475,1.0937287860900877,1.134269208287973,1.0462422922664376,1.0545718388474803,1.0639741815429475,1.183038476081696,1.1427913566876553,1.120336782030273,1.1315939635073542,1.1456537556178075,1.0365627268000135,1.2720718470342143,1.2450007899245714,1.2742049872254047,1.0862989927490847,1.0387650500019487,1.0947513316209883,0.9922791571735924,1.0131277354280195,1.0468582949636422,1.0356489868207126,1.0639124663904171,1.0514799000473334,1.0965160331363768,1.0813116117827826
1998,1.316641013168556,1.146112084826536,1.1893150328727413,1.1094889829325025,1.0867725959540797,1.105818627831459,1.136449323369953,1.2223509443888714,1.2227790167230073,1.2206246846154458,1.1902400026077435,1.0284549109069134,1.0539477830107666,1.0644813798035069,1.0569893924840483,1.0428405462918202,1.2928069087965142,1.2655247667977363,1.2912894172428087,1.0720805109610088,1.0596358592255817,1.3174742772800767,1.2510343175976053,1.3039052597720524,1.3320662725502739,1.259581199303953,1.1030035610897038,1.0800043598607727,1.099351295036602,1.2290615764802797,1.1615172937120875,1.0824780067980013,1.0576088515220836,1.1278325418729855,1.1049159355143952,1.1107640495996405,1.2809604985052592,1.223582446646969,1.2405055319900136,1.2052420656040383,1.1852575155098057,1.3235567199366072,1.3405674515705477,1.2196060127628656,1.1570301396405678,1.1524634426201485,1.2266255801114916,1.2959286013326008,1.1003943613539933,1.122297159158364,1.0721339576808395,1.075598324185718,1.11550199769214,1.0501194692607179,1.0421409267233113,1.0579149497060643,1.1274227751963486,1.2965097359924929,1.3665341960794182,1.3102170326637936,1.309003219080284,1.357506195470962,1.1923854784922492,1.2164128418554687,1.0546974277776053,1.077759518498863,1.2274737269050617,1.3536454144767922,1.3191929880697564,1.3416986352843074,1.3880357089057551,1.3329312718787063,1.3308693528782263,1.1575729357223679,0.9533430298476584,1.1538367093307504,1.3402121851794002,1.3903308298370687,1.0573753025795967,1.092438468684123,1.039797217816379,1.1104258314510949,1.140130973846999,1.1571319852509743,1.1148058465230457,1.1082941733434837,1.1457319959570436,1.1004953728668216,1.226774148967576,1.111600198136297,1.1338849230966859,1.0998784919814326,1.2168377256836418,1.2405458301651011,1.3072065056886804,1.245790956265694,1.2400738216753007,1.406061853820321,1.4179887938715576,1.108013197334559,1.0671802516726403,1.1448751442239784,1.094324235535359,1.0847971158824512,1.1085994125844667,1.2602779849620147,1.1618867827570434,1.3102519302193039,1.1008087572714425,1.1459191781283076,1.1435762357833255,1.1395959278229373,1.3231839233620222,1.3863476959146206,1.1273711739633114,1.0976439137936738,1.2400044210618333,1.2406261226075326,1.248424079729032,1.310354125008302,1.194915145281312,1.267968965715764,1.1028077730577268,1.0902378390886212,1.131340413057645,1.321188945397287,1.261507940188474,1.2397160203149222,1.2421332356407444,1.253569926316971,1.055560143087531,1.4531319086697683,1.4357806850525106,1.4063086328575731,1.1517001310622208,1.0835949948773838,1.1717575950055927,1.022925806940588,1.0273666929988667,1.1142748219468528,1.0671738620927764,1.1060104987235222,1.1118986455971764,1.2138679856005932,1.126931261743577
1999,1.4581567183079347,1.2350929705008467,1.2900995684711942,1.1764088949896956,1.1394694582279616,1.163811863695642,1.2106633074067046,1.3357157760239635,1.3408903748192809,1.3508033333699394,1.3077392448159206,1.0525060266600017,1.0756865697478075,1.125569547338731,1.099839337315501,1.0770947793315238,1.42992055794579,1.405420251623483,1.423998805774396,1.117438484443475,1.1025157379060107,1.5034714202718853,1.3705555405141745,1.4315520576704988,1.4994252015046927,1.4264451766772597,1.165351736615839,1.141209785443638,1.1543026377933177,1.34234841463934,1.2548520737084308,1.1231154268515766,1.100159693259027,1.2260302009373716,1.1707009573531906,1.176453052460575,1.4083080093382943,1.3339518064142926,1.375816942236535,1.3119784884830648,1.3056606369855628,1.4890024785304752,1.4900982296619893,1.3342173135860143,1.242522602096936,1.2502830375934997,1.3380048606185329,1.4383481739788035,1.1777567557264692,1.1930158498610202,1.1094981346297,1.104730398340823,1.1831816258191352,1.0900829544223694,1.0755277072278113,1.0829477643755618,1.197288852419162,1.4435258218808027,1.5319556046742775,1.5125403775619615,1.4517125801017952,1.5162007251308656,1.30079714190212,1.326242848634721,1.096530408554015,1.1347091128260927,1.3514488226058678,1.5103316645131977,1.4629505997564332,1.5022432798382412,1.568293759209779,1.500850509992586,1.470999221916323,1.2740471253133443,0.9666304003000186,1.2587723893099203,1.5126579807970397,1.5610977187936121,1.097113851892543,1.1540346215321788,1.09220498783725,1.1626060556569142,1.1873077310759066,1.2486306385417394,1.1850130415440092,1.1780511475023845,1.216229208432373,1.1701069937034814,1.3657886549951288,1.20419403498378,1.2262863060692304,1.1879121977239024,1.338211438689857,1.3615475455111776,1.4443599184432192,1.3722074472022063,1.3657556782202696,1.5941248115195454,1.5877702821656297,1.1691920909872293,1.117888846987797,1.2339730576384063,1.1497517863803233,1.1297893653919233,1.1816905431191174,1.3848391991525537,1.258678482317106,1.460653867693261,1.1463736232383872,1.2192895409284537,1.2454790528062119,1.23141726697335,1.4675124394530754,1.5954302250172478,1.2078253930590612,1.1705227264509388,1.3507867354671377,1.3492269686137233,1.3811682496839421,1.4574905802377542,1.291686280948629,1.3865023191349075,1.1705141467912104,1.1460696747721768,1.1653870742514676,1.507521330186223,1.3900587117848853,1.3818109526886162,1.367019527885743,1.365513091116602,1.0887240809200784,1.6690993298203427,1.6418243021250558,1.5651766022866007,1.2453747785879616,1.1495702260380083,1.2600311063915188,1.0464471690607686,1.0508638796206153,1.192466932012453,1.1059520200584139,1.1722141687335181,1.1943627737181173,1.3728011662905424,1.2085275005986185
2000,1.7131896758296368,1.370340539821291,1.4649131481860636,1.2796257117849743,1.2138577241750708,1.2727068000345791,1.3309868243278549,1.4962606184566174,1.524072630618485,1.5815131280288894,1.5142103629914316,1.1146747470836813,1.1247307383756702,1.1973201173851704,1.1653505416269978,1.1468900363572414,1.6713561350670485,1.6375961682216071,1.6824962560591337,1.1948113312043451,1.1765122726271666,1.8546787078515838,1.6040969265644198,1.6858210689172548,1.7800338792066055,1.660624068365408,1.2550103199283122,1.209825965130668,1.221306572914609,1.5607237689456395,1.404673424564138,1.1866023000059678,1.165248806345406,1.3594940293478661,1.28008528846572,1.2854268678079441,1.637320930782801,1.549516805157996,1.6012711977619163,1.5250305940012416,1.5172401514395504,1.788267958592014,1.7538940727257257,1.5535810528591987,1.3948510847208173,1.3888762501710659,1.559262535508775,1.6864073558964678,1.2896966531697136,1.3104596598351745,1.1687976803663922,1.1648534471160144,1.3113295875458255,1.147622608178192,1.148837330578605,1.1292838214230885,1.3178397095130523,1.7236868937827179,1.7880579447614586,1.8264060181358706,1.7369963926849274,1.7994237346536328,1.5036495604273334,1.5097109938746476,1.1546316745867087,1.207771168920215,1.5652738416476197,1.7743234175317082,1.7252934629018601,1.7896116258922286,1.897342822993922,1.766162622691268,1.719782730497361,1.449793641602813,1.0002381691513065,1.4691588848833557,1.8062568559874304,1.845149605369849,1.1826142931257706,1.2480588742614165,1.1868536572161497,1.254110841563743,1.303106079788228,1.3962641890593173,1.293399243164911,1.2658533640170022,1.3128073354141572,1.2874934604741874,1.6037295160157268,1.3372833344602855,1.3574119814321197,1.3048343166654737,1.5476958359229256,1.5886644070809874,1.6857207345737804,1.6077086921752206,1.5879718874361775,1.880502434963397,1.8743260715493215,1.2494474688506594,1.170735579953662,1.3722748176131832,1.223474068763366,1.2204686039128407,1.27728985723219,1.6005778442256846,1.4223969887709678,1.7194311749493931,1.2226737224412305,1.3272441707427736,1.4230993478604212,1.4395636163649308,1.6768158795841508,1.8605951372420215,1.3576040133792546,1.317251530086346,1.5847013912363352,1.559902510810788,1.6345611095879953,1.7225741452306937,1.5173693684179228,1.6223946705357426,1.2861986167301054,1.2313030588847884,1.2549180303413336,1.8216073745828854,1.622645796653622,1.6186380595451872,1.62951632682053,1.5796612437385087,1.1288558690507775,1.997428232887225,1.9963798627980167,1.8385350990686242,1.4002586172643259,1.2569798346282435,1.4382351625954746,1.0871984124411125,1.1028997345793587,1.3295891773595836,1.169572360489823,1.2852863240888879,1.3743907589747764,1.642164860865682,1.3094017491595884
2001,1.888753343831327,1.5327843536434058,1.6226330145951666,1.4289625608735408,1.3410402436620381,1.3884539806276999,1.4565698571185708,1.6473625949310098,1.6691350280647586,1.758340198529198,1.6794923165292004,1.1678567575618641,1.1703925624426137,1.3067015013555432,1.2502780055934721,1.220602072297597,1.8488809035051004,1.8252030387759381,1.87310617941107,1.2818242855622137,1.2694220122052822,2.1185681897511586,1.7928612652998228,1.887751884495115,1.9497823248847332,1.8669654003331102,1.3538899414310568,1.2850134668472906,1.3160485473002719,1.7528907459296537,1.5531910317391213,1.2466162588175391,1.2315149918411668,1.5043906201627364,1.399983231122324,1.4089802970778782,1.836652350225785,1.7563921051457776,1.7765051780913217,1.7179630063597435,1.7012958415818233,1.9987629589266345,1.9301889008794983,1.7461770416873899,1.5605446052399883,1.5355507459647513,1.7528204530082068,1.9043398768435258,1.4387230885725912,1.4600195918125576,1.2313856580051301,1.2627115688009212,1.4603934522043551,1.2224736357654251,1.2461906918955565,1.2000364672323507,1.4780791256697627,1.952232976454182,2.031976395754291,2.089479746573236,1.9399438633753705,1.9963348167904809,1.7140345953303835,1.6975641961462191,1.22443486337511,1.2959430676745876,1.7437665783563792,1.9485192033297172,1.889345243763473,1.9677089308880158,2.089403821773938,1.9659302218144814,1.8867888291040713,1.5918896624612802,1.0408076264335122,1.6661319235061511,1.9863162402071852,2.015853351728982,1.2863349652726372,1.3856266746466508,1.2705902759858108,1.3622900393267605,1.4226489877001771,1.5588609273050233,1.450669231154328,1.374142271635289,1.4172226901269946,1.4300579293092688,1.7726500821190276,1.4456529988724136,1.5042306267136019,1.4406702153248128,1.7388863773791363,1.741913168885847,1.8621324246024615,1.7921912033499325,1.7443890156962572,2.085643619100622,2.0808656398174024,1.3607685114224464,1.2745272252616422,1.5424435522703694,1.3137369790517708,1.3161817712746204,1.434535978962664,1.7680841428126772,1.590109248940937,1.8996207761649138,1.301366936620944,1.4490336662638754,1.6270325573973086,1.6386755678737093,1.8670756994343432,2.0652120325176204,1.545478720062305,1.511897989702759,1.7947583698196623,1.7556466421913595,1.8547618824401815,1.910477054797907,1.7184243164696686,1.8367188456965706,1.411392847277909,1.3010822218078117,1.3691822622482237,2.047904964670011,1.794276593285852,1.7892368254184525,1.8277438406426403,1.7758924218049716,1.18351738241179,2.1892813463123844,2.2201085619332988,2.0192455120605994,1.5602360649422722,1.3948777784958306,1.6395315654610638,1.1468461227368307,1.1583746537714739,1.4726214240628446,1.25738984309851,1.4206235925834392,1.5982257991215698,1.8117368563464884,1.4042721387590154
2002,2.189251098015423,1.7946157090387425,1.8844153473056502,1.6828957551250951,1.5737403595004846,1.6351116682432043,1.6951453965675352,1.912493893880153,1.9282543349490884,2.087591829349414,1.9962474938270494,1.301076687594252,1.278016502094815,1.5113490594406624,1.4458403308008327,1.374110452915948,2.2125088714235597,2.1497747158822254,2.170377873996323,1.4745897022521826,1.4370046345333585,2.4901161369909213,2.105997761601583,2.2138263759664167,2.2382558042952034,2.256175529064811,1.5731507598414283,1.43403064692595,1.5457741594718215,2.0472056537176537,1.8397160652913909,1.3660088210430696,1.3810932947656556,1.7355941010631626,1.62908701770436,1.6428305474038793,2.1821537324408555,2.084811649693313,2.0747876278232447,2.058504436239995,2.0255179768644793,2.3302683935361235,2.187631267201228,2.0649624768295505,1.8052809154453175,1.7685889618257944,2.0525814096988784,2.228379027893592,1.7519983416490263,1.7356545060331097,1.394860719157181,1.4514972755190236,1.7411602212866304,1.4208519487524547,1.5278918602436624,1.4007884867824547,1.7820551531447473,2.3473244918913814,2.2931221751855304,2.439250515048284,2.2716234222371905,2.300858873000891,2.0827625059573553,2.1151683177529295,1.4199141789375318,1.517471743467416,2.046580999686539,2.206534311916193,2.1572978405013252,2.2288187305495133,2.4389147514626033,2.28262988348631,2.1488418162772076,1.8402990307767768,1.2091982339349867,2.0134416212615416,2.280335713492884,2.285206974372235,1.4594116486724777,1.6043197475432944,1.4501057510654751,1.5735588394660471,1.6774844653667904,1.8544304985735451,1.7908474657701139,1.6448597240009477,1.6830747475830883,1.6895170720392687,2.112692099215772,1.6491677538409208,1.7304092220066796,1.6491201925544114,2.0607732927357074,2.033246233930062,2.1408012929308002,2.1310467086853837,2.072456083914147,2.374716767773628,2.3286957630987857,1.6264244033892659,1.4927148738038352,1.8573360570503359,1.5950108629573483,1.5451463088102877,1.7868006256488824,2.0512043415573173,1.8832352197549218,2.1918648711252815,1.4726419112224258,1.6765059829971132,1.9593398386381373,2.012148756601005,2.0954466243211165,2.3543298637362,1.8674339482520141,1.8820188189763147,2.1237894165922144,2.1117733877588654,2.1940011954783447,2.1934502468737986,2.0758641329284497,2.209867928184359,1.668512980550795,1.4604179788866796,1.5800848408510975,2.3694844196180327,2.1123061753885373,2.0584960435540904,2.198279123722004,2.1481272583032465,1.3366738282611754,2.454334856190536,2.4763988988510777,2.223305967566024,1.837517441021923,1.6832839265586172,1.962407697278236,1.2950233457777727,1.3349436527775822,1.7445466886319214,1.5012408481663573,1.6775218114291135,1.9361034712964258,2.0905314435722517,1.6322711505804954
2003,2.5056997609629574,2.180468158181528,2.2500518183870266,2.014846457843388,1.9431369919554227,1.986281226578613,2.0723678134721517,2.2476902017372007,2.2824742021624953,2.4199817230154825,2.390066324829027,1.5253058727765012,1.5427767144302094,1.8662771999178356,1.7977090332295231,1.6530463448412482,2.603257838637178,2.512193430244342,2.4772628247920876,1.7623713387210416,1.7686545752833882,2.7829311335026365,2.4789144413447497,2.570357069510177,2.5475982852183643,2.592703837809408,1.9367604098461715,1.7352902109761497,1.9900012883827485,2.343289042149436,2.2046772313158343,1.6745262383828612,1.6720863528109227,2.0618249803683932,1.987918869195568,2.0307093931991895,2.546598346634449,2.4923111928156954,2.384829508563672,2.4323946474285885,2.366619334781989,2.667287851023901,2.4692834701695943,2.4556967745763956,2.162818859703207,2.1023290858920083,2.4435171083539333,2.5542760469740635,2.206631757420094,2.1485115976882,1.7417331001426763,1.858953518333742,2.126115831127466,1.8088814190448,1.9144559696459753,1.7864648404197347,2.2129160949134006,2.7065040898718005,2.461360724558777,2.7571564795809915,2.586545799170262,2.5887799997773975,2.4979738008849672,2.6078307016750464,1.7347948734556395,1.8808589432329959,2.3656899117184205,2.441073753607907,2.4235433542803744,2.446075230760396,2.7677749402653826,2.603970354619328,2.4234699093668564,2.203666367984959,1.4770599930075452,2.346812627397196,2.5581143730778853,2.506026965466275,1.769512840452614,1.9535080318579265,1.7810067234812998,1.9454004915877872,2.0514696202169165,2.253664768547023,2.2444158895323203,2.040101561590518,2.1198498766059335,2.0625447307292504,2.5514869031509657,1.877607469367045,2.060773902990478,1.9889558035090804,2.4442866740829627,2.3805740898784133,2.424073281727652,2.4846124019785982,2.4232454981900684,2.575103530643032,2.4688900671878033,2.0638602203929564,1.8549803343415896,2.275848283190465,2.0155712893732827,1.9503393925316839,2.1661492508480267,2.3995939723426623,2.2525695747777155,2.45909422845178,1.8173810822149394,2.0519632581717837,2.3167708831199283,2.3448763870946125,2.213919095445776,2.6316193016400407,2.1922104782636245,2.223505764765397,2.473745256954454,2.4728455641549694,2.5730017151858315,2.511398354093406,2.481768504812247,2.6082306389677323,2.0232166664731253,1.8018595593505122,1.99804749531427,2.6388874800831754,2.462194520013971,2.384409055574708,2.5577212130514693,2.540058640234304,1.6245407059364878,2.6060366349547515,2.6787206957394556,2.314776294572628,2.204289279771624,2.04711914252582,2.3493951409976277,1.5818862343455935,1.6556805463036883,2.0761649092449157,1.9120410369175422,2.036282128754266,2.274032040806204,2.3395565273227623,2.0543413590344612
2004,2.7100132018225622,2.4436978111967456,2.533393736775125,2.302512562575884,2.2717634702837337,2.3206888203665756,2.4068853668712156,2.5210489199879462,2.557474838892495,2.682231745477836,2.703846764836932,1.8894628243426483,1.9719945627560105,2.2723860975613377,2.1992359362498948,2.0246813514837583,2.8596369096844727,2.7742385017146036,2.6846759559022826,2.164581855194162,2.1745008329534072,3.060532456589913,2.713323096281022,2.8043948291400493,2.7534824754435707,2.8531588488818307,2.38410180920651,2.212389429599262,2.408971850720945,2.5898168808765516,2.5324916250397527,2.11286608709248,2.085212394141683,2.4155732948038455,2.4773425949728196,2.43889197691835,2.7792274013538267,2.7298744192277167,2.5843411837150305,2.690484380742787,2.636001806432126,2.8710817036306233,2.656275931700313,2.7977004670438657,2.5162020547873345,2.421737394863803,2.6870631318164007,2.762762014616768,2.5419425334582306,2.4831955762127262,2.1978850065724607,2.2871191487348925,2.473356738471919,2.2599701329300688,2.3092179709236436,2.1985129925810125,2.5420653197599403,2.947556062155493,2.6401133460518227,2.9478998182639886,2.7783228124633292,2.7944275059844235,2.8175140361122017,3.0117957406005265,2.1479746867303295,2.305845946146854,2.6338296593164103,2.602227055136488,2.59354770878907,2.6185577011982324,2.972334986288816,2.804296818321756,2.6104183505907566,2.53152603807127,1.8410814959048751,2.628819908327277,2.7554127252780094,2.6944972507090057,2.3083477849417493,2.341741931555938,2.2308095223561333,2.3545945425184,2.446232653576768,2.5578859491894943,2.6000791270743253,2.452504195250841,2.6576338727484825,2.3730370294380783,2.7713703103186,2.1717517769708463,2.437015284943957,2.3566018733861576,2.7047549808622033,2.632121164266783,2.658495801956961,2.7185283842047494,2.6678186542979048,2.784762903868462,2.6418283678521037,2.4840739584145175,2.2523928412538385,2.5300816472004177,2.3847987578591714,2.3517536445907825,2.4017551920607616,2.65414051527675,2.553152765847549,2.6511843113890974,2.268065065306584,2.4329651622395203,2.614611512004255,2.6301103313602074,2.3578427578064303,2.8166962247034517,2.4906220622467976,2.612743435457535,2.6929706007396326,2.7264246404837778,2.9319225262124426,2.737278961271719,2.7239866381964677,2.8548886984671697,2.4560794817234934,2.334019314358412,2.5230407708445033,2.83524292538522,2.6777611207126037,2.6297581404410386,2.76896950217451,2.8573977033107267,2.0715703045905416,2.823697878297696,2.9110515342183705,2.495331961433724,2.5398759976846446,2.35775523700724,2.6882477166999994,2.0427876741289417,2.0682037306093477,2.4372952727587585,2.2525972506058016,2.3496970092209524,2.605348629967461,2.50781447740282,2.631867228807665
2005,2.8112970426808572,2.6128952732828297,2.6905600351742613,2.4900665435161433,2.4736095927168664,2.522418003324444,2.612016011837323,2.694708140842987,2.7068932348718318,2.836114943080147,2.8553292139927775,2.18331249245258,2.249143113448867,2.500256438594992,2.454102253877019,2.3039410737363486,2.9661008102834443,2.949273220219409,2.7866858686088998,2.4360354957002714,2.4363691528305744,3.223695998610824,2.8564504141612352,2.9401955398590975,2.8452699889463795,3.0145841931725625,2.5920418362808313,2.505109507717022,2.6242946751740917,2.7143118846038026,2.7233499149758194,2.364604717336689,2.3338567056410673,2.60062061067101,2.691273045274456,2.691822125615693,2.9124907657988057,2.8741218528866503,2.715051472213247,2.8434015264859664,2.8005110791169763,2.986781780396664,2.7590967833449995,2.9818609863584142,2.7079759412681583,2.619061890815735,2.823535751874729,2.9135543999267814,2.7351009468823153,2.680715675984494,2.459513388463294,2.4863497587617838,2.6955772615257536,2.5445050305528927,2.5021338654949927,2.4040523399467038,2.706697865959565,3.0970767353662603,2.745841864784097,3.13507443415379,2.8931300846409322,2.8468484724590013,2.990188377984515,3.1970135712538816,2.3639465678538083,2.497309534606623,2.8097968606039285,2.6865490940142527,2.6431073997736925,2.702229102079032,3.1120544935277628,2.900446405350838,2.7145046147959753,2.714263023636575,2.0882289739763804,2.807120678765448,2.8518588884321514,2.7787923601449447,2.5461515225060865,2.600277353666958,2.48915287930346,2.5547648351851935,2.7025152176213854,2.7138749878500215,2.7285442187222912,2.7118208676582243,2.964178689031622,2.563883906117286,2.9316490539584272,2.3963187942903805,2.660614597120398,2.612369486771513,2.851649263271171,2.7866318189818657,2.776742927004399,2.8531771418581013,2.8422256780154913,2.896520596080612,2.74616397875368,2.656981108512745,2.5033131290629638,2.6515374667646037,2.546878071192838,2.6059582441451754,2.542907680902384,2.8114441179083154,2.7234252112174837,2.7728781137238103,2.5387764742245547,2.6453680040486804,2.8035036526614627,2.7802579669308645,2.4458786881683907,2.924295017395346,2.6587379234478408,2.832948441060513,2.8025582065646746,2.843128823521772,3.1768675977151517,2.8378244217759767,2.9102152729407287,2.9942828510967705,2.656821180373653,2.51182378438094,2.7859566986318463,2.9851980977245884,2.8186554779917374,2.773098210761814,2.865470739513818,3.0329414347484636,2.3229813901517984,2.943827390115478,3.0342411835955008,2.5757015569301847,2.7360126527169464,2.5393642506609884,2.8633092727488143,2.3122406691947934,2.301189035187304,2.6403224375048895,2.479661630720384,2.5704268734745117,2.772104857351914,2.5736442984587495,2.9240071535657726
