Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
Feb 1995,1.017390834285854,1.009234946315291,1.011733587755974,1.013635767222772,1.0076708928779823,1.0020958837167593,1.0044386628895576,0.9886008290286545,0.9889905272484578,0.9942095377448531
Mar 1995,1.01841008763703,1.0054336863028572,1.008194987698773,1.015413336505124,1.0094030776122964,1.0039741032205758,1.018453144922054,1.0009425721076968,0.9945789198145456,0.9986248296598546
Apr 1995,1.0140180672671875,0.9945447227258066,1.0083074040128486,1.0116285003227388,1.0118591829772572,1.0046032507364278,1.016434237594118,1.0037270857946399,0.9878343900001563,0.9992572424581001
May 1995,1.0192177299104268,1.0037376071323139,1.0085046990193127,1.0151122701562834,1.001913436497344,1.005221400885009,1.0221419036983044,1.003506630077894,0.9994782388252128,0.9982562014463345
Jun 1995,1.017850274958655,1.0133800310843213,1.0191423767544778,1.012644780320082,1.007215919277372,1.0143701208031042,1.0306934968942874,0.9988829469571494,0.9974663086509061,1.0077461766066065
Jul 1995,1.0159530984342693,1.001535212178904,1.0035719759519386,0.9990811716575837,1.0027088975475116,1.0049173677765006,1.0257567587696064,0.9925516973911127,0.9876167217756554,0.9975064519608371
Aug 1995,1.0139700092145487,0.9945999816569638,1.0075463955615902,1.0013226514921982,0.996475957827675,1.0088304906850702,1.0274460559497496,0.9882336311642052,0.9904259263878031,0.9900108868978299
Sep 1995,1.0148215159011063,0.9962206996680596,1.009773441663392,1.0050569734656265,1.002534872911145,1.0084321416617696,1.0275782968903389,0.9920398463276539,0.9971719266654897,1.0037118596372445
Oct 1995,1.0106039184830524,1.006691286153402,1.0024763522665316,0.994513107575035,1.00195467536667,1.0094732673797684,1.0376748076110074,0.9930396786241886,0.9779860383117353,0.990315465824945
Nov 1995,1.0225868206159008,1.0060125581417922,1.0050425986294154,1.0025206325486502,1.002987411387346,1.0132981594578416,1.0320594465574198,0.9937924480336082,0.9993687119106464,0.9978049130018138
Dec 1995,1.024138135413609,1.013069224906592,1.0145935597437692,1.0078924080981013,1.005870585028819,1.0189542252900012,1.0453522392815806,1.0053247156630956,0.9905986149199022,0.9989680865756976
Jan 1996,1.0093080914253327,0.9956386059368393,1.0091542290661217,0.992279059421632,0.9887898195993143,1.013997364519067,1.0448012418657782,0.9896129053313402,0.9894713887801935,0.9947210785316958
Feb 1996,1.011340047772283,1.0059044047055323,1.0154370262188048,1.010869916555269,0.9946840268522908,1.0201656611556416,1.0521217455775402,0.9825848180994003,0.9900118356049911,0.9904830882958978
Mar 1996,1.0185497386841293,1.0004827951592412,1.013386851524223,1.0039060198636132,0.9981900248943093,1.0276900484935967,1.0516838206801784,0.9899178302521737,0.9889462928788524,1.0033927436474503
Apr 1996,1.0177047511972046,1.0065271219519978,1.0192733212499039,0.9930184602450283,1.0004499071935522,1.025405265786367,1.0645770624993132,0.9955271170740974,0.9975386969357657,0.9958465920608602
May 1996,1.0239680778598133,1.0076517663451634,1.0265145683149408,0.9992357026059557,0.9949293746401716,1.0298511515285567,1.062472668792874,1.000959318933256,0.9966965411416276,1.0017339713907008
Jun 1996,1.0364359874116593,1.0143017585587975,1.0339504298573272,1.012786103393105,1.0039828169287368,1.0396344610869928,1.077839852234552,1.0165055724416485,1.002673770749114,1.010280053786302
Jul 1996,1.032134279833405,1.007853506072395,1.0319217873346653,0.9955261383601814,0.9947389371645913,1.0432350983389893,1.075791261090551,0.99245668145504,1.0081933288859075,1.0018836635623858
Aug 1996,1.0416976679541632,1.0118679397290187,1.0375359040925436,0.9999294658522585,0.991473481657515,1.0479823306374145,1.0870440235754375,0.9959099305963317,1.0075663012615523,1.0146331763936254
Sep 1996,1.0454689950678921,1.0251385810460063,1.0450156009134142,1.0082443767313434,1.002594776884841,1.059104247471685,1.0986230894746185,1.0003872798296383,1.013097167343241,1.0192941704419327
Oct 1996,1.0473809717571736,1.0270594192870746,1.0495970276953701,1.010959404940704,1.007910723338249,1.0663383840975955,1.0997032162274336,1.0073326063113672,1.0166886606430634,1.020108185687219
Nov 1996,1.0658505528753326,1.0343665687904906,1.0567646099733048,1.0109216554098641,1.0059817875804937,1.0729354163239666,1.1164909894512025,1.0070914578442143,1.016390556857285,1.023083290085282
Dec 1996,1.0725832420604653,1.0366771409844928,1.0660348402485547,1.0216952938560462,1.0188217149400676,1.0858505619330598,1.1268518595053734,1.0100727689514093,1.018265406154622,1.03228254962523
Jan 1997,1.0739965713369144,1.040290287243704,1.0670962419817975,1.0094309914689577,1.0013861672842115,1.0934891846730452,1.1347026729122112,0.9990308024596537,1.0209772566071653,1.0298478972121259
Feb 1997,1.0766920207875768,1.039757414416527,1.079503404610434,1.0214146446278696,1.0094216955411601,1.1016011693153562,1.146927919395077,1.0044998697296046,1.0264865663294311,1.0365865961349408
Mar 1997,1.0918601594992725,1.0561564001372044,1.0861216897665626,1.0290606786524055,1.0216455465751422,1.11560309865388,1.1657846862024375,1.0192760339004534,1.0311853734510337,1.0501388544528625
Apr 1997,1.1003704321392331,1.0559915416046826,1.0929866162546678,1.0313241910975548,1.018375209936696,1.1249022366451071,1.1772638480138082,1.0185345909974812,1.0367064305093614,1.051720713762648
May 1997,1.1117818410779898,1.067546947305868,1.1062260154367571,1.0346836785279847,1.02115983982537,1.1411586239450753,1.2002484873752544,1.025087340059462,1.0422164538901975,1.0606173598134874
Jun 1997,1.127201962423591,1.0779249839893639,1.1179548118340596,1.042203757711488,1.0235262322279615,1.1564019472054237,1.2186869868612369,1.0269070370349975,1.0568214999170766,1.0726611272003055
Jul 1997,1.1350555701601566,1.0768511883396785,1.1244109360092798,1.036086036077428,1.0230697378512768,1.1696915386569384,1.235780732872051,1.0264568363303146,1.0485942639258041,1.0666883895871746
Aug 1997,1.147265487805001,1.0894153070962445,1.1386020299289945,1.0414829898186122,1.0268218414142782,1.1890883389955353,1.2446933397542914,1.035667054209772,1.055191344038066,1.0779576158669373
Sep 1997,1.1577909295937254,1.097059057384234,1.1445769410155562,1.051711774016827,1.036280402489792,1.1994923028988387,1.26528639336423,1.040184359972062,1.069158037200497,1.0856297472178393
Oct 1997,1.1692839188079187,1.1003549339453533,1.153135613939139,1.0511390629863548,1.0458417629792656,1.2152955183833551,1.2751801135249339,1.0449020600978272,1.070981705772338,1.0866760450557722
Nov 1997,1.1766097851517694,1.1088676105207784,1.165090412415385,1.0569732092047852,1.052280559266482,1.2230258711765494,1.2851946347268761,1.0466904761535618,1.0675134432943325,1.0995314915497134
Dec 1997,1.1910962823500957,1.1151665805978699,1.1725393994150317,1.0633316764768725,1.054835924862877,1.236418974142583,1.308438321238033,1.0543359471626996,1.0820800408627014,1.1009784752750733
Jan 1998,1.1934029554086358,1.111914820896237,1.1765864756464333,1.067814673319907,1.0442871024282758,1.2417041821433499,1.3043294444310607,1.04959509798581,1.0787070830981564,1.0997864598895353
Feb 1998,1.2036463173497105,1.125074772036814,1.18543519091398,1.0749564745412723,1.05467080934919,1.251757067189163,1.313425622985652,1.064155686047846,1.0798787946335613,1.1082569790590233
Mar 1998,1.2056509067107666,1.1255661245507913,1.1955726837178495,1.0766880081482701,1.0623631126048345,1.2618381513661385,1.336244846522459,1.059293807737713,1.091537636157404,1.1127140579007193
Apr 1998,1.2198960202742568,1.1304251458562533,1.2058381819120274,1.0812289004290505,1.0608101471691482,1.2761165500829705,1.3464802114524703,1.0610697097090538,1.0924569001925146,1.1226294151488072
May 1998,1.23120130884359,1.1399481040162451,1.2134407727155296,1.0812953377298273,1.0683831342522325,1.2903780741749113,1.368139475142124,1.0670518814193066,1.1025109318170325,1.1305642329194079
Jun 1998,1.2460820156367487,1.150056764287336,1.226445070741926,1.0957503857088557,1.0728919661017917,1.3019047476067573,1.3816611645284778,1.0724336797701588,1.107367941698024,1.1321820212697606
Jul 1998,1.252073138545943,1.1547426283752027,1.233534550992878,1.089792283125129,1.076143734045646,1.3089778464478443,1.3904520536423648,1.0683932789542527,1.1112707421010095,1.1411866959997068
Aug 1998,1.2618328534428898,1.162143517797082,1.246283134668392,1.0919870568965504,1.076073443688029,1.320834335939752,1.4070763118138379,1.0686320493555503,1.1089570764732108,1.144655990642795
Sep 1998,1.271446947290989,1.1636533848621657,1.2505238406238293,1.098225310945251,1.088355638455383,1.3271985041944911,1.4101371406939034,1.0784004810742627,1.1163383864361247,1.154346964432264
Oct 1998,1.2740829195125232,1.1730030353463647,1.2582523924530955,1.1065184448367043,1.08348892910806,1.330745929104213,1.4174965505786068,1.0920220354909702,1.1254406274776856,1.1580114954728231
Nov 1998,1.2793841279945188,1.173818307213044,1.2611800693434174,1.1102073167692517,1.0891236852366255,1.3435567857444821,1.4170018160067877,1.0926861200784301,1.1315997145971803,1.1646196663938708
Dec 1998,1.2962709516197892,1.1843295507877538,1.2726534529756743,1.1140854976214631,1.0929863934312058,1.3519779115270503,1.4327668998200307,1.0988637683994826,1.1355004330903173,1.1722840801032395
Jan 1999,1.2904910076114775,1.1788219826134614,1.2722298192541293,1.1160406163811203,1.087196007430606,1.3443000572060546,1.426965573464244,1.0892359628891761,1.1340151681215127,1.1657156050938342
Feb 1999,1.2918721618730165,1.1945494356554605,1.2742271488935653,1.1228243525727482,1.0903299908483308,1.3552614768534774,1.439559882363689,1.0871402957991638,1.132796193040683,1.1726340292993158
Mar 1999,1.305534499222642,1.1952806603350394,1.2875024587366817,1.124554096059052,1.1010789106732368,1.363186380292946,1.455232621688284,1.0959211997957792,1.1369373153908853,1.183212409799499
Apr 1999,1.3167063415572207,1.2063537411073195,1.3012023475673513,1.1333847517084472,1.1051326649202797,1.380888286959594,1.4687736556528226,1.1076684295458261,1.1533917985460993,1.1912072082608347
May 1999,1.3313641526316708,1.212721281728745,1.3156504669418891,1.1428788829200724,1.1095184508151967,1.3966998832282695,1.494413973843554,1.1092932616512756,1.1558294883080904,1.203958107142197
Jun 1999,1.3489387438306533,1.2252789041205754,1.3326838659037936,1.147924593608045,1.1176228229959495,1.4166360212148523,1.5270890450598325,1.114087161818834,1.1571910653187663,1.2112430289740825
Jul 1999,1.3607500070480214,1.2341885964343267,1.3484754295526966,1.1519365962773465,1.1153223682251077,1.4358411817291834,1.5464657556713202,1.1168055304025384,1.165381905947938,1.2172908739623025
Aug 1999,1.3794334348451605,1.2490050138100655,1.3695350047380912,1.1674968150308944,1.1305241243766941,1.459947698945394,1.5776092968658662,1.1234137983021377,1.1845027396104049,1.2277217727742398
Sep 1999,1.4033574836252416,1.2524203699358247,1.3905730853920297,1.1702094383366424,1.1364434210239625,1.483240270149033,1.6035970361605212,1.1323325985638473,1.1838234090319633,1.2403957173849915
Oct 1999,1.4224781311388845,1.271656882097006,1.4139435928180524,1.1783597958407035,1.1454276044773397,1.5091661634022835,1.6346049914522545,1.130834748640752,1.1991095963453655,1.2450857809900227
Nov 1999,1.4404662834594393,1.2824936247577707,1.4350542403024555,1.183906863901864,1.1472659073245128,1.5356690596039366,1.6681990805986042,1.141116493769818,1.206161979555902,1.2619074054231307
Dec 1999,1.4677142408418624,1.2969243458847852,1.4538330758940818,1.2001360886037278,1.1652764888280298,1.5653631566677637,1.694744380383357,1.1508850394972676,1.2175954334741188,1.2773619367086704
Jan 2000,1.4830642781593415,1.301751426076456,1.4613763517846297,1.1980647578085222,1.1574267097008368,1.5755464291068764,1.708995173428541,1.1519697910935138,1.22544289756626,1.2721611475624923
Feb 2000,1.497930551342572,1.310735616772828,1.476114194235369,1.2117297182800204,1.1593580069395764,1.5964947053566625,1.7338773660449371,1.151220596368398,1.2204227658770481,1.290579227955153
Mar 2000,1.5230320050545139,1.3225267437875563,1.5086930135501924,1.223071902981896,1.1786378918638647,1.626768663099819,1.76891621574499,1.1634660574321918,1.2361014768755405,1.307174617870764
Apr 2000,1.5493409424143925,1.3377951261785315,1.535666567084373,1.2285967459573655,1.1892486597566305,1.657864073642231,1.8123136901037187,1.1648025981310794,1.251088500493937,1.3136205318316279
May 2000,1.5733117958731362,1.3505215981297174,1.5638434501420033,1.2372844532378182,1.193886242502734,1.6788330339094601,1.8347176106866505,1.1754938514773838,1.2563502858166213,1.3333336809178336
Jun 2000,1.5976362546695675,1.3740360470240403,1.5811881233199743,1.2516895907739138,1.2058374979970687,1.7171142028977917,1.8691061254912267,1.1739624594386586,1.2737754198560214,1.3497137038846019
Jul 2000,1.6194401969779233,1.3786901017179105,1.5949834537403391,1.255227821840446,1.2154067416779257,1.7249032369199084,1.8759938454345342,1.181318169615956,1.2733160007498967,1.3597255383993856
Aug 2000,1.6315687722063617,1.3978096735994978,1.6127030724441411,1.269247144402111,1.2306652857709834,1.744599122402393,1.890202929873889,1.199656001003833,1.280965885226339,1.3725083157520852
Sep 2000,1.6446280543002312,1.3963970078579633,1.6159297974440312,1.2696962444024582,1.2325315109841712,1.7487282417316712,1.887767477155744,1.1923521512895616,1.294900388639738,1.3893518623327428
Oct 2000,1.6445243407345485,1.4091127640624206,1.6293021912129937,1.2858444241700875,1.2364857495689585,1.7522673527307433,1.8913610265668401,1.1993731719390943,1.2975560543839886,1.3848934223419849
Nov 2000,1.654564788312869,1.4206459248033438,1.6329712019021168,1.2811978154343038,1.237247667143883,1.7553021584234665,1.8965398945632337,1.207705431244243,1.3049892584506988,1.3923154198516703
Dec 2000,1.6770153381720097,1.436142942997059,1.6406476936314407,1.305857506717804,1.247244289154891,1.7756641089344225,1.9182140862212902,1.213495832216329,1.3099653900086674,1.4229312169684412
Jan 2001,1.6653491902111208,1.426470814692222,1.641350014851022,1.2929746134747464,1.2465784938877937,1.7694356380246103,1.925369374588833,1.2079606797765148,1.3067639459754936,1.4039906290191413
Feb 2001,1.6756340307232114,1.4475271388942823,1.6574744822209995,1.3029838329178731,1.2423697314438629,1.786664285320332,1.9237509109013196,1.2251456343028702,1.3153925077748947,1.4149195682826783
Mar 2001,1.698194399425725,1.4560171073224872,1.6717688234726193,1.31401804884335,1.254288350014145,1.8030796019625401,1.9533392230749207,1.2342080937433817,1.3172043095434178,1.437565049445033
Apr 2001,1.720036040552131,1.4745375547283273,1.7007496241027646,1.3267714775334152,1.2776409718174282,1.8265260491892916,1.9754827142131968,1.2238019854481,1.3326063265763695,1.4597969545149272
