Date,Bedfordshire and Hertfordshire,West Midlands,"Herefordshire, Worcestershire and Warwickshire",Shropshire and Staffordshire,"Gloucestershire, Wiltshire and Bath/Bristol area",Dorset and Somerset,Lancashire,North Yorkshire,West Yorkshire,Hampshire and Isle of Wight,Greater Manchester,"Surrey, East and West Sussex",Outer London - South,Inner London - East,Kent,Outer London - East and North East,Cumbria,Northumberland and Tyne and Wear,East Anglia,Essex,East Wales,West Wales and The Valleys,Cheshire,Merseyside,"Leicestershire, Rutland and Northamptonshire",Derbyshire and Nottinghamshire,Tees Valley and Durham,South Yorkshire,East Yorkshire and Northern Lincolnshire,Lincolnshire,Devon,Inner London - West,Outer London - West and North West,Cornwall and Isles of Scilly,"Berkshire, Buckinghamshire and Oxfordshire"
Feb 1995,1.0163954528939394,1.0032662192969275,1.0050227637152493,1.023627879614028,1.0168004304428395,1.0137830719994825,1.0043771020966252,1.003154023390456,1.010540918595451,1.0002591821906373,1.010406450878234,0.9929553247945709,1.0065408933291895,1.0011333886418474,1.0092578782763788,1.009634743965333,1.0371535142470305,0.9872270652557422,1.0147572347516796,1.0197878705572399,1.0193216140412817,0.9728470976432401,1.0197270972479218,1.033192292577375,1.0167194475793142,0.9785335316892393,0.9992981830436655,0.9990557978863515,1.019355366753492,0.9987115111491515,0.9951595896967289,1.003416200225651,1.0040426099405753,1.038067975154027,1.0102866678644025
Mar 1995,1.0102123803075966,1.0062992199996217,0.9991866978519581,1.013975941301728,1.0214947617241916,1.0139621164796364,1.0053402099053137,1.0155121335991049,1.013992456270564,0.9990460172945016,1.024253990169851,0.9987045325906305,1.0114106692766418,1.03519609271533,1.0079280136406927,1.0192822462943472,1.042107711808061,1.008140252532306,1.0183855600440352,1.0269646286854979,1.0106825561812873,0.9829629449811482,1.0118902130876384,1.0211971526395538,1.005654152460081,0.9944198886995462,0.9965970886283151,1.0049812073769804,1.001352126310488,1.0007669052598862,0.9876909187637276,1.0192799939478987,1.0079940434435473,1.007282580594766,1.009075517845814
Apr 1995,1.0152735147788097,0.9831125633496706,0.9948488381453439,1.0059193589341642,1.0169572244125364,1.0111696185075025,1.0131399297648693,1.0207858479543772,1.0080922872287241,1.0061656426336445,1.0110645075867384,1.002895442020394,1.009801031533404,1.0149724301825387,1.0063486784408808,1.0190256425968798,1.0408575754670706,1.011429000757631,1.0101717108116546,1.0155276765055496,1.001251957724167,0.9790854016472651,1.0171604118243833,1.010056930262572,1.0194697997303157,0.9880653243190589,1.0012723818284168,0.990602412363531,1.0267099773471398,0.9992518364288724,0.9923025159325164,1.025465696358435,1.010648724564022,1.018121684097231,1.0031533921753768
May 1995,1.0146132805898105,0.9937165691019139,0.9999068917180378,1.0185358836463174,1.016985603397797,1.0156341849116957,1.0087632688696313,1.0103469490463963,1.001040385682257,1.0075338741715159,1.0259920277412058,1.0038652186412977,1.0140132834155493,1.0363994971474817,1.0053742131133323,1.0176671711147476,1.027834772920084,1.001262682887196,1.0211914714588755,1.0225800995468033,1.0047030233920813,1.001242684691989,1.0235667736718776,1.0085512820329865,1.017191396578686,0.9891283356842109,1.0095803458567885,1.004674010401373,0.9998702049942821,0.9990189354430697,0.9845063575593562,1.0113848624428559,1.0244357147482315,1.0264894950566672,1.003995541787768
Jun 1995,1.015493690442397,1.0065816669575807,1.0117699339197217,1.0174149513627133,1.0292190301867867,1.0189883013298708,0.9889351098361601,1.013785794978286,1.007301248438217,1.007051567128206,1.0226979639221057,1.0152442464060367,1.0282032636330647,1.0500118312560631,1.009455774822671,1.033669515776769,1.0453229227233531,1.0014192002150968,1.0171147223659924,1.020237031647647,1.0064003898053493,0.995520696208109,1.0308895068748452,1.0111544375121653,1.0346035984980377,1.0005774004696542,1.0006670147894368,0.9998632217163336,1.0130863618310848,0.9917214778860153,1.0017856094726205,1.0154419372841197,1.024931279119615,1.0330852353282287,1.0193159425292844
Jul 1995,1.0114248595186717,0.9918342312499597,1.0073031554370846,1.008002029471634,1.0104740166058708,1.0066004135072941,0.9926980269242293,1.0054495497367761,1.0108490299832054,1.0059545764495643,1.0044536201629333,1.0037078544396092,1.0145777854079074,1.0349004218532227,1.00372372314161,1.0123118239083289,1.0186565777113472,0.9955054396228705,1.014924630012427,1.0225379853295475,0.9956691982362809,0.9833608911113558,1.0146857594703862,0.9980784382586629,1.0175238109111673,0.9860487331924425,0.9946302383703396,0.9939878896806515,0.995748493206573,0.9966587295377018,0.9867659329406941,1.0320204704482285,1.03028512262082,1.0193077117014835,1.0044243714820036
Aug 1995,1.0098980149841996,0.9859278445747536,0.9975092104693668,1.0098939249561696,1.0161315266311468,1.0069953275998271,0.9934839848448184,1.000093927504524,0.9907346575053925,1.0064385709038368,1.0065215597137045,1.008743849625774,1.0146213332510556,1.0434256302284035,1.006459214305954,1.0185054652134824,1.0090492220985878,0.9914662468234505,1.0139728382031963,1.0153509699980627,1.001188920317125,0.983348584749508,1.0196170197324355,1.00311810200692,1.008670280073113,0.9812543765717614,0.9868374768336717,0.9869096182656539,1.0067826443023928,0.9861666256329316,0.9952881426058268,1.0382869298688333,1.0244384191080318,1.015347727066019,1.0104786952998501
Sep 1995,1.0111907983136217,0.992979130221809,0.9981884167591617,1.0011415853085963,1.023448430071958,1.0098176789401985,1.001574008020314,1.0066800095259474,1.0029844979322455,1.0086307088320685,1.0064423918338337,1.0039634530619828,1.0210336238915305,1.0418268595413536,1.0035780749706744,1.0105965035885243,1.018433118521485,0.9995310208023761,1.013516833689823,1.020030566762521,1.0048242081105427,0.9933760550544131,1.028807035313832,0.9981246767786818,1.0244133995052354,0.9929670110266745,0.9925107205042575,1.0078847817541678,0.9940812443441676,0.9996763419285613,0.9843372653544782,1.0260028999694224,1.0355949840567231,1.0166719783301696,1.0133490694714604
Oct 1995,1.0057014664410788,1.0042854515258042,1.0013889152085274,1.0166984015904783,1.0108274828403134,1.0070905514475275,0.9811624985198375,1.019063370020351,1.0053500063922578,1.0082308758193734,1.0064634898681306,1.0062057094445709,1.018487953435376,1.0601327290527283,1.0078913805988654,1.013984839202033,1.0226513794775676,0.9953275221797371,1.0116679325920532,1.0078029797462593,0.9902296281378989,0.9723664853648949,1.0207300884035246,0.9777972292656879,1.006495887289059,0.9874972684081116,1.0000950089179876,0.9885137703263835,0.9933512820128149,0.9843931359004933,0.9818296044198563,1.0625885031520856,1.0381547747130142,1.0315211396572694,1.0132702363338562
Nov 1995,1.0235562062590298,0.9964076708883783,1.0090916728543238,1.0158835282109802,1.0172425333936237,1.012051698548087,1.0005149812212546,1.0209805569914274,1.0060948882533944,1.0141600885276352,1.015288140354859,1.010039842962115,1.0224565067105331,1.0455198592487522,1.0105815399238471,1.0122484650950836,1.014796216322758,1.0044045192048188,1.0217940703728186,1.0220664822076837,1.0013684470431048,1.0008430447475356,1.012308362680294,0.9853976140200644,1.016832298613834,0.9856812560059766,0.9876857501076366,1.0030350025873453,0.9885145781666611,1.0013020406864315,0.9737090981829822,1.0604530891195405,1.028427575016077,1.0244324246308532,1.0153383439543924
Dec 1995,1.0268783004920088,1.005895779424989,1.020687187230424,1.0131110420177742,1.0334218190473357,1.0075364118836516,0.9964736908275789,1.02116557431102,1.0035139316655588,1.0196466604196643,1.0152600377714434,1.0168175734768812,1.0406265444251432,1.0648833261791746,1.011454590601731,1.0258925330525628,1.0296051211663289,0.9989668251299659,1.0121161894549406,1.0313163290349936,0.9988177729496859,0.9837917385328719,1.0233448661143372,1.0037345901314512,1.0226250017866303,0.9913694542520711,1.0125111182412012,1.00783017921232,0.992573175679592,0.9945071799444577,0.9900471176288682,1.0507179069456751,1.045284449191389,1.0352641328066077,1.0242590849520439
