Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
Feb 1995,1.0179259376950218,1.0094575594391735,1.0117353169816272,1.0141087334211616,1.0078989698099303,1.0024360061085458,1.0044739206501971,0.9888755292341951,0.9882007554104795,0.9948933131061276
Mar 1995,1.0184232041850987,1.0055445459941648,1.0082337953017062,1.0154461222282043,1.0091525177446299,1.0047032527317763,1.0180880823560408,1.0020363539683856,0.994142492760246,0.9994858547055535
Apr 1995,1.0145924461465263,0.9948137401693075,1.0089227999001105,1.01159868646049,1.0123323363272676,1.0053562575700543,1.0164929296918204,1.0040196717981689,0.9864459795016103,1.0002685649212777
May 1995,1.0195553396972825,1.0042576817680156,1.008699246234861,1.0155295207971728,1.0021268134436643,1.0059316421993996,1.0218955872505266,1.0043845560794522,0.9983432510477694,0.99933661201793
Jun 1995,1.0180719798384064,1.0138574598127617,1.0192075164566883,1.0132007862869372,1.0073348871554955,1.0151456742631793,1.0306642652554796,0.9996106349289012,0.9973611253138813,1.0084899323816507
Jul 1995,1.0158224902232755,1.0014045697678888,1.003488449896164,0.999675389074582,1.0030945932052389,1.0058569305216774,1.0250527937010947,0.9933397365843487,0.9860583874713209,0.9983163131144909
Aug 1995,1.0144025323830768,0.9944089920075783,1.0076767822271462,1.0020577790141623,0.996556204680185,1.00961506949902,1.027229498847322,0.9882762212007768,0.9892930962114406,0.9911706151537206
Sep 1995,1.01496459039743,0.9961730741485276,1.0098044499531666,1.0058264526894576,1.0034636925403329,1.0090782074598514,1.0272943771503695,0.9924867723959341,0.997066847925135,1.0047785567238452
Oct 1995,1.0113095586028826,1.0068527161985703,1.0020137403693319,0.99519636129542,1.0023417025051802,1.010074860212413,1.0368854329273265,0.9938637496776256,0.9779810675324301,0.9909345268929901
Nov 1995,1.0227930737627409,1.0057324070325862,1.005115277027893,1.0031313983952632,1.0034393452293988,1.0139496118098206,1.031805753547197,0.9942582967720631,0.9985066867363788,0.998157507235472
Dec 1995,1.0243755463665374,1.013424886311564,1.0149744264792868,1.0078217266969087,1.0060011186815458,1.0199381278187836,1.0447781747282678,1.0056631531937257,0.9893569507235471,1.0000846705699538
Jan 1996,1.0093618731041731,0.9956533735384531,1.0091169322693845,0.9930809808750385,0.9890381521438009,1.0145904113009703,1.0444527027140786,0.9909493222585242,0.9885190606588692,0.9954660057204777
Feb 1996,1.0112994264319328,1.0056690170297564,1.015049936073779,1.0106632427615567,0.9946442469763408,1.020851623470752,1.0517470044687829,0.9834906275520723,0.9887310124321957,0.9914887911604386
Mar 1996,1.0187995909100904,1.000764146095676,1.0138682478088414,1.0043198559282094,0.998379684549776,1.028237978514715,1.052056312368514,0.9904530244468361,0.9882734515390195,1.0038810384596555
Apr 1996,1.0182969280908232,1.0062072452711255,1.0193999477536093,0.9935529133648862,1.0004858148873543,1.025840940111912,1.0647065180705044,0.9965041230267906,0.9960459849495807,0.9962507545656489
May 1996,1.0241951262005413,1.0076798644247926,1.0264604688260728,0.9996479756802116,0.9952705676599305,1.0303665876735462,1.061939308861815,1.0014674904273277,0.995170889280939,1.0024526319458893
Jun 1996,1.0368397240860632,1.0143198571073144,1.034417159467392,1.0133399277863293,1.004069510043088,1.0402043498059825,1.0775567539128008,1.0173538739262271,1.0016899148951592,1.0110918159510003
Jul 1996,1.03227302000176,1.007961139229681,1.0320467734084495,0.9964144873495941,0.9948600342286216,1.0437567385773558,1.0757946486418748,0.9933434357224531,1.0065442547019037,1.00275209513457
Aug 1996,1.0418222530906958,1.0126716794619939,1.037528371523332,1.000250948842454,0.9917022675417407,1.0484394547248816,1.0860066877112986,0.9962634014066296,1.0055013833872228,1.0155905446710032
Sep 1996,1.046017032043269,1.0252499378420956,1.0454523358428456,1.0084305635642328,1.002993391809662,1.0600764351852299,1.098647296881505,1.0010161639865993,1.011856245400478,1.020107826933868
Oct 1996,1.0478620691345013,1.0269391283053342,1.0495984317121045,1.011018251874416,1.0077076059769943,1.0669087250326406,1.099653140030676,1.0075339244183532,1.0159090921866718,1.0211093133916986
Nov 1996,1.066658457060346,1.0349364047205236,1.0574158062718753,1.0111848092465188,1.0060670127467115,1.0739193489082608,1.1161129834148324,1.008621075741375,1.0156141311667015,1.024150810074784
Dec 1996,1.0724977463892735,1.0369566834531292,1.0661421826406117,1.0220298402907175,1.0190254481338845,1.0866924829308349,1.126511052868833,1.0108085329096215,1.0163285022812287,1.0335969166781618
