"","Date","UKH","UKG","UKK","UKD","UKE","UKJ","UKI","UKC","UKL","UKF"
"56",2009-01-01,2.82323655029859,2.57446680127648,2.87540076201115,2.52010360006098,2.55206312159082,2.83894322837568,3.19179315221867,2.52087038976519,2.63675268161902,2.59863121781086
"57",2009-04-01,2.82905079577472,2.56228821472186,2.89973036774674,2.51780881315128,2.53696386683661,2.85324163176118,3.1990421670071,2.50681875657551,2.65187086524008,2.60567845869882
"58",2009-07-01,2.90615651257907,2.6107006895578,2.9914701947919,2.5499311919925,2.56875781459942,2.94267969885383,3.30696174363308,2.52334879811105,2.70726935593841,2.66415029998263
"59",2009-10-01,2.98000813390732,2.64864779100648,3.06255339225956,2.59337657269425,2.60988246711966,3.03116722589335,3.42005081609843,2.56270339320723,2.73202889208352,2.71116148716475
"60",2010-01-01,3.0287068280833,2.67920321776534,3.10630516255297,2.5956420094787,2.62264615065774,3.08198966120342,3.504971437583,2.55095505754608,2.73407239208356,2.73323866257899
"61",2010-04-01,3.07947587840782,2.70435044300187,3.14685602345464,2.6181144033611,2.64223998009961,3.13169401057535,3.55594637917342,2.56969522755615,2.77580398811294,2.76604307498901
"62",2010-07-01,3.10671200416714,2.71747002518363,3.17459961023395,2.61943681698801,2.65807082283294,3.16623429435376,3.62117590618605,2.5874164425198,2.79013478069272,2.77709344892426
"63",2010-10-01,3.08977512268621,2.69573637414838,3.13209213053141,2.60933200618141,2.62713243531546,3.13410665584757,3.60063224404049,2.54174449176328,2.74879160987451,2.74612433461165
"64",2011-01-01,3.05057462384814,2.65435147600577,3.08101292801029,2.55895107304011,2.58010248557261,3.09251417830345,3.58756784226971,2.50210868743318,2.72059217875275,2.71307973569169
"65",2011-04-01,3.05688866308492,2.65633315097684,3.09921108833111,2.56308286623975,2.59401022068638,3.11146009676199,3.62813472246166,2.51058260607788,2.7215416601324,2.72507361690395
"66",2011-07-01,3.07337858276886,2.66323129036189,3.11533170796766,2.55803435129081,2.59073395989986,3.13196239318466,3.69819548904887,2.48767717164928,2.72456043221523,2.72983738984596
"67",2011-10-01,3.0733454823979,2.65718437471683,3.10230566296394,2.545167375312,2.56694856958006,3.12863457455182,3.69565367567682,2.47282538997781,2.70223136363802,2.71768861538342
"68",2012-01-01,3.06493365469068,2.64128218920329,3.09155866427918,2.52735911477015,2.55285519069844,3.1203590754307,3.70371469828387,2.4473073966872,2.68655224744402,2.70137116743123
"69",2012-04-01,3.10919600147481,2.67009949604922,3.13366509110816,2.54350296979369,2.57229103136807,3.17299622035721,3.83428014282787,2.48257267776381,2.71719816129401,2.72993752646088
"70",2012-07-01,3.13433209454357,2.67214761265696,3.14158182240242,2.53572936205923,2.56320124798724,3.20157576361278,3.89434308803529,2.47076210592811,2.71517908451753,2.74674804982508
"71",2012-10-01,3.12562821391347,2.67097029126957,3.14353347903308,2.5296837171027,2.55729419228288,3.20275384264506,3.90380803638127,2.44318584285215,2.70362811329237,2.74270708471072
"72",2013-01-01,3.12514384750538,2.6712133999634,3.14039161246933,2.51302923421184,2.54272906713898,3.19798852963237,3.94047107561741,2.42168200767843,2.70028299391014,2.73474609540268
"73",2013-04-01,3.17585780009234,2.70402265014814,3.17621620163399,2.54821363464817,2.56842122068418,3.25094816467738,4.04053625134896,2.46796108917997,2.72120824416083,2.7708732414595
"74",2013-07-01,3.23214241381898,2.73115553141227,3.21566774384942,2.56186121644631,2.59611525312571,3.31320649240986,4.17674837698104,2.49824588006987,2.73537778302564,2.79718878109007
"75",2013-10-01,3.28150925237838,2.75711194713729,3.25210309169592,2.58632555821098,2.6154728863943,3.36455638263339,4.2852229740864,2.48636718388214,2.77211698128238,2.83957484603808
"76",2014-01-01,3.33258525236308,2.77762845454909,3.27977847442855,2.60443193832812,2.62909361995528,3.42104799090292,4.41750334333402,2.50058411202934,2.78619589569895,2.88041101178156
"77",2014-04-01,3.44270357171622,2.83520458725791,3.36293999368192,2.64832049453609,2.6828744436885,3.53104532395007,4.67710354221146,2.54288037057395,2.82849855583224,2.94276946933904
"78",2014-07-01,3.5502756012849,2.87928889264291,3.42949470086239,2.68416557898636,2.71939501472103,3.65812999248844,4.89107419542531,2.56902719435779,2.86704339267957,2.98830044984467
"79",2014-10-01,3.60804753929182,2.90319427995341,3.45273958825656,2.68836051762468,2.73182596058729,3.71127542872581,4.90692100677492,2.5524620013328,2.87707322265766,3.01530528768755
