Date,Hertfordshire,Birmingham,Worcestershire,Dudley,Sandwell,Walsall,Staffordshire CC,Warwickshire,Solihull,"Bath and North East Somerset, North Somerset and South Gloucestershire",Somerset,East Lancashire,Blackburn with Darwen,Mid Lancashire,Calderdale and Kirklees,Bradford,Bournemouth and Poole,Dorset CC,Central Hampshire,Greater Manchester North East,Greater Manchester North West,Brighton and Hove,East Sussex CC,West Sussex (South West),Bromley,"Bristol, City of",East Cumbria,West Cumbria,Northumberland,Cambridgeshire CC,Cardiff and Vale of Glamorgan,Bridgend and Neath Port Talbot,Central Valleys,Cheshire West and Chester,Wirral,Flintshire and Wrexham,Heart of Essex,Essex Thames Gateway,West Essex,Essex Haven Gateway,Suffolk,Croydon,East Surrey,East Kent,Coventry,Cheshire East,Kent Thames Gateway,Bexley and Greenwich,Derby,South and West Derbyshire,Durham CC,Darlington,North Yorkshire CC,"Barnsley, Doncaster and Rotherham",East Riding of Yorkshire,North and North East Lincolnshire,Lincolnshire,Redbridge and Waltham Forest,Tower Hamlets,Hackney and Newham,Enfield,Barnet,Devon CC,Cornwall and Isles of Scilly,Blackpool,Lancaster and Wyre,Gloucestershire,West Surrey,North Hampshire,Berkshire,Brent,Harrow and Hillingdon,Buckinghamshire CC,"Herefordshire, County of","Kingston upon Hull, City of",Breckland and South Norfolk,"Merton, Kingston upon Thames and Sutton",Hounslow and Richmond upon Thames,Liverpool,Sefton,East Merseyside,Chorley and West Lancashire,Powys,Leicestershire CC and Rutland,Leicester,Conwy and Denbighshire,Gwynedd,Leeds,Luton,Manchester,Greater Manchester South West,Greater Manchester South East,Medway,Mid Kent,West Kent,Milton Keynes,Bedford,Haringey and Islington,Camden and City of London,Tyneside,Sunderland,South Nottinghamshire,North Nottinghamshire,East Derbyshire,Nottingham,West Northamptonshire,North Northamptonshire,Oxfordshire,Gwent Valleys,Monmouthshire and Newport,North and West Norfolk,Norwich and East Norfolk,Westminster,Ealing,Peterborough,Plymouth,South Hampshire,Portsmouth,Isle of Wight,West Sussex (North East),Thurrock,Barking & Dagenham and Havering,Sheffield,Swansea,South West Wales,Lewisham and Southwark,Central Bedfordshire,Wiltshire,Southampton,Southend-on-Sea,Stoke-on-Trent,Wandsworth,Lambeth,Kensington & Chelsea and Hammersmith & Fulham,Shropshire CC,Telford and Wrekin,Torbay,South Teesside,Hartlepool and Stockton-on-Tees,Warrington,Wakefield,Wolverhampton,York,Swindon,Isle of Anglesey
1996,1.039640860922944,1.0113734382189705,1.0258606477245045,1.00241994649759,1.0146446243910616,1.009502477510798,1.0122042755826524,1.0266323071457157,1.022699582411741,1.0306949948455664,1.0183180615505627,0.9968653691397527,0.9986183365606266,0.9917023105629205,0.9945290887513275,0.9922117540944072,1.03624401163749,1.0343737989057762,1.0458860797077192,1.0038441825348468,1.0068558779184313,1.0573535674530732,1.0312958776218468,1.0474937472646628,1.0455365618162413,1.038459574876763,1.0101166377554234,0.991784140157284,1.0022992932495982,1.0193661889617056,1.0147222650186183,1.0131294249993512,1.0032433860391197,1.0091052731039405,0.9959085161401331,1.0132392612987537,1.0338645961270863,1.027960057957901,1.02339519294211,1.011969375276871,1.0146351340422455,1.0504060045147563,1.0409340251533614,1.0384138394939326,1.0018099088680181,1.0076353233858895,1.0156231616848002,1.0355303286662862,1.0059236496084698,1.0102535332956166,1.007658987975691,1.0025997932042592,1.0049383650396109,0.9943138150705013,0.9972546651829608,0.9959609890701728,1.0090987617128957,1.0496033729307268,1.065620130102013,1.0533263663776051,1.0455693720491774,1.0651216703499322,1.0242056452418886,1.0303635991331443,0.9727827456376535,0.9982640330579697,1.03194549466377,1.0468405818493276,1.0366174362152267,1.0437046063708142,1.0716311347997851,1.0433004960402879,1.0422665559843043,1.017418100999035,0.9773079832725011,1.0029271349303848,1.0440944276966089,1.050069736153876,1.0037767869905527,0.9968051136138989,0.9948146966217685,1.0061911045092535,1.0133874667166771,1.0190788408473972,0.9988144909857757,1.009487334028706,1.034620692948924,1.000099607394459,1.0305244569240244,1.000380045087562,1.0143149432921077,1.003205613926833,1.010894337582748,1.0198944711535949,1.0364329006071586,1.029988586665522,1.0235799869827393,1.0699867677531727,1.1081470094867032,1.0041680233509558,1.0065200881958731,1.0095772027077596,1.0028340807106972,0.9959400842949931,1.005697415343961,1.0355557765121035,1.0129693214731903,1.0407732586342966,1.009314657568822,1.008145225582024,0.9958513698916848,1.0025564732101226,1.0291183882383315,1.0586757883590903,1.0001366742775755,0.9855499744228202,1.0324762041946876,1.036063518431646,1.0347472904184154,1.0353170039371022,1.0142851551681094,1.0337315274828873,1.0090768301309163,1.0191172886548616,1.0250304389784188,1.0478853443431266,1.0280337343217865,1.0268447125130877,1.0278867790752932,1.0316462942019198,1.0033212091539236,1.0763272106997366,1.0893169866869585,1.0899840132193894,1.0236388917861612,0.9942690698666783,1.0161585064275085,0.9892206508190006,0.9894249829477492,1.0070271577369987,1.0087509345278451,1.0022721861149253,0.9994430263066656,1.0256779908645772,1.0273684718691916
1997,1.174338283092659,1.074075719571011,1.102920540645808,1.051943501559543,1.0431755500904063,1.056136558031248,1.0695799215962591,1.1205799564966583,1.1053664528652674,1.115799126066209,1.0937955872105374,1.0013111710492166,1.0292787016255283,1.0260157468494535,1.0251060652683646,1.009179537345488,1.159854904573789,1.147104455669791,1.1605471981406263,1.0335598788542721,1.0296128320374343,1.1814378037703956,1.1299192751816403,1.175958499473409,1.1755829754512739,1.1412401612797296,1.0462119140501238,1.0388639614986386,1.0516171256649902,1.1080891169396372,1.0852394349719108,1.0445459918782896,1.0231360139201724,1.0558996624932648,1.0449289259273458,1.0519387966905684,1.1531740902623682,1.1211713346432435,1.1272855787504334,1.0967300551810717,1.0919819349507882,1.1780629992162144,1.1919411866822136,1.124560888577022,1.0694710954563853,1.0706254993033326,1.1103995596882164,1.149137991814213,1.0418334563186664,1.0621724560110068,1.0314422372720609,1.0385683804505519,1.0532408200154406,1.0199141240408738,1.0113511711643681,1.0195464654242408,1.0651176148374493,1.1616754590508136,1.2125597346799928,1.171498740648843,1.1712943611990172,1.2012532579357509,1.1034853009720398,1.1153524971511477,1.0212769766399472,1.0351340269062228,1.1204116250107246,1.1942631038562899,1.1796721021800944,1.1944867834834014,1.2165730853267258,1.1863907877978075,1.1844707030816983,1.0779574996301013,0.9531230747011907,1.069318121323178,1.188332842010036,1.211717153850774,1.0250128248719361,1.0313336243593867,1.0148863179606546,1.0502571920681474,1.0802470740821608,1.0867600599970604,1.0452755006173977,1.0572431056304326,1.0851391644004933,1.04324517456002,1.118570947155783,1.0354830487863949,1.0629429253450289,1.0447761733095546,1.1046065892064334,1.1236770588150937,1.1731078784332651,1.1262446329830367,1.115177863728684,1.2381276813335869,1.2590009311427788,1.046763876359111,1.0306768852498385,1.0771157660130337,1.0465157928574897,1.0305791162385913,1.058712437651063,1.1450969515159335,1.0776449462545337,1.1716887203761284,1.0578094310898254,1.0750264195449648,1.0613580753413032,1.0685179400978686,1.2003444667526324,1.2244856631667804,1.0544669435782714,1.0475281568276822,1.1336621778041809,1.1375081005398937,1.1381043257143657,1.1599576094200907,1.0943075372147377,1.1344080237608092,1.0461524240539768,1.0553926246287308,1.0647225104470153,1.1842331207252133,1.1421987705909895,1.1201804314518204,1.1301739410543652,1.1442595722859197,1.034640644184373,1.271415303506242,1.2384079103096957,1.2690393875687453,1.0853111240400721,1.0392653215908167,1.0930532989888684,0.9947098187957057,1.0130466242807463,1.0473215713435524,1.037392618527395,1.0626079990679862,1.0515476970263362,1.097761743229817,1.0856900564982255
1998,1.3159640950727973,1.146013558154867,1.188704078054183,1.1100449461977204,1.0863948488558617,1.1069940077579685,1.1365935026378693,1.2216948894348003,1.2248853797164427,1.2199255765808854,1.188958117913427,1.0294364417211814,1.0550262078550776,1.0647526863002075,1.0576751255556285,1.0423209044211612,1.2912693650990248,1.26522937419039,1.2911466174806105,1.0696549926206513,1.059872609448325,1.3160939027520655,1.2513715963071657,1.3027127732458734,1.3322700357403083,1.2594131187184567,1.1031353168105666,1.0834617525026635,1.1014249839739478,1.2274682944780346,1.16101982068547,1.0788431378386314,1.0570960621924594,1.12898562837168,1.1048653344593904,1.1121739805604447,1.2801684346042548,1.2238374227326803,1.241147065436909,1.2043392123609504,1.1854453174871984,1.3196898399172696,1.3388744104651227,1.221419891247454,1.1572220895232639,1.1508658536628875,1.2272354867388517,1.294780531014116,1.1017028044197243,1.12249235451353,1.0728368109528057,1.0747500685116766,1.1164653339587427,1.050410249668855,1.0425228358312575,1.0579888048955277,1.1264752086793672,1.2971924387230689,1.3650392077812248,1.3071543394392258,1.3075126511509365,1.3542890749005239,1.1921176468376118,1.2142135808169665,1.0552074191938274,1.0800008072851042,1.2287517487046902,1.3518214832811735,1.3184876395472405,1.340692658065507,1.3838215606516366,1.333132815914979,1.3291292344510488,1.155248906511706,0.9548837715230589,1.1544984310388207,1.338393251370821,1.3868970296023513,1.0581371443570737,1.095300027149604,1.0413786664623055,1.1067856303232682,1.1395206187669236,1.1571834671017198,1.1163586392856943,1.1083938642272735,1.1454167320262816,1.1004130595985135,1.2278721377221962,1.1104774410875882,1.1341848221019326,1.0990705079345116,1.215320505309802,1.2417470244527,1.308313454353043,1.2469677108720956,1.2409328548224727,1.4050969901320898,1.414402318182992,1.1079370329174432,1.0684245991868924,1.1449840679148284,1.09519417914404,1.0833180572537495,1.110269606331111,1.258480741784132,1.1603278988764838,1.3093783369355279,1.1007310403659685,1.1484161030954,1.1422739845572951,1.139150960295084,1.32122496905298,1.3828210254662678,1.1272862658458378,1.097767734527909,1.2406570565975437,1.2399592983283914,1.248173403970498,1.3094886402560006,1.1967943960098966,1.268025992447154,1.1024979998081241,1.0912915304052213,1.1347061446909246,1.3187336108137186,1.2625687167451431,1.238420469240058,1.240921613696715,1.2510476061282252,1.0532884654349608,1.4492775729431124,1.4240551499180163,1.4006923882079791,1.150922464750381,1.082706959849461,1.1710507139691722,1.0250138069034744,1.0277124094497234,1.1155139326220673,1.0686825534128641,1.1060077093928091,1.1116792717110116,1.214062390642498,1.1309745531468478
1999,1.456544629003801,1.234659290593998,1.2901060989754969,1.177399015373575,1.1410305128999354,1.1651052237836577,1.2106512100933262,1.3352898946394118,1.3400996361974042,1.350230530677311,1.3072712324808877,1.0535687165651448,1.0742460097693531,1.1257339777612045,1.1007911653794236,1.0779350578871334,1.4286386616443005,1.403534701431453,1.4226149592640585,1.1168535997986941,1.1020387969606817,1.4989585660424303,1.3694980800740875,1.4308929034237254,1.4995539833387899,1.4247368126867126,1.1652620481766032,1.1442470068277817,1.155527275891522,1.3408804069490607,1.2537741322640403,1.1207546332309413,1.1002936050504852,1.2262943483174524,1.1734524598421288,1.1777103958477326,1.4062795331959723,1.3346088168799193,1.3758591344479034,1.3109773665932647,1.305400971143612,1.48409967445668,1.4888626690284767,1.3356898629467764,1.2419514122952828,1.2494129636210423,1.3365834057338093,1.4348629512789186,1.1789319495803663,1.1939747433957932,1.1108033240769175,1.1073191682875205,1.1842887369422206,1.0906932045668194,1.0772027178997479,1.0826455254907261,1.197687479858412,1.4435892666190926,1.5273021806288545,1.505071245687957,1.4494467079393096,1.5133544065161066,1.3001332720628083,1.3245822606255855,1.0976493011736486,1.1362920420782519,1.3504804810007134,1.5076396392180358,1.4607026621724322,1.5007164189278523,1.5613905494669102,1.498026390448289,1.4692189195699459,1.2722845581214175,0.9670421595212347,1.2593815265177501,1.5103189543601896,1.5574865706982968,1.0977858367582383,1.1559534753114382,1.0951566891208444,1.1599673325242124,1.1872194598678998,1.248886099518942,1.1886152915570694,1.177346301387018,1.2184530407871357,1.1705233620658115,1.3656672202618818,1.2033084101544647,1.226043026788108,1.1868447538680322,1.3369621552502353,1.3608767391897747,1.4445881997553174,1.3734910614383335,1.3648488000285155,1.5900629480481001,1.5788483025732416,1.170415793194691,1.1180699292745986,1.2335887607975975,1.1497096354581278,1.1290200383461164,1.1816936946143224,1.38309990474002,1.2570184267361015,1.4599658855974647,1.148515953997453,1.2206087047133003,1.244013423819234,1.2314539065196712,1.4609167777818264,1.5906366978683897,1.2082066122452746,1.1716565093032376,1.3516039459526912,1.348594795304852,1.379323519513937,1.455229131763563,1.2913783059155481,1.3875458150548285,1.1725828477345885,1.1474042083490756,1.1705459342262472,1.5032861534136313,1.3889207726915602,1.3801360926517292,1.365114086985289,1.3672905558162154,1.0873356414815443,1.6637711294300193,1.6297868939082287,1.55935733928884,1.2440382435259194,1.1483300404769747,1.258532605270972,1.0474485065560615,1.051328801110514,1.192790275690133,1.1080883045883394,1.171040500391026,1.1936928083404472,1.3720998916052292,1.2169333140440453
2000,1.7101594083537222,1.3703037884125788,1.4638341071119656,1.2814130274987534,1.2106308057130521,1.2724809018795629,1.3316499701347784,1.494281176042523,1.5241310280940874,1.5788125830720863,1.5116164439262831,1.118829249627144,1.123336246096113,1.1978443262170757,1.167197533280885,1.1477471357144662,1.6670873941227522,1.6356015791513945,1.6816340526002003,1.1956355827734038,1.178316818873499,1.8460146192936993,1.6022414371722005,1.6824232574689828,1.7770399642139652,1.658630206156469,1.2552801681748529,1.2126119068511878,1.2238221942735916,1.5575716183962018,1.4036439180472258,1.1832824307857548,1.1655725000125388,1.3594569852977343,1.2828120996642083,1.2860007546499592,1.6332290664358005,1.5487092953245003,1.6001989606487337,1.522641696777969,1.5164614804103582,1.781933331509294,1.7494654221088781,1.55283221440445,1.394724733826303,1.3880355726394558,1.5574961720424638,1.6816859206012882,1.2925207068867457,1.3122852899668687,1.171317552609502,1.16555845783247,1.312056964414483,1.150051923480962,1.1499265227094253,1.1317018297871004,1.3174636467615188,1.7214864321945846,1.7806646695312183,1.8081677288044262,1.7304162830929575,1.7912981483417574,1.5019221701912642,1.5069973716957956,1.155701440947892,1.2122143316592153,1.5643162027820807,1.769253108090644,1.7219220191240203,1.7859752139378122,1.8827816321243722,1.7619870007985317,1.7159329705219493,1.4447772051041086,1.002026580036762,1.466338358950456,1.8015673172295825,1.8388180161975767,1.1876820208918784,1.2536742183258893,1.1888157077733374,1.253634662802484,1.3043942209377934,1.396035828257193,1.295831753974411,1.26639180499873,1.3166301696774072,1.2880597775081972,1.6007082267283426,1.3352086357518822,1.3567528002408702,1.3048954165084707,1.5453968549093935,1.5886820983847103,1.686709649448312,1.6094099343942414,1.587073942863118,1.8733769930811892,1.8571028696696217,1.250719985028879,1.1750851191878144,1.3715832650612332,1.2249840170443547,1.2212735005916209,1.2782509690193162,1.5975841080036246,1.4189469056309756,1.7166634624310013,1.2243837257950096,1.3293252253009744,1.422616444096852,1.4379575763275119,1.6685408713623064,1.8547156781098906,1.3592337146817413,1.318718327515894,1.584877493571901,1.560134594336265,1.6298589515902313,1.7188079606466333,1.5159276392529801,1.6187257357254425,1.2873952197051954,1.2354873900416836,1.2574091615593948,1.8124713528817276,1.6208184879917091,1.615183077804215,1.6260163025436662,1.5756347133916713,1.1286001389375873,1.9890180019383081,1.9772114452797347,1.827821238972186,1.398062913647734,1.2581331820177863,1.4376697800285072,1.0910252311078823,1.1039208136419039,1.330391955019819,1.1719543469592701,1.2853323569190171,1.3722367906943638,1.6398585436635247,1.3146338079977535
2001,1.8860307113715342,1.5314615034698118,1.620585327187821,1.4279785222793557,1.3414982781990645,1.3912429720099926,1.4566097812158663,1.6450521411977646,1.6676167474008066,1.7545666687646626,1.6758137945392746,1.1707652443491974,1.1714609654179693,1.3049170432134265,1.2526971456216058,1.226119395800308,1.844358023183818,1.8209228466953862,1.8710275478653302,1.2813800332996919,1.2693090835798047,2.1034152040724265,1.790094533134537,1.8836349732515865,1.947311067877704,1.8611322420671361,1.3540848535898107,1.2900272327772242,1.317949033907805,1.7480151203909444,1.551433880899962,1.245611795921977,1.232401934786137,1.5034800186487365,1.4028981590655583,1.4096292490290259,1.832232906094141,1.7533901761332584,1.7744984042901375,1.7127506408337327,1.6989370746520682,1.991123599375116,1.9248025473291712,1.7449835120941266,1.5599604842084196,1.5347955072053872,1.750687745471049,1.8975363913198577,1.4408691233296593,1.4589087947372117,1.2349411568561075,1.2634504619660185,1.4630457815396045,1.2251236835369728,1.248955590734443,1.2017048794942529,1.4774810960287073,1.9494429691740482,2.0224341955766127,2.0656572450945063,1.933633166483735,1.9908026287561489,1.7096144830575577,1.693230231933477,1.2264975850988915,1.2991436497106512,1.7423929827418587,1.9442263794045245,1.8860741989310117,1.9628352305004755,2.076165622383275,1.9615125340495703,1.880964073453381,1.5881051508538333,1.0428484437814654,1.6636927469700338,1.9814399005509344,2.0104002477028398,1.288894309865,1.3868634910490298,1.2739993781069618,1.364856507260158,1.4171371877896728,1.5579104446481744,1.451333257452478,1.3759806275895339,1.4220560562773101,1.4306441422808747,1.7675993508059495,1.4424896453105938,1.5032735415479512,1.4394198787847385,1.7366981230141476,1.7389559639602084,1.8614051954929283,1.792285563050806,1.741114166195012,2.0754361507103676,2.0638551924445774,1.3618439362511043,1.2795735264008503,1.5398759230826964,1.315470211187814,1.315119332733282,1.4337728678458312,1.7650536515081936,1.584286661496409,1.8973345612413393,1.3044139710905123,1.4489188173181862,1.6222503665177885,1.634057443314617,1.858236900053355,2.059092617333494,1.543651794601783,1.5148620562973216,1.7938059104156399,1.7531603486073526,1.8500712788712075,1.9080551258911609,1.7123496516771683,1.8324338032863234,1.4128813168077883,1.3015614961380406,1.3755868673316383,2.0347319306954192,1.7932217425738577,1.7847260595299144,1.822633135473576,1.770999690961431,1.1826341094315471,2.1780846994546486,2.1954089607268035,2.0082406377995206,1.556652013658764,1.3947401411831073,1.6362228169333017,1.1524450670814486,1.161859100779934,1.472698249422642,1.259584931467221,1.418601266265113,1.5968072547280774,1.8079521899812587,1.4201595660399666
2002,2.1839978118451175,1.7888002899810929,1.8804250142104688,1.683290128844262,1.5678149198735152,1.6339527458142684,1.692826795888618,1.9093892828774237,1.9277808900484898,2.082390671401471,1.9899572943421782,1.306359583010337,1.2764219710068525,1.511213071474308,1.4449928126311198,1.3731782117098612,2.2059736021320413,2.1421676592235763,2.1661405140506518,1.4725484464117886,1.4388558905965048,2.4690298724259208,2.0990285834028337,2.205293780566939,2.235204240139793,2.2461047987972025,1.5667408959036833,1.43657393115158,1.544900921048895,2.0409505664936547,1.8333937348476845,1.3655111190919114,1.3817030166239876,1.73440852137138,1.6256589796832102,1.6456463812061968,2.1757901044272625,2.0801756112056022,2.070550177684612,2.0479908959605746,2.0212132347012073,2.3190037143917084,2.183113958948659,2.0592706046761653,1.8029518266607683,1.7638315227702464,2.0498186336171575,2.216213931325459,1.747324637122413,1.7327489343639064,1.3974407799858715,1.45285082912306,1.7386430384219091,1.4202800911680964,1.5261796337765148,1.4022212422401807,1.7774823494481757,2.3379545240528685,2.2787558031181505,2.4025869477327233,2.261475850752614,2.289195844443475,2.074072967874247,2.098535799835821,1.415725734332711,1.5178827797078764,2.041172842781426,2.2006846614638715,2.151859261806549,2.2232607083611713,2.4153739958258664,2.2764118509836577,2.143568076283905,1.8353570849946983,1.2110646260052307,2.007195798888971,2.27512103694751,2.2760710799180597,1.4582661897748694,1.6034078677334318,1.4514308696521954,1.5691505915013395,1.671184705918221,1.8520214190546087,1.7876997755259474,1.6406810363902478,1.6756219098703666,1.686830614841443,2.102527748554707,1.6403571637818175,1.7275480639240757,1.6485830540768758,2.054727690852115,2.029354810261729,2.1386038162048293,2.1301008118294127,2.0673350032311606,2.362528985885141,2.3072479731062896,1.623251059000728,1.4941785398165919,1.8531132767966525,1.5919131874313308,1.541925192391601,1.7831845971964815,2.0450458005192202,1.8759846330682801,2.187945457603422,1.4747803859970994,1.6753015270831884,1.9510172820091438,2.0038316380091534,2.0810641419710434,2.3454755341043603,1.8611663959663924,1.8739897736010767,2.121475751252306,2.1079558413394537,2.186677835226007,2.189671659503362,2.0662375925045313,2.204004884983533,1.6673337963783772,1.4628308738166689,1.5842712992992996,2.359113281063814,2.1081705261077044,2.0502965993912623,2.1905624622632627,2.1352463189209647,1.3355027449859684,2.442454981539069,2.4503557315498012,2.2099077586822764,1.8339921648293342,1.6812232265561833,1.9558873129377334,1.2994732597307606,1.3367305864135375,1.7435050702807964,1.5023282806691387,1.6738627816949359,1.931194178722817,2.086634052274332,1.6414110746663515
2003,2.4988972640874123,2.1696085117775388,2.240795400994444,2.01023327542631,1.9309239999489676,1.976663193864814,2.0653029969158467,2.2411130522644833,2.276911896533888,2.410437422967107,2.3771500638031173,1.5223355370141274,1.5430273837977388,1.8596760798460292,1.7913715554973362,1.6477475099977463,2.590250914248974,2.4990912114974906,2.4707313710379157,1.7534845946599071,1.7648447758966919,2.756703850024524,2.4657298064952524,2.5585293772428024,2.540001664240646,2.5765502958474014,1.9287432635323642,1.7355020235555596,1.9846929140790046,2.3329731937787956,2.1923983553627786,1.6687329160944646,1.6699328856442337,2.058087990145838,1.972284309564594,2.018522535267794,2.533237539653431,2.483391980486418,2.3796461224769887,2.413650891156847,2.3575257068062974,2.6538671266648235,2.46286640655046,2.441824961482251,2.1530545282572895,2.091132380328286,2.436450508288385,2.5365810421253174,2.191469522185752,2.1373371486872195,1.7397055658138296,1.8503687396419437,2.1171312510821116,1.8017245959691068,1.9052422847907784,1.7787167788176834,2.2006321678298604,2.692826090490286,2.4502186918432938,2.710998491141912,2.570450400324838,2.5754458315647626,2.4839897377681583,2.579354347428298,1.7235884086432627,1.8795915203138744,2.3594763762777893,2.432272593539747,2.4155119901286533,2.439975636029393,2.7368932453595938,2.5943648371765935,2.416336807023071,2.194802845094644,1.474920209642963,2.3381793819379815,2.5503770874963534,2.4949759677198498,1.760015678194101,1.946158349119153,1.7780527318939279,1.9401488723966491,2.0506525475487627,2.245075320968389,2.230131011194847,2.026035362798277,2.1140862624318397,2.052629752129549,2.5369190224355407,1.8675871157858315,2.0521620048780695,1.9813726091024042,2.4310505758166157,2.3751116446635785,2.421999313377734,2.479643695934755,2.4135983259623313,2.565275299488638,2.445096706974805,2.0471480455005997,1.8500540028922838,2.264772573590428,2.007437066708985,1.9412669973766246,2.1527681651511474,2.390356733955359,2.241675861749414,2.4536479199656323,1.813259119218352,2.047864807501048,2.3042275819712845,2.3306484970287378,2.200243843806918,2.618583484114038,2.1835592680416944,2.214274674267312,2.470970769728044,2.468778069684975,2.5571824892620643,2.5042420342147955,2.4634872468165767,2.5983495691209533,2.0182614566727377,1.8022875937595582,1.990987160814637,2.6224637950891894,2.4579312383100986,2.3728137567479988,2.549735644543329,2.51925695573632,1.6194265722655998,2.5930995512456945,2.6490961630173455,2.3027857457496856,2.1963368547317543,2.0372921608587995,2.340558891432093,1.5836124882312528,1.648810205928213,2.0679687465073013,1.903618414095402,2.023959079282522,2.264299919227232,2.330808484658252,2.05754863396856
2004,2.7013297082904324,2.426634233152453,2.5240510080311362,2.2960532553349693,2.2438358027257026,2.3004026320440762,2.3911521102286386,2.511344200195156,2.546395483625543,2.6712168453315273,2.6872714178025787,1.8772077940443719,1.9472041646532416,2.256685053082727,2.182944574474272,2.0033042922006046,2.8461133436753667,2.7597878066998947,2.6773018453966677,2.1417972984809297,2.1557998638929243,3.034937604648199,2.6988429396031797,2.7919738764069577,2.745356610171478,2.831619141115874,2.3623304205508915,2.206173121916534,2.3899833144827616,2.576630698375226,2.5166043743352695,2.0906591597956377,2.0655740449359428,2.3991381615452387,2.4406729971988503,2.422579101792472,2.768140301558661,2.719180411740874,2.5791045654359293,2.6693486568861307,2.6246890728518935,2.857993245503725,2.6496990436170282,2.7811230560840183,2.500420539886978,2.4026572301512,2.6740787155895664,2.7455285555947677,2.522378163035109,2.4684250430471013,2.180893246756394,2.2612075280312354,2.4580585370547174,2.2358062083323804,2.2892822595824445,2.178509369247749,2.5239623552460984,2.9309668577176278,2.622185420065566,2.9019863913283617,2.7616809118949166,2.7777479266199565,2.797918196971778,2.9736332177074716,2.123116804868274,2.2923552668807905,2.6232127855264005,2.5956442312233743,2.5861320082266666,2.6110356425829804,2.9389984644862492,2.794036700326473,2.6023955244065684,2.5173714563683087,1.8324299411677578,2.616477569743242,2.746191805771595,2.683932086893354,2.2650913757378173,2.3203083573502012,2.208892499465374,2.331816083784111,2.432238879255536,2.54679999710951,2.5787565978226126,2.427216930947749,2.638164175961745,2.3568077161863847,2.752971136715669,2.1572449297995746,2.415289528413009,2.3409250811913376,2.690409616798436,2.6217712252153795,2.655900479406527,2.7134929423735095,2.6569799607847675,2.771474506302458,2.6184166871616292,2.455937867020406,2.2264640991787066,2.5153220800802383,2.3676262420222542,2.331722344009079,2.388585986815114,2.6425917166934565,2.5344566929655925,2.6453596794802885,2.2521975605754143,2.4173211468178755,2.597796920887405,2.614984483609013,2.3433862153474134,2.7986504557161136,2.476920593651278,2.596297928542784,2.6882219161506167,2.72199085163243,2.9121941569200755,2.729241133316954,2.700650628657665,2.8429249469606224,2.440525299737542,2.3164660388486356,2.505753832519494,2.8169761620950875,2.6702797424412004,2.6160868916149744,2.756167183128913,2.834275899053091,2.045752662518048,2.8079961322187827,2.877876677716353,2.4802368169116353,2.5229816962908838,2.3444865795954435,2.6709985991631084,2.0275823815171052,2.0515002676489607,2.4226837039542937,2.239812297476577,2.330778141572872,2.5886602649169355,2.4982707136476514,2.6278360796983278
2005,2.8038606320186776,2.593538986340266,2.679866387802039,2.4834666330338604,2.4370560239553556,2.494633356907364,2.5944757347825567,2.682212236282276,2.6985944370769097,2.8263150967163053,2.8396570535971297,2.1530463584868524,2.212323479089406,2.475089235691607,2.4276996024101907,2.272061367850478,2.9521321449020768,2.93587061714065,2.7824420612425174,2.407760855831432,2.4060842412813446,3.2002820597843242,2.843554464731546,2.929915233640342,2.8421169394466563,2.995354728052787,2.5689520529414143,2.490029436713217,2.59911603714223,2.7040063899823585,2.7031254724095617,2.3300920160753362,2.302392469156676,2.586419571104024,2.651438130410255,2.664159755328826,2.9012668768017447,2.8662349058753165,2.7104783279730005,2.824892187318866,2.7871784085808358,2.974818719667085,2.753611318631605,2.9651771676508556,2.6945674491734364,2.598665583287029,2.8128164791723176,2.8966868046830268,2.712888067459622,2.661693123394377,2.428280715363132,2.455193191499599,2.6795039781246555,2.5054455170153838,2.480407606647204,2.379739616423383,2.6874518292808784,3.080695225176758,2.7321238825014325,3.084951887301976,2.8798876553241417,2.833745452688224,2.970700226644803,3.157650203429548,2.33439226153149,2.4821275470438264,2.79870795192292,2.678913125923849,2.6358002905631954,2.6937890926900234,3.0869450502975186,2.891432700804712,2.7067996378209607,2.7016096367887092,2.067691618324685,2.795949511399575,2.84396773474138,2.767189120333715,2.493486727181093,2.5751688020549297,2.4531120013367937,2.521857610542055,2.6870345136769616,2.700015507644613,2.706117548667632,2.6810754238312198,2.9285055378507976,2.544492094043967,2.913543672251141,2.3799830100589334,2.63343721895838,2.583833921659536,2.8389578972103293,2.775530297980501,2.7744062398362614,2.8466164464530386,2.8291161402070544,2.8848926169242692,2.7273319701232945,2.622341767227768,2.4677869993765476,2.6383695155880873,2.5212651968606723,2.579079910347748,2.5192845808790203,2.797289756455786,2.704500599692592,2.767296031050456,2.515636622442771,2.6249224469968393,2.782852244608777,2.7656845096089775,2.4349715551392643,2.912465563734392,2.645893547374373,2.812095649385148,2.7965847202377483,2.8379585508758587,3.1464263894853777,2.832863550088936,2.8865938542743868,2.9845818359032714,2.6403159967196346,2.4947919342834446,2.752658631336732,2.9675921524464557,2.8142996853791518,2.7608653959539904,2.85256944922737,3.0071415406518334,2.288507422862527,2.9279799702096443,3.0007025338947093,2.5639390014781833,2.7205685593348274,2.5228430196244447,2.8507270968608887,2.2851665850675,2.2742690877551484,2.6100045065559523,2.4593972669386663,2.538655265442493,2.756569405587123,2.559092661404445,2.898694824280904
