Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
1996,1.0226217803557023,1.012603515604797,1.0277595501690395,0.9987827685872283,0.9968967652777968,1.0394263905832999,1.0560241925140645,1.0018596494730088,1.0126770706022445,1.0120246318249229
1997,1.1184767627884113,1.0763060966188356,1.1167227861893894,1.0345297171289105,1.0250862742727993,1.161915764817065,1.197477897445681,1.0334024446276548,1.0603684329628873,1.0729498893952762
1998,1.2294849949678743,1.1484219371386564,1.2210668244466216,1.085667147061385,1.069518582267087,1.293780739629448,1.3451378894624468,1.077501365775037,1.1184590278779514,1.1425031476655778
1999,1.3493017428290697,1.234284972241475,1.346149942427324,1.1496735450636357,1.119747798837895,1.4319774730684982,1.5146186306388598,1.1227982634448221,1.1823305326557763,1.2246227391027034
2000,1.568337618558778,1.368323653822831,1.5598345278201426,1.2471213238797654,1.2061248161597404,1.6816430819276218,1.7885932680827572,1.1880171995447366,1.2816786073755069,1.3556894543806386
2001,1.7547586780540156,1.5112932553572247,1.7451488280798888,1.353323406007952,1.310285691486121,1.8676934886167733,1.989440488847138,1.2730318986611886,1.3871864927459872,1.5061259373152576
2002,2.072716110866973,1.7575753306799828,2.0723529228092086,1.5500707040206183,1.533669776076702,2.155942683900381,2.2803737646401787,1.4760178144670117,1.5976912048958603,1.7965888555442433
2003,2.4075422990312205,2.107123112516676,2.423743969583899,1.8569956277635635,1.8805223179017692,2.4504488658872265,2.5311787246028827,1.8458445671932384,1.9455173786970814,2.1895433467027496
2004,2.648088793390752,2.4084110840494612,2.700890894851183,2.2348511769087103,2.2477466754425786,2.665757364632537,2.728199244268015,2.2614829820108246,2.357794632335189,2.495491742325596
2005,2.793458294565947,2.590231229411565,2.8586951689012627,2.460597980623253,2.468615084135104,2.7859465405824917,2.846106606946953,2.4733208420093917,2.58271093440747,2.655907709582354
2006,2.9546706066014097,2.729192634423917,3.038773456297769,2.614327908064435,2.63082277227398,2.941701344424902,3.0398310320702624,2.6028591993308274,2.7390885374450633,2.797664218037806
2007,3.196464671603667,2.887832110081108,3.280514319206779,2.785190860367034,2.8134478739815543,3.2030184764884564,3.4285515222939362,2.7606633967410703,2.914335603153594,2.9582905371430472
2008,3.14468751769631,2.8278642308999293,3.1979599404883707,2.7607250135119448,2.7970425945052155,3.164734437143141,3.4867251047580705,2.7273690539164903,2.870431337668543,2.8746242503302253
2009,2.8820500992101556,2.602078326033765,2.961260635502224,2.5540753087828274,2.570509536248486,2.9104567021545713,3.236997441563833,2.5236468265731298,2.687662427100717,2.646058146903808
2010,3.056055563699197,2.6929813216553713,3.1227378331804796,2.6110571428539977,2.6322007281425677,3.1005674602756055,3.4949421437329486,2.551409252460143,2.7595120218447944,2.744742187385381
2011,3.0409852966345476,2.650861730708948,3.081203789149862,2.5558727436503768,2.576615194776737,3.086562950808094,3.5778760047774263,2.4820026480275246,2.710863969424104,2.707834470884148
2012,3.085569588604049,2.656805707786783,3.1075975444561768,2.5332466125958764,2.55578452192038,3.142957595454089,3.751021198014458,2.44895447933205,2.697952853542368,2.7170242747445736
2013,3.187698514892602,2.712374626715183,3.1815830024033076,2.554564975731374,2.579373688649948,3.258483512543135,4.034204873110958,2.4601615358211326,2.72808409279727,2.7764815312808357
2014,3.461684996300732,2.8436849369361377,3.3624855492579586,2.6558887695402906,2.6863138059309386,3.5493735242102344,4.620451718132704,2.5303475592147118,2.835167522850604,2.944107756895683
2015,3.758913762029122,2.9695469772562944,3.5480759116312433,2.7472363536543334,2.780568721733327,3.8490734684815555,5.061579751734449,2.5804338593570124,2.9148944389533784,3.0869080638062054
2016,4.130402242856888,3.1248861168729687,3.7668636691424724,2.861871258808548,2.8843889737476163,4.197029531607345,5.572089723205031,2.622018318247238,3.028873556647498,3.264309832158437
2017,4.411827451861611,3.2942199676584685,3.956854186287698,2.9837064597604446,2.987154949688749,4.410270748440696,5.785547990057906,2.6671641775439237,3.1363910329288047,3.4534283822857113
2018,4.553752394944555,3.4518809765352274,4.116967280470655,3.1033914598505516,3.097593046417137,4.507126254689332,5.773859231609017,2.708838884077121,3.2901580510757933,3.6208883502671028
2019,4.578787508866868,3.551591948802717,4.179140348382705,3.2040823749849867,3.1903738258197247,4.500580925886743,5.715540798526254,2.7342124320922427,3.4193999775684984,3.729238831460294
2020,4.620793065551753,3.6130214289559843,4.237584295918209,3.2655881907906528,3.243925963905585,4.531244915792195,5.780439651819764,2.773388144578947,3.5188741856582673,3.810178751545615
