Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
1995 Q2,1.0051442700618762,1.0007166200380713,1.00566021629488,1.0024494291954675,1.0008202596242401,1.006258903180255,1.014782343970572,1.0049274779722701,1.0004075848715825,1.0043235772204888
1995 Q3,1.0026169296835306,0.9923029239741326,1.0003200967123256,0.9919115365250838,0.9946697291263837,1.005768865394686,1.0179292584141697,0.993300889709957,0.9965237073335357,0.999767898316512
1995 Q4,1.0071785088136467,1.0039308058711973,1.0011575178154082,0.9915146416917301,0.9978160320359799,1.0124762039610982,1.029217155844383,1.000572095948166,0.9949637145463066,0.9980397543911403
1996 Q1,1.0012879560205035,0.9959426190944513,1.0058373220649592,0.9917328437187931,0.9883171572451614,1.0186825336220953,1.0402604796220334,0.9907496660024476,0.9942196948985759,0.9991882636539882
1996 Q2,1.0140323015208093,1.004037936520186,1.0200012635600653,0.99204945882874,0.9936539618488697,1.0295747064479652,1.0588245310484528,1.0071179974470092,1.003707014229225,1.0053828343142766
1996 Q3,1.0271317517719625,1.010054788645735,1.0308322093224471,0.9909139921602221,0.9899341814356396,1.0481669318093771,1.0779312111068975,0.9983088842323011,1.0141406593665945,1.0145193863108262
1996 Q4,1.049626843536855,1.0279225268490055,1.0503285412649417,1.0035854358032812,1.004954758103037,1.0736638391184827,1.1051919389751146,1.0114427880317929,1.0224580603081481,1.0279799764006121
1997 Q1,1.068263569004973,1.040771413366368,1.0714325240302955,1.0106811174235113,1.0051107071252912,1.1012651773066369,1.1399340266563742,1.0112012017289695,1.0316935278350308,1.0416719198149265
1997 Q2,1.1006458081735906,1.0626511462172892,1.0996334824951486,1.0258504182632744,1.015017212123823,1.139559772806915,1.1895532950748506,1.0269952604584334,1.050928446426683,1.0654235308952182
1997 Q3,1.132860247035131,1.0827112221226,1.1289287277160718,1.0322349557299388,1.02210608764632,1.183903938392448,1.2379770376913926,1.0360839469595464,1.062938508660593,1.079695633079933
1997 Q4,1.164715280989515,1.1028917354783156,1.156081807810475,1.0465483943295613,1.0445834685218773,1.2228790983264235,1.278221571488887,1.0522564038880784,1.0797103364297413,1.0981874996965009
1998 Q1,1.186764131953191,1.1161703900103241,1.1792820628333456,1.062892731333414,1.0480141664288902,1.25033720690668,1.3083591095443992,1.0607099924662056,1.0890826040070252,1.1100346298957013
1998 Q2,1.2178967062389074,1.1356473417040196,1.2079839260601284,1.0752136557223182,1.0610179408090614,1.2878406681597367,1.3548867042059214,1.070209223559445,1.1082445374155474,1.1316577995804702
1998 Q3,1.2465304184944428,1.1546820942924696,1.235874761641053,1.0815591037669519,1.0731150282419857,1.3164934354144968,1.390689815132608,1.0747254080268462,1.1185854181574164,1.1495674861906133
1998 Q4,1.2678682098646294,1.1715530091525779,1.256017331766426,1.0988494349538818,1.0820165189472395,1.3395723629183394,1.410512347294757,1.097173795019027,1.1369844319985227,1.1681523204094661
1999 Q1,1.2806570290664976,1.1838520372197923,1.270387488387808,1.1090265194768123,1.0869913500336392,1.3528077729604646,1.4293555857615396,1.0939030564045662,1.1405126711793312,1.177385446612865
1999 Q2,1.3170402626630613,1.2094877290403203,1.308415625356182,1.1297151403185044,1.1040527656192545,1.3964544067447244,1.4853312007355086,1.1136589509675252,1.162222957722758,1.2052268166979851
1999 Q3,1.363950400575862,1.2388924741854488,1.3598369229010652,1.1511263511159806,1.1199225023785424,1.4556485030933985,1.5619399582005546,1.1281466084425622,1.1835338353074714,1.2312351239574555
1999 Q4,1.4263367955595547,1.278065539984782,1.4250532775755527,1.1753618465753806,1.1452361340004384,1.5333595687867678,1.6518365780596527,1.1437581783181732,1.2135497833023083,1.264714824077046
2000 Q1,1.4851717890171547,1.3065421557716628,1.475802982217268,1.1997948188365493,1.158749571357654,1.5997845083625988,1.7261435689833682,1.1591485508958388,1.2347355962855926,1.2957125924950115
2000 Q2,1.5556771812140895,1.349388475164718,1.5515345689681086,1.226554123409624,1.1896510727778673,1.6830381228651645,1.8242804821462932,1.174275818463034,1.2673080594029926,1.3367098558899786
2000 Q3,1.6124537633489904,1.38422739001207,1.5973296248870916,1.2516318494368444,1.2190164078621755,1.736113946297328,1.8694017849525424,1.1949151841740249,1.2897741775741443,1.377454635075398
2000 Q4,1.6391265434514628,1.4160541625257104,1.6237872714268886,1.2785329661973832,1.2329313702435512,1.7585641308703366,1.8863500694833963,1.2103954852130296,1.3107076799370188,1.404328215486102
2001 Q1,1.660684327308913,1.4382262624575082,1.6491406376511306,1.290939365971188,1.2410270721089451,1.7840720194359543,1.9192491518662809,1.2269427869280711,1.3204456241372013,1.4242369463761522
2001 Q2,1.7250358970692197,1.4866307067589073,1.7164705142228882,1.3282551542585026,1.2836834184818517,1.8499434903598666,1.993389854513222,1.2500097416323854,1.3605941370372592,1.479894817780149
2001 Q3,1.7933185451670064,1.527999518775867,1.786061367607233,1.3602302830514061,1.3231001897582924,1.9144309411545624,2.0694306167138072,1.2833061977878293,1.4037316630672356,1.5269545690575692
2001 Q4,1.8608524865583052,1.5757099403348445,1.8431365495745118,1.3965601563103645,1.3625669459553338,1.9746575145011585,2.1298909386860867,1.313792482612788,1.4317311624343503,1.5810622421285394
2002 Q1,1.909149324875434,1.6084138836191069,1.9007178298993683,1.4303432464110841,1.3956246192537471,2.0166975728652434,2.1684261034307224,1.3462591301742246,1.4682236413025616,1.6305462591042936
2002 Q2,2.016172014597913,1.6988515491530032,2.0069956940785483,1.50277458127667,1.4786035647365645,2.1134836962031427,2.2706237641353777,1.4263255266410948,1.5426240918233325,1.732212477466814
