Date,Bedfordshire and Hertfordshire,West Midlands,"Herefordshire, Worcestershire and Warwickshire",Shropshire and Staffordshire,"Gloucestershire, Wiltshire and Bath/Bristol area",Dorset and Somerset,Lancashire,West Yorkshire,Hampshire and Isle of Wight,Greater Manchester,"Surrey, East and West Sussex",Outer London - South,Cumbria,Northumberland and Tyne and Wear,East Anglia,East Wales,West Wales and The Valleys,Cheshire,Merseyside,Essex,Kent,Outer London - East and North East,Derbyshire and Nottinghamshire,Tees Valley and Durham,North Yorkshire,South Yorkshire,East Yorkshire and Northern Lincolnshire,Lincolnshire,Inner London - East,Outer London - West and North West,Devon,Cornwall and Isles of Scilly,"Berkshire, Buckinghamshire and Oxfordshire","Leicestershire, Rutland and Northamptonshire",Inner London - West
1996,1.0349272078510299,1.0088211179208522,1.0255323962296166,1.0081278342684445,1.03053010502394,1.0290837553549133,0.9877979652835234,0.9968638201807335,1.0376205593885792,1.0055638410042103,1.0439001650219388,1.045794656756738,1.0004053552370213,1.0034620108756198,1.0104103156592483,1.01207141625289,1.012888162360105,1.0074268847670491,0.9969914105286896,1.0231217328560205,1.0261790454632829,1.0417181727332712,1.0057507340418654,0.998240801988987,1.0044609019482056,1.0005900679307569,0.9896447137934716,1.0089485833623781,1.061938474570414,1.0555684436748618,1.015816068070455,1.0306139944713588,1.0414290031564244,1.0204246565278619,1.0751272440458135
1997,1.1593737403804394,1.0685072002084668,1.1077238323304255,1.0620698748029052,1.1196843936764411,1.1305938396703614,1.0189989206930343,1.0273512536501062,1.1515595214357646,1.0394630610188575,1.1729417761874648,1.1825529069372949,1.041485819141272,1.045150486193938,1.0854310886001304,1.0748007249886218,1.0523394184489663,1.059975014546718,1.0265873885998933,1.1221686902753991,1.1278302594016048,1.1549192497129577,1.0546355815205684,1.018900385285962,1.052870391816774,1.0285309887988796,0.9977426556059856,1.0660417693729638,1.207087167043493,1.20667184787406,1.091631349834257,1.1168412867974729,1.1779607501610105,1.09648800477056,1.255821888589614
1998,1.2924305378613328,1.1379124820086697,1.1981318185365601,1.1194049984219434,1.2304956855358675,1.2430751963618845,1.0584733876405816,1.0693059481281773,1.2717691541072833,1.0902545465396853,1.3146559420234436,1.3335719611274692,1.0931428052922427,1.0990308119399448,1.1794389439819855,1.1448145839959687,1.1003879833098875,1.1344904742169322,1.0691828927501452,1.2326155048241856,1.2426136512287198,1.29349327806685,1.1127508911445374,1.0506509851825556,1.1150113562341621,1.0703089621685233,1.024874309359879,1.1270407638189113,1.362301507518377,1.3664820277021397,1.1718265121353004,1.2165391985323992,1.3190085958125453,1.1818200939104222,1.399201139475791
1999,1.4300502774058992,1.217797997278093,1.306606212889376,1.19160901154988,1.3683356920732903,1.3728688744363595,1.103604033093906,1.1200128249417864,1.3985391985070383,1.1581653707886381,1.4586803612059047,1.503328039768169,1.1551056402943665,1.1572841296162812,1.2877295151812196,1.2246355228775971,1.1517020173797867,1.2297332800882645,1.1236546217417278,1.3487925381720272,1.3642685644805514,1.4315766499360894,1.182130958767345,1.0805471395414379,1.1866994382501033,1.1230461200271635,1.0498362800309236,1.197223830423432,1.5508304736827334,1.5416758581330707,1.2701957363690919,1.3257395764136664,1.4687054533291717,1.2812199030539269,1.5702751629650855
2000,1.675858828807515,1.345319284788867,1.4751945345549218,1.3054116217260923,1.5985268837418567,1.5964584531712311,1.1731829825269549,1.2049904950057488,1.6468517824078845,1.260349641678599,1.7183381298449931,1.7954950487259238,1.2360795353825949,1.229396180626679,1.4911801884974116,1.3513121996158897,1.2325050285560448,1.3656626587183662,1.2208113990475673,1.566907838102407,1.5875161595798755,1.690217199562074,1.2879914363462328,1.1347154091255027,1.3278397179986088,1.2021172241560663,1.104798132574678,1.3178491471422378,1.8507155869488399,1.8194768225667597,1.4569651455347963,1.5095336234642536,1.731713991220534,1.445767571802689,1.8427801425294883
2001,1.8492639740704802,1.4956688229799195,1.6280100591745295,1.4299767856981547,1.77756381228051,1.7730664273418286,1.255384749474607,1.3070482213985977,1.840547737377072,1.3723436605888268,1.9077486922527789,1.978398981536024,1.3244055964471988,1.3344534773182315,1.6828859508126257,1.4877135712075842,1.3164497150106749,1.5107681671797208,1.327946376038656,1.7618289007092773,1.770406458405043,1.9090435047386791,1.4224401592745672,1.1992129374025609,1.4950841374784296,1.2950633481604612,1.1795142377127217,1.4781039933704345,2.0778647157077432,2.0112558839083556,1.6624316667222336,1.6960462744716038,1.9096389981830904,1.610953089084256,2.034653540867175
2002,2.156656278835691,1.7470558254922932,1.8898078021398075,1.6623129950791502,2.0863081222320385,2.105784448252652,1.4351313946350235,1.5177130749761918,2.151691552871473,1.570439245802081,2.1958468111309313,2.2794563296104147,1.5111243303154196,1.5816731730097693,2.0071568671179096,1.7480773504842386,1.4960041773917991,1.7498199240464059,1.5225364500298735,2.0952831110034187,2.07055884525156,2.2621600603845167,1.7134222008173665,1.3649268893601025,1.787456800563948,1.5142751944778465,1.3967215645336861,1.7811732034372778,2.372223069837551,2.308015353980056,2.022139680235988,2.112460165795491,2.185773792292285,1.903790571001856,2.2686364861868453
2003,2.4896733586899384,2.109436329852224,2.2389168264215886,2.0131806600929467,2.400180928899886,2.4876812724280146,1.7386399322947919,1.8599781862969011,2.4699046221813576,1.8720803916648492,2.4898438969230914,2.57845806775037,1.8438682994474804,2.004252521475562,2.331981115209663,2.1164531601551833,1.846303922212161,2.079656304885224,1.853308021391701,2.4630240922598388,2.425600347765156,2.60705986912879,2.123233644825633,1.6970745659729711,2.1566518678397313,1.8871944558992964,1.7440943405349127,2.209846486787802,2.6052458611685467,2.5836890360802585,2.4153516436035374,2.602282517727846,2.439923794552168,2.280894667722321,2.3933446448074522
2004,2.6997472352486693,2.4042154664745126,2.522319338792293,2.363501819832767,2.6460621870001777,2.765641845042676,2.129789355420232,2.210473736077354,2.6867017796591703,2.240773177709624,2.701124937672631,2.779576645780801,2.294162296942197,2.417296174606384,2.6034626741742843,2.4747213897741367,2.3136704045246512,2.4162616238745147,2.3241130871791316,2.705865182729992,2.6957005986061127,2.8295881741084603,2.4465455369956706,2.1367804841866183,2.4967398859537546,2.3265850159905406,2.134809201576994,2.538126445927558,2.808925170786853,2.7787346334752017,2.7519270804182185,3.0051510911108212,2.628595990602219,2.571201030831582,2.5770489255698132
2005,2.821583961156493,2.5847586516553873,2.6898011995404265,2.571143383563313,2.795961014505716,2.910751938906303,2.3653469865284014,2.441775131668658,2.7921300300866982,2.4846507183316953,2.8207592495355933,2.8794166074471987,2.5396162546758485,2.6121910918717486,2.759490897547087,2.6851207168987368,2.566305974955079,2.608533444855315,2.5663435678154203,2.8563811606890854,2.8478306477144173,2.9717694461129223,2.618478343046165,2.3834299437559814,2.700586866258091,2.570561123847224,2.345794111116865,2.701682490829684,2.9448900384739782,2.8723963330133175,2.935475466052752,3.1877067204567915,2.7350798362518605,2.7271920311643294,2.6782067902043774
