Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
1996,1.022364213330509,1.012548368130673,1.0276650598635604,0.9984182683619186,0.9970394147475897,1.0392315245195536,1.055423204793554,1.0016978981621165,1.0119202265708553,1.0122183170461547
1997,1.1190323386233312,1.0768684367208057,1.1172673086150724,1.0348263168923748,1.024804998141906,1.16203982446476,1.1982270448920123,1.0333093132847309,1.0601632719691478,1.073398433765012
1998,1.2298393845920326,1.1486651974503013,1.2215778968251807,1.0855808822644666,1.0691494204769034,1.2942826788195116,1.3467457840248678,1.077013727283976,1.1182734123979987,1.1427250804245062
1999,1.349919626753741,1.2343867606519572,1.34683907377841,1.1493307920293085,1.1190095906002213,1.4330677788892323,1.5174969552396729,1.1220771170138848,1.1815474606817518,1.2243830819579382
2000,1.5699321048490777,1.3687048287283052,1.5613911021533502,1.2462317860598284,1.2050726558431406,1.6837890959169846,1.7943869140760602,1.1864184469769474,1.2807579774701654,1.3556884179173985
2001,1.7577039744054728,1.5123004864735772,1.747779648784922,1.3529829405444185,1.3085279558956482,1.8705383455318438,1.9959250468472167,1.2709120817200201,1.386468032594246,1.5070204700993168
2002,2.078340571944444,1.7603532170683258,2.078801113261403,1.551279532219045,1.5344734142876804,2.160598568283315,2.289863807427529,1.4757199419863662,1.5984351441221518,1.7999194496820397
2003,2.416567539368569,2.113716294728297,2.4343273594764536,1.8622533355844109,1.8866890097411442,2.457709636258927,2.5436307360929664,1.8518409170160783,1.951480236095979,2.1980022937456165
2004,2.6591698994120354,2.4205768633006346,2.7145529842716325,2.2503165354059966,2.262033204827028,2.674146313434388,2.741869167850512,2.2791402844032795,2.3736092957307084,2.5078543003816938
2005,2.804052879886128,2.6040193829297533,2.8724372469671566,2.481302753794234,2.4880421528159387,2.794114800010137,2.858383662466751,2.4983214559706886,2.6051885475300285,2.6706711926305995
2006,2.965888066053097,2.74275258239751,3.0531147355386326,2.635700730428016,2.6519422169743665,2.9500407613216524,3.052510184497766,2.6292632557471505,2.7625274176215493,2.8133655122511034
2007,3.210199386607541,2.902285232714197,3.297994238432853,2.810563860720634,2.83903762774089,3.2143100937582054,3.446991368750796,2.78902108610231,2.942982746511608,2.974947237306352
2008,3.1556705277822203,2.8398450929368506,3.2113132340320414,2.7803604710529237,2.817765197155173,3.1736202037436794,3.50245167995667,2.7520266370808204,2.888878652453589,2.88782786059314
2009,2.8861560467607967,2.6059439185233795,2.967477365319529,2.561083880707285,2.578077196506322,2.9143731566633644,3.2427482576680293,2.5315895213604103,2.697520192801495,2.6530457798721576
2010,3.060754216890621,2.697450018514094,3.1295218701803202,2.6158449313055474,2.637833957801745,3.1064075322612665,3.505258054756175,2.5596875583053382,2.766829064462122,2.7493934093419297
2011,3.046247091841661,2.6528811968525967,3.0866265550030394,2.558957855174842,2.5797693586458648,3.0907890153351034,3.5857061798885024,2.4862253957623723,2.716838861984196,2.710096152571894
2012,3.0881940134148427,2.6581638722400727,3.110355198900369,2.5327539369997147,2.5553355187536018,3.1450027268943805,3.7556592771317234,2.450535544457564,2.699763769322241,2.7189199813720912
2013,3.190349911677944,2.712952478393178,3.1815762200590942,2.5517705177987176,2.576487484876561,3.260307455508665,4.0421725236139,2.4611289765372915,2.728466313158505,2.777754491018932
2014,3.4684191377298212,2.8451181250656092,3.3664819359639933,2.6538591251474957,2.6837726565078186,3.5570113060245463,4.6416399455726225,2.5285624819905235,2.8359605402982666,2.9471664981035848
2015,3.7683197013206837,2.973230101262118,3.550770460604002,2.7440834659883127,2.7771484516701723,3.8567385481151186,5.081385869534343,2.5758865554170436,2.9147828107734046,3.0914571905106367
2016,4.14235421178132,3.1279654404822987,3.77202944221435,2.856588924018521,2.878601052340109,4.206030583820007,5.5848815391802695,2.61657936070989,3.0240608246818246,3.269822336524895
2017,4.410126472912315,3.294252084298206,3.9559883442137282,2.9744099161902544,2.9817988206152455,4.4057362821726835,5.761999433098882,2.65474625645718,3.131542986061664,3.454303604593401
2018,4.538168264448088,3.4452565902746772,4.102467839041735,3.0895153296766087,3.0862786199262207,4.491016489019319,5.7410080111633,2.6940400840597767,3.2829247166242386,3.6158500739258774
2019,4.56439018281864,3.544406405921253,4.167760029060425,3.1951892833665627,3.180295201886674,4.485319893283779,5.6962662717219725,2.726465675216321,3.4163624868083624,3.7238684692000588
2020,4.682257900362544,3.6824955446315126,4.320974826452242,3.3428214504130946,3.3207407170491683,4.604980499615249,5.891384786075986,2.8179584313101818,3.5876055978647625,3.883096575051407
2021,4.964793562771573,3.9288283815783425,4.620006656036991,3.608104612635264,3.5667783356897815,4.869010274902934,6.057293072756231,2.9966553250314143,3.9205062940022386,4.16316740823743
2022,5.412638014519364,4.305195626491691,5.127984985959579,3.9583285513465514,3.912257096862853,5.288239137177685,6.314532745679198,3.2463953950241464,4.372520370178916,4.619405963792686
2023,5.436419777625068,4.382692355051118,5.185345374861959,4.044288296791918,3.963317706627323,5.331609546278916,6.275745340826311,3.30608646828037,4.436103149898979,4.709615657867826
