Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
1996,1.0226193681126152,1.0125599164295587,1.0277327492044657,0.9987432705855557,0.9969014467346313,1.0394109624615038,1.055996700473293,1.0019937636575913,1.0126630259171623,1.0120194982233586
1997,1.1185111303961404,1.0762978143167852,1.1167328489767525,1.034442453571951,1.024978046633807,1.1618919254828195,1.1975179987405844,1.033541551804189,1.0603938259411516,1.0729771604103362
1998,1.2295295329280862,1.148402029453842,1.2211297445628302,1.0856390555120172,1.0694751653365413,1.2937922499342829,1.345286625704856,1.0775403066906621,1.118444347942527,1.1424870484213918
1999,1.349316581112796,1.2342508927497207,1.3461212122041954,1.1496389771785671,1.1196630416189997,1.4320071439026967,1.514736854238496,1.1228244042988875,1.182260000441473,1.2246577935265512
2000,1.5683822896874082,1.3682542723140605,1.5598671349764235,1.2470492337398953,1.2060247356049076,1.6816817752273905,1.788794190725815,1.188070181059217,1.2816497558669862,1.355757089366181
2001,1.7549037139538246,1.5113188136439881,1.7452472317084684,1.3532643275357916,1.310233074610539,1.8677889073701743,1.9896300321735954,1.273113534982721,1.3871619797504484,1.506143745682735
2002,2.072920418230446,1.7576031646590795,2.072651048152064,1.5500816075748187,1.5335972329092535,2.1559809442654436,2.280774043845402,1.4761768976261305,1.5975962117970617,1.7967178126711245
2003,2.4077567887787237,2.107265495661867,2.424276129051006,1.857046691957115,1.8808007161919358,2.450640559924106,2.531596364881094,1.846243470943132,1.9457499294452167,2.1897304420623067
2004,2.64842648945434,2.408881435200576,2.701391337102424,2.235206617666908,2.248059508100694,2.665931601645195,2.7286607996937557,2.2620746862098375,2.3583116311689483,2.495953977527853
2005,2.793755011507121,2.5905688587188846,2.859155068275665,2.4611300717313114,2.4692180728308606,2.786180442409817,2.8464875899281927,2.474180255772516,2.5832250776122647,2.656345373304367
2006,2.9549127725340574,2.7296288972533618,3.0393212200964665,2.614795358265768,2.6313893598400515,2.9418396833796816,3.0402479300362493,2.603724104862672,2.73971793019628,2.7981922356235116
2007,3.1967276580944004,2.888103213406893,3.280910987073653,2.78587499355506,2.8140918806447055,3.2033149528783826,3.4291934195110247,2.761890686894004,2.9153676674228923,2.958769548849996
2008,3.144940472327841,2.8281826756223993,3.198322060910967,2.761127975068424,2.797595782092147,3.1649228758185175,3.4872493277776653,2.728520847064685,2.871062798658786,2.8749896424568435
2009,2.882228720067267,2.6019901883699457,2.961482201706868,2.5542106047748216,2.570452836181637,2.9105780656637914,3.236793745168452,2.523991194893994,2.687714561621698,2.6462929406184745
2010,3.056126857199624,2.692904780964501,3.122876544174348,2.611264664364072,2.6320398412678956,3.10070941058157,3.495121658694106,2.551936724619339,2.759972455048085,2.745002875506348
2011,3.041117995187341,2.6507201864289547,3.0814351736198295,2.555763513610273,2.576679200887725,3.086628890370085,3.5779488165094793,2.4820933442308646,2.71110228111961,2.707887257764965
2012,3.085467575821961,2.6569410530756783,3.107516937622308,2.5331007914326706,2.555784579287626,3.1429489949095974,3.7510478310789224,2.4492086489614033,2.698202066569954,2.7170631438705413
2013,3.1878510046912916,2.7120156000284905,3.18138026619542,2.5543857571079718,2.579136655121707,3.258517786225662,4.034330393379885,2.46027375048946,2.7278909467008026,2.7765391588005874
2014,3.4618426229452126,2.8434928648819575,3.36256190158339,2.655714628458218,2.685969377955798,3.549606190882282,4.6209477523629205,2.530836725061049,2.8354562157396477,2.944323304658961
2015,3.759077241681907,2.9695006250940867,3.5479204628663448,2.7469363621962675,2.7801578748488884,3.8492418961348203,5.062055919701329,2.5801974004230703,2.9148930636205583,3.086944321960952
2016,4.130272317778451,3.1246712577621847,3.7666819742510103,2.861264081729838,2.883907861606995,4.196623876221454,5.572007460725199,2.62192988440997,3.0287624047372756,3.264013012997073
2017,4.411030407080445,3.2940692290197857,3.956428094971901,2.9832746261038556,2.986839610311353,4.409417560651978,5.784014382966084,2.6671334029312903,3.1361600430999577,3.453190407261272
2018,4.552403327956256,3.451138451698623,4.1161659511685,3.1030711627839263,3.097152971501812,4.506133567918827,5.773281846095454,2.708492262764327,3.2897782913667846,3.620600782893465
2019,4.578494597009746,3.5515289559925503,4.178757476090044,3.203910054829434,3.1900146822757627,4.500340088376846,5.715625367513235,2.7345279511043192,3.419341500044024,3.729268829568161
2020,4.631543185650188,3.6296606548316572,4.250990743037275,3.283678175612585,3.2596268090628273,4.547072975244403,5.805702184004489,2.782059342235846,3.523140936173607,3.8276462990604614
