Date,Hertfordshire,Birmingham,Worcestershire,Dudley,Sandwell,Walsall,Staffordshire CC,Warwickshire,Solihull,"Bath and North East Somerset, North Somerset and South Gloucestershire",Somerset,East Lancashire,Blackburn with Darwen,Mid Lancashire,Calderdale and Kirklees,Bradford,Bournemouth and Poole,Dorset CC,Central Hampshire,Greater Manchester North East,Greater Manchester North West,Brighton and Hove,East Sussex CC,West Sussex (South West),Bromley,"Bristol, City of",East Cumbria,West Cumbria,Northumberland,Cambridgeshire CC,Cardiff and Vale of Glamorgan,Bridgend and Neath Port Talbot,Central Valleys,Cheshire West and Chester,Wirral,Flintshire and Wrexham,Heart of Essex,Essex Thames Gateway,West Essex,Essex Haven Gateway,Suffolk,Croydon,East Surrey,East Kent,Coventry,Cheshire East,Kent Thames Gateway,Bexley and Greenwich,Derby,South and West Derbyshire,Durham CC,Darlington,North Yorkshire CC,"Barnsley, Doncaster and Rotherham",East Riding of Yorkshire,North and North East Lincolnshire,Lincolnshire,Redbridge and Waltham Forest,Enfield,Barnet,Devon CC,Cornwall and Isles of Scilly,Blackpool,Lancaster and Wyre,Gloucestershire,West Surrey,North Hampshire,Berkshire,Brent,Harrow and Hillingdon,Buckinghamshire CC,"Herefordshire, County of","Kingston upon Hull, City of",Breckland and South Norfolk,"Merton, Kingston upon Thames and Sutton",Hounslow and Richmond upon Thames,Liverpool,Sefton,East Merseyside,Chorley and West Lancashire,Powys,Leicestershire CC and Rutland,Leicester,Conwy and Denbighshire,Gwynedd,Leeds,Luton,Manchester,Greater Manchester South West,Greater Manchester South East,Medway,Mid Kent,West Kent,Milton Keynes,Bedford,Haringey and Islington,Camden and City of London,Tyneside,Sunderland,South Nottinghamshire,North Nottinghamshire,East Derbyshire,Nottingham,West Northamptonshire,North Northamptonshire,Oxfordshire,Gwent Valleys,Monmouthshire and Newport,North and West Norfolk,Norwich and East Norfolk,Westminster,Ealing,Peterborough,Plymouth,South Hampshire,Portsmouth,Isle of Wight,West Sussex (North East),Thurrock,Barking & Dagenham and Havering,Sheffield,Swansea,South West Wales,Lewisham and Southwark,Central Bedfordshire,Wiltshire,Southampton,Southend-on-Sea,Stoke-on-Trent,Wandsworth,Lambeth,Kensington & Chelsea and Hammersmith & Fulham,Shropshire CC,Telford and Wrekin,Torbay,South Teesside,Hartlepool and Stockton-on-Tees,Warrington,Wakefield,Wolverhampton,York,Swindon,Isle of Anglesey,...144
2016 Q2,4.752208041769532,3.078157803330775,3.2397981345690225,2.93327180839896,2.8113244398505284,2.7839698362344842,3.1121099068079854,3.4833136599744883,3.3234972113091623,4.070241952778762,3.453187387979243,2.420555370220077,2.4388507814068614,2.7391709694879047,2.717861280271784,2.556485922447073,3.896873371232884,3.7801839779233166,3.996076095664201,2.7464019107087947,2.7124231615544026,5.778642124678753,4.109433028178003,4.358352475629311,5.257780443682394,4.965999086045316,2.9865825710449183,3.0570595056813192,2.8992933339613796,4.098073453620543,3.281783706813699,2.71411172384438,2.8113157895642913,3.1503025467766452,2.9537845403167386,3.0066985784978617,4.491324628944176,4.448605883908357,4.30391228129342,3.819569293516584,3.8613271235213817,5.235694503992982,4.533166160096583,4.153924497011396,3.433077294688763,3.1395043548511654,4.269995032762285,5.210663359465059,3.278037624758716,3.2246158353357433,2.454105372463051,2.52501388956103,3.227634703800451,2.746547279411011,2.896101794654707,2.7040075281688782,3.2407405068717714,5.865901469027473,6.483757885462956,5.184682884280138,5.349782618444181,3.723534013225331,3.8625721067107475,2.3273780713602514,2.758325690271387,3.629395814986263,4.492572334204989,4.124664557691504,4.4093102392059125,6.364298016908191,5.173739568745251,4.2829923417386455,3.2351839412467838,2.515050794534712,3.7671708043159606,5.520269168723776,5.464677750172856,2.6711737346272,2.7873748676680785,2.541278250245878,2.8650956635973728,3.1628724710295173,3.3687687834881435,3.483680176230647,2.979843698152017,3.520427975166608,3.0266808335336535,4.466702224777786,3.0448848827568864,3.355308146442309,3.168568847868797,4.189301531903939,3.920826603447767,4.321316259230394,4.331294688986018,3.9590593344325886,6.773519096887489,6.510944080343575,2.9303593049824577,2.4943165693476526,3.2336253437296194,2.9032260471558864,3.1013015937341426,2.84674972870764,3.7493002887631652,3.551331530051783,4.3279862394984665,2.911908692161786,3.0111027603403002,3.7652372212901657,3.8309693251213623,5.767395802805588,5.716067090698876,3.1992332761664994,3.4278526908471934,3.8553282284535526,3.7346545899004635,3.8154477632023935,4.295279165886864,4.3484752190519425,4.971771420980858,3.271090248923278,2.7859712162256676,3.188505754536484,6.713345696155279,4.189384355608547,3.6482283195123744,3.719779751004539,4.535394001641275,2.653322153491246,6.677140560037057,7.056301364412627,6.034279687609322,3.1991727779733075,2.8770074522482862,3.292955312027598,2.405178121998516,2.3868324398072422,3.0003371087610544,2.690809270461795,2.8417006419675874,3.789867173374509,3.4642495753580276,3.5567080236092465
2016 Q3,4.879988574742708,3.1545780972504667,3.2857920832477974,2.952541256653782,2.856183685228112,2.8298879118335103,3.141331978771009,3.538819133657024,3.443650685806297,4.1548039087653885,3.4984547841940903,2.4656265197829943,2.4827600982322933,2.780787779048964,2.747309030934801,2.5903633522308054,3.9746260227738435,3.8473645796872216,4.073537814237616,2.797114665800012,2.7373694743049004,5.848885692419485,4.158837673841079,4.448975296873818,5.378506880192481,5.124108475208321,3.031825252376293,3.063977629947175,2.8916709422797897,4.1953738010046875,3.342373721646116,2.749981391037915,2.8850587997737214,3.1258704722496806,3.0198497655242993,3.0229074120480495,4.58673435520127,4.567643404056864,4.453009868232771,3.94312893770287,3.9487490157836342,5.366213120498711,4.617398775247541,4.2289676316991125,3.448287804717905,3.162047051337161,4.379649391979168,5.301475741755341,3.3076568387221066,3.2625439423491374,2.4954165331634885,2.5625623653436658,3.255795389841723,2.782573864790742,2.915430260280924,2.7206097732473222,3.270062673393032,6.058222160923219,6.732090003778643,5.306965903157922,5.500342981348662,3.7965872464679973,3.9196803784124117,2.2435416830225847,2.8046103278133927,3.7050177184976336,4.576536662961101,4.191922725971878,4.483747857036006,6.4501296584172145,5.285670674837451,4.4332771650491525,3.264824385482428,2.5101820567210265,3.847459260163851,5.630863890392889,5.559674392057765,2.699504350690762,2.810738717378737,2.568296809586591,2.8844458347739104,3.1860357332081715,3.4167188799566692,3.4788036151746495,2.9614412557205787,3.5180311075208186,3.059206223315108,4.5805878649146985,3.1183859118375166,3.4474380073805415,3.216381858102447,4.335467926552882,4.003835484292224,4.408087898432514,4.442763785942935,4.057899500380529,6.842716861389734,6.341735420369462,2.9072231212435407,2.5321849957920755,3.2880059360449074,2.9487371468251604,3.1134409960414717,2.863062230936045,3.8224937154907925,3.641968861436196,4.373814086004873,2.9459858800437893,3.0540338652446293,3.865568240532929,3.830299050990684,5.643466323053319,5.923400555302627,3.252117964614564,3.4232627353598923,3.914264376389104,3.799002675111894,3.8789088704765646,4.393813456624632,4.495916684996888,5.149357785681072,3.3277817975544237,2.846708928589548,3.178981534565835,6.7935552322587025,4.306028632623404,3.74639397468852,3.7972534086339156,4.699108340080766,2.6651609219444587,6.69952018469616,7.150198314981911,5.989061127143207,3.2797828718514497,2.907908474636802,3.3901845078222537,2.4028654883869054,2.405968127762437,3.0335590899038944,2.73366217490969,2.9592527409841156,3.8338628529766146,3.515630746720494,3.535006386215365
2016 Q4,4.908299288381709,3.1907326465811225,3.3005735321764367,2.9440761460112705,2.823767406027892,2.8594448077547865,3.1455453993928977,3.5667597015183583,3.4671066560974295,4.176954925355976,3.505818621361078,2.4361651225390824,2.4841728770865092,2.7485414032090243,2.735990956226222,2.612266011744738,4.010089816307594,3.9147676570346106,4.106495387223455,2.8153734652242166,2.73150378791131,5.90895076801242,4.200087801735283,4.460374079998126,5.318188126425402,5.086156996566568,2.9930084256033513,3.1291231585606956,2.885288799104183,4.218627670529216,3.3187992214292183,2.7398928662390483,2.8767577201130883,3.1099583262797945,3.0175392055759986,3.0644472822794833,4.6718644520549715,4.668162729495387,4.502750051050076,4.003735264520615,3.976285371679403,5.344003123135233,4.6418922178563555,4.274528566427985,3.497420581263154,3.1755885587447197,4.402670413478764,5.299786553879804,3.290486950879947,3.2880007212113287,2.4450199663053835,2.528423447337597,3.2548800985975106,2.75617300820219,2.9146239795599507,2.7391611389717525,3.2936564698008777,6.050893991532746,6.565661629317377,5.268389103406728,5.399452803908153,3.8172499197324545,3.9489021464337557,2.2754038179742286,2.791941715173512,3.7384786081267496,4.563289074166823,4.186407138802741,4.461616386282024,6.380901975223468,5.316975558010377,4.417350359337205,3.2943278922752883,2.5235714471514843,3.8793427566708396,5.624786887600845,5.492557834872893,2.712227177598417,2.8384007194813776,2.5852941551312827,2.8680451516080643,3.225311072108667,3.4480638496206635,3.5216091830405802,2.9794853392985017,3.6156126592126707,3.0805392510162144,4.618078849848938,3.1831238345970205,3.489856708343031,3.1997738424882156,4.360015384146582,3.9895122247660737,4.419908448117879,4.461732397998934,4.102865361677048,6.829063689005322,6.3771644071620495,2.911618452139945,2.5343077512442935,3.3429364372055117,2.9499985098455923,3.1261357030665073,2.8962599143635157,3.8404608441976498,3.699458243184832,4.384361725000317,2.9726999878442517,3.107912563308011,3.953606109991867,3.8690360828770096,5.721570477467441,5.955448207738279,3.2716025649191063,3.3773871399513546,3.971394976431846,3.8220299703920153,3.8857255969785327,4.4158965032126,4.523140191726764,5.124446925981491,3.336713348617409,2.902059746947309,3.1824788196821117,6.801323010212914,4.3754350538539235,3.760278746048639,3.787645010738769,4.689266818373752,2.6822307143028823,6.573002267049879,7.18140700125214,5.8812783724562125,3.2711889027101035,2.8848980677225136,3.382461233083232,2.3756579351420575,2.422679069503954,3.0451568840639465,2.7311479350258012,2.8840078074187874,3.8272868332488303,3.5669056234764,3.573563342028254
2017 Q1,4.969598068429879,3.245580277326924,3.3257580990011952,3.0266979880428844,2.856335852146632,2.8784213642236995,3.179177139982404,3.60306915997927,3.463749480983033,4.18213642929324,3.547707908534585,2.456073587266487,2.4649137703956088,2.7637628513235946,2.733876409091651,2.5436280442881,4.070848687028397,3.895890870054462,4.156709010359962,2.773698070747937,2.7579575269912273,5.941980857240902,4.21142867845466,4.479494683595531,5.405641492795483,5.1389267497869975,3.0206042223252108,3.0824483373953186,2.905711848164133,4.286599001381137,3.353676094788423,2.791325610140671,2.899468575645527,3.146265829857667,2.9960178212858777,3.058489358672649,4.720126270498398,4.743893296540187,4.498886580834754,4.04003944140947,4.025283501301315,5.392553366278263,4.621188356524128,4.338504147694071,3.5665931110186238,3.2183699324918824,4.385191745713899,5.361400734118708,3.320613614345739,3.3075618671670943,2.411994506858248,2.5769746036981642,3.280367895264715,2.751191697672768,2.933259756015573,2.7475359382910933,3.3498832417979427,6.07151488987482,6.76449180329398,5.31532300958127,5.450424908125314,3.8107656255576936,3.9658660181786995,2.285928399312053,2.7807531032013206,3.745807708546502,4.591616821332446,4.209795820399352,4.4841455102940095,6.448959947907152,5.286994265621021,4.469079706266769,3.316451958292231,2.54645604009919,3.886868588562997,5.600032191360286,5.549405578760272,2.7262561547356983,2.879724205514561,2.59816639837219,2.895892160014814,3.2216162756549127,3.468080702740197,3.626240050054562,2.972241131358943,3.469408284803914,3.069269812199893,4.716675795371976,3.2093288702918206,3.481334850335657,3.2572990363120127,4.4070780294932925,4.064894290340706,4.4314306485471535,4.53028399701857,4.191679107487921,6.875199268039559,6.339168385640002,2.8944155837255408,2.57179477583665,3.3237185898350745,2.971061513224042,3.129033013237242,2.962770981057517,3.891402606490083,3.757799840848387,4.395922755982365,2.943054813457674,3.1178896598598786,3.9286081651674554,3.9352173660911003,5.690321857961377,5.9624402807172565,3.2979178963616813,3.4465665574800983,3.9790131755660183,3.9530984146395167,3.91116147205693,4.417844710340595,4.5964754489436555,5.19341911808074,3.3158790454050022,2.8464395463481447,3.1652282080905945,6.823328723529774,4.405787546344627,3.7963016810418346,3.7969332516582615,4.845122995317599,2.69164923229036,6.63065530590265,7.141377405116575,6.00714805714693,3.2266258936861774,2.9162670182445467,3.3919199475321733,2.3953194512134233,2.419923148532625,3.0592862666458056,2.7416304242220746,2.9553427192105786,3.831601026754492,3.590455382047154,3.5863974392802165
2017 Q2,5.013778420669147,3.30084896091113,3.385947675989317,3.0820355841394886,2.9230770634328507,2.971455071683478,3.2374037862894185,3.68652297151586,3.5871327735902776,4.282815714506115,3.5914388801419452,2.4949781927766557,2.555225790438761,2.8122354914824905,2.8136519189781035,2.6094642195106243,4.097396922689871,3.9735059305971725,4.192859913810274,2.8840564645748703,2.800231692493301,5.947467849212282,4.299837735727558,4.569046180759367,5.474911552888663,5.261391856326972,3.0413195778873963,3.222590282727951,2.957215661051708,4.335585529939734,3.402956635073909,2.8133100664048007,2.8970250798792265,3.2131571782002735,3.069404416769027,3.0738338136031684,4.76237347164919,4.817833418979121,4.642019335652933,4.126123760502549,4.113485110049431,5.469790569459147,4.730070612795582,4.429072306150441,3.6954720494655313,3.247758293018801,4.530073227585598,5.462422010056824,3.371186798609776,3.360948484777381,2.484702406186928,2.598950041664557,3.2870739926593906,2.7993946500664313,3.0251238584414164,2.8082380670400515,3.381427668818806,6.181514214053024,6.730849976324985,5.385260838776215,5.562079573116894,3.895937284265486,4.012394280804592,2.3283742752906917,2.847361310459377,3.824218914665867,4.644825369506017,4.287638897195163,4.537341066709247,6.521426687727578,5.395447498775855,4.529696197582598,3.384352034549424,2.5865388177517676,3.997578450874424,5.679675095231432,5.66717112423466,2.71613933580285,2.8938288607715106,2.6131788801823905,2.909672443081081,3.2586884352500443,3.5420454421147287,3.688840354401689,3.008706099651016,3.583388201898498,3.1512819179840865,4.76297521490411,3.289289013846658,3.5986847161444344,3.316322567047592,4.517742640332234,4.146515401836597,4.53881120618051,4.5534826673846,4.211829378051007,6.918264054912009,6.396371012409964,2.950610510755548,2.611908308997641,3.4418328948656742,3.0284333791831046,3.1826602061871996,3.0132033441298116,3.97394097906657,3.857580228961184,4.4393169589553585,3.009040845473076,3.160096376345713,4.088526308647543,3.9711938138943537,5.656342578629713,6.259173683545333,3.3485234348025,3.4907674669916737,4.069714215426653,3.9728667879886568,3.971647550096545,4.45374407932179,4.6619751273049195,5.317395972477892,3.376580862362047,2.8758149349107454,3.199731195917349,6.9216437042026415,4.508434091650461,3.880867549152404,3.90171979877745,4.923903922579633,2.7302176017861117,6.705001468633524,7.189368424963251,5.866940737318907,3.3443870309334445,2.933085798379732,3.4385384979815163,2.43043507029649,2.3978926346271856,3.117374198473675,2.7849425983445575,2.9435990640597733,3.935154146150477,3.6121496083266407,3.5604068080856663
2017 Q3,5.064887842757819,3.353299197938561,3.4633419898047637,3.1365061536697865,3.0285577744749417,3.005714077672105,3.2673436811664467,3.7159222826241423,3.6686816629520655,4.385386971607684,3.6553815459822725,2.5342221874167135,2.5218627142196066,2.8653844008736864,2.8291972611023897,2.660869346221457,4.222707248656589,4.048713257930318,4.271291420975247,2.9010684190805724,2.8350182462714324,6.143919893067422,4.361596637016532,4.620632653579895,5.552163495118815,5.4342820937074245,3.1197864164711246,3.2019808455992997,2.9486839412943984,4.406364405941306,3.4584691262247187,2.8601553581572308,2.955087337379922,3.249351481002973,3.162722250309958,3.1264228443983164,4.890347454037094,4.891277829685116,4.698417454637572,4.23250696107927,4.202254303308939,5.601210348130962,4.753671272836725,4.548753205365221,3.740449012196972,3.3298043172280876,4.614776350890114,5.5553390416773185,3.3973712341711972,3.4395525421659165,2.513300855121761,2.631023335111679,3.3782080621888544,2.846805131136387,3.0478509998288725,2.8211422992829362,3.4571484235438588,6.317300485409772,6.9317290924092125,5.4482558975824835,5.578464868846799,3.9634596120101673,4.072292851088647,2.392446215780377,2.894714415914109,3.9132431296105974,4.6925222912854725,4.343903071763535,4.574105032703575,6.765017613996083,5.427831623055404,4.577982933508321,3.45678177490847,2.6272502778707922,4.042720046358171,5.78167229255678,5.7022968501083175,2.798906979063251,2.971116063493321,2.637683989491818,2.9545494656749427,3.3740612677507795,3.6136685789158687,3.7776567097860885,3.0762022770402546,3.6564404468564002,3.1927199170482394,4.814712547094139,3.326692635180234,3.6914700027799565,3.429698583454545,4.627123557071701,4.211339375244261,4.638433404569831,4.6428951153755875,4.330567542666924,6.978617612802706,6.407270559720539,2.9935863453581777,2.5852137926640397,3.521049241466074,3.060961684109053,3.242134122357809,3.0603804520560804,4.040276397579906,3.9630651820017744,4.489753171998353,3.084385177883653,3.2320905765406636,4.157386825993724,4.075727154127135,5.814377225881987,6.067221937326143,3.454583499442662,3.541147803063883,4.141105590742901,4.089560650353141,3.9312129585385227,4.552897136855106,4.69045373491692,5.43820960314488,3.4491119020701357,2.9601673917950646,3.255638384318265,7.015853503044039,4.6028639346468765,3.9525400113316276,3.974419887397851,5.040010679474161,2.76539646384413,6.718447750307362,7.329235529313649,5.908108945136846,3.3675227557792495,2.953348922870296,3.5212822814859037,2.383183615142713,2.4212802564482296,3.1670912989483986,2.7876935858776704,3.029819060328775,4.01245828377873,3.686719620832888,3.7526724092893913
2017 Q4,5.081215797246199,3.392929409729514,3.4811764553817506,3.1714296850876575,3.0433550888276675,2.9935345203850594,3.317901576114817,3.756047617895821,3.7154714171235494,4.380286964478704,3.707719743293162,2.5203502159336604,2.600036694810192,2.8568433850670334,2.859573193970128,2.684582584230613,4.202502570364759,4.098879647912925,4.312941165619749,2.900011162137701,2.8703148904298823,6.094823801554665,4.430076646112776,4.662981710120648,5.499895996048505,5.455203272742167,3.1396008288049178,3.1501188237453954,2.9850724040459347,4.460856016729429,3.5063188432149337,2.8963392309127243,3.004499489306683,3.2506379614847547,3.0998336100721313,3.1246835150957986,4.9074409954734985,4.928303419485534,4.668463665177428,4.231065489279639,4.24253864219217,5.483770421794485,4.75645613779249,4.5902633468297935,3.8003151743459664,3.3379837225607125,4.671429610028304,5.461077590497931,3.406408947381479,3.4355539875444303,2.5251684624844417,2.649473025281014,3.38664870696021,2.8700616974330537,3.0638719391744678,2.8422162996038622,3.5088979100286206,6.348137823541753,6.862917468762003,5.405881820451544,5.600458718248306,3.977987301321648,4.116113635721338,2.3845292231199435,2.857087612093183,3.9466574557006933,4.658901127790778,4.306866695605258,4.544414044945387,6.571708658927006,5.3574870398116445,4.579925303458481,3.46397904211128,2.647323543871238,4.074675506032649,5.696731235259103,5.608602468233163,2.8441096392548104,3.0110145071230043,2.671440441728327,2.9951689168463806,3.353118059295037,3.6544495127008316,3.838459191125109,3.053930037813166,3.7250867188674177,3.2251504249562086,4.865739968549978,3.4377685375033424,3.7645146839273353,3.4176290201612374,4.643475288210984,4.264613291538762,4.621695558664279,4.691161146170447,4.418958682906646,6.933145680259517,6.323149823440058,2.9866126386209344,2.5751701905336755,3.532859707244649,3.114222427581223,3.290394180144036,3.13612877436263,4.083325339870713,3.989118853559009,4.460494962202054,3.119755116985404,3.3117011030121506,4.183430666396503,4.051810501651143,5.558962072490979,6.012236432270298,3.5083574818698398,3.538031786854115,4.17633782352022,4.135075262073856,3.9767570053972148,4.551022282546124,4.722960364208105,5.477810250311485,3.4775410633907886,2.9887779981557476,3.2654801698240794,6.8816386547430275,4.644797543676336,3.9494609592261964,3.98575255447265,5.0393348142217285,2.8354289123904244,6.685306313065214,7.238973441887854,5.755663663104872,3.3761594960824577,2.9530144635401308,3.514041525322443,2.4131506339286655,2.4355604549676535,3.197789451692946,2.826575273436207,3.0848034281285783,3.993091122114796,3.705919780517994,3.748533525644974
2018 Q1,5.079092367805655,3.388094716969659,3.4633002803978035,3.1901092285982653,3.0811452987256964,3.0008144321281605,3.3061369725591057,3.7733442533012553,3.6826594486311546,4.4023553149509915,3.700306036062013,2.5599384313854734,2.5618180393845393,2.842701487042194,2.8837313570444265,2.632418731800646,4.220205278541221,4.119009619774611,4.29172215812715,2.948716316624652,2.8474874633568654,6.052222010167715,4.4236173569879975,4.637377072794965,5.518588258432178,5.42210303345725,3.1385254324354777,3.1972809400034694,2.9615408710145403,4.455744494530859,3.552601600511809,2.8705637484129696,2.9475834573393707,3.228596403017585,3.094790921170916,3.1173263534355886,4.903048671491201,4.920377430421726,4.7022184387375106,4.254616744405676,4.235127788552221,5.44566399893415,4.735648571113767,4.616197298898982,3.8698365605070024,3.325321531890456,4.629386604630207,5.528544137180153,3.4532677128992253,3.4769417422288953,2.4957224954576462,2.578896495961348,3.4035542461954567,2.882646042802618,3.0593540009994213,2.8511261752734067,3.5124467879089383,6.288939291938072,6.70336109270355,5.442279384594343,5.5500053589105125,4.007617957704362,4.1616330892428275,2.3974025444340743,2.8422743451485206,3.9378944764575956,4.66848428453725,4.319869606507094,4.544419146237278,6.465386671834925,5.31499363831587,4.596377813390129,3.537680428852006,2.579993348074085,4.130239694518638,5.626212916508214,5.5886262957614905,2.830183323909341,2.9744725058041,2.65203397696997,2.9802178820022345,3.3825055336647676,3.675627552958054,3.8958180179231467,3.137329735472996,3.6548009078987675,3.240157215935404,4.9256988009935325,3.4286354400374384,3.826712245565387,3.4447608989419853,4.584130281599995,4.276504949103205,4.662164765065883,4.6577463279043085,4.369493510114614,6.796856529065819,6.401823792923412,2.972222903512635,2.6072887967126364,3.5342341649218567,3.116458841908921,3.2685838981229827,3.1340504744918944,4.078184172520933,4.030381697512406,4.470398116541236,3.131110816905874,3.3755159055491037,4.218429507558924,4.122122265376316,5.380497619303701,5.9676543330748295,3.5650578572631466,3.5485457552448465,4.167075337475171,4.131518632983836,4.003888695856174,4.508244736357632,4.786436165369249,5.476314605657058,3.5136094826431767,2.970370613434276,3.3386505251154657,6.86339474902963,4.620621536916376,3.9879429736324874,3.929913644584677,5.113014658467093,2.8174466517513577,6.5444820402594726,7.1840364700096835,5.761242151669222,3.3950671402888126,3.0287342886931525,3.526530177488736,2.3553456136017474,2.408778232055792,3.2307598100044084,2.813402365057222,3.028031398137348,4.014219031446569,3.7094226609271588,3.7543847667873353
2018 Q2,5.057203417993402,3.478322614451024,3.5530352586606027,3.220448095381888,3.1221608422929563,3.1382631213109593,3.3655127372175584,3.819778584766193,3.7436651252674693,4.467875887713285,3.76134657234537,2.6149893043125134,2.62553615521723,2.856040117836239,2.897390565018691,2.7000865061724837,4.269206596714003,4.105690109500731,4.335644856340879,2.9977192887711452,2.8737720845599113,6.106332609917643,4.483136648739602,4.659038344233129,5.471537816658889,5.573427625544677,3.098154458028702,3.2020692904777146,3.002637374129313,4.464236610517768,3.570427037598512,2.9445891849578265,3.047733128880131,3.321076501136259,3.2231761745235055,3.1733564464444184,4.980193322066382,4.989712447960244,4.681672859802063,4.281433951832623,4.321461660705516,5.502986579954148,4.794393205287675,4.70538916573976,3.871684549344349,3.384712978567413,4.683542451438494,5.524991106833689,3.5432171112385693,3.521376960117176,2.56435135754308,2.6046378093473472,3.4494937346086463,2.883044107354838,3.1102202399830046,2.932318381544131,3.5298705684059155,6.325138063353365,6.949820212517371,5.463067279253415,5.4532947160876715,4.048873854746218,4.188960378017466,2.3743736589123348,2.918909507380983,4.015007887411461,4.688225837302713,4.314998442063828,4.558490248031223,6.517797230678937,5.3799670556830375,4.57074340559633,3.5739410038189168,2.6526495643032213,4.121376262108346,5.700031058168053,5.552005679849436,2.8612869975188677,3.0529000999432836,2.716879119726462,3.029880698968772,3.4166215647759497,3.724603865954317,3.9815004314372144,3.13340027216511,3.702971951008523,3.2594130360725413,4.91770868887366,3.4998523424147434,3.823687409488608,3.498765054288473,4.6996875952882595,4.328368063537116,4.680598535178005,4.754199560431917,4.3970335518522905,6.811476065206687,6.156896346201297,3.0127718340170406,2.5905129541103404,3.6114260326699257,3.190234417358426,3.3461881900596167,3.182484264031395,4.1412357260918276,4.099165541434118,4.484493811583819,3.2153342737432817,3.3637627139508575,4.197000245141598,4.1415092411921375,5.522489071288291,5.9279721471730955,3.6403820031943606,3.592386602174682,4.239816618923429,4.17031862679612,4.06943645186562,4.5519494422960305,4.774595080507397,5.530368982517922,3.575590365919213,3.0145297967900553,3.343542956800118,7.001082034931816,4.684589530490212,4.013799546949107,4.052641779001213,5.1089273800238475,2.8124199716001113,6.548370099997356,7.146711322058722,5.745885833996233,3.4241911256166055,2.999211254675658,3.621972172713899,2.4067981694594835,2.467129628059609,3.240679141854821,2.852416414126873,3.1232835293409815,4.020701791591427,3.732467488355822,3.6861850698042296
2018 Q3,5.122668224293728,3.561651057676492,3.6180653493373045,3.271899026988934,3.2437319415545747,3.133636023035403,3.4153988004882843,3.8811835679793796,3.888344594626243,4.500208704445607,3.8352166420857876,2.595589950312939,2.660247889418266,2.9153843177724554,2.9392736630278447,2.7113241121273806,4.345609616753977,4.188134680002593,4.361586480463077,3.0883243897817607,2.963675571390004,6.271678531871106,4.56432170851869,4.761632655847076,5.575550805859288,5.56992048340566,3.2105723563838477,3.2039675088233253,3.0699867972076795,4.548222220104967,3.640512243760987,2.9850407354304864,3.1084403155138816,3.346357904533822,3.2532524412023327,3.2133376699397975,4.988587559284374,5.03592837929954,4.733157960199135,4.33644907059849,4.34964542457543,5.5402029812536595,4.745224099635943,4.778622140365379,3.985960578282566,3.4084113307134065,4.72736650223114,5.586301078548874,3.535287995475236,3.5807638626473373,2.5312264147164236,2.5872196023778113,3.4602789717144833,2.955910049921331,3.1530569260768013,2.9276453092856505,3.617875553819279,6.423758777574369,6.923356379058991,5.465197986763387,5.574942096872189,4.133902676960591,4.254073357997161,2.4048082458845514,2.933616356897436,4.085143093312832,4.677089399902372,4.33161548502931,4.566736175496827,6.503620802701179,5.353773461605825,4.575677932249806,3.6125498732901025,2.7043727541764473,4.16699091682125,5.697456014228601,5.638052736198889,2.87831683289812,3.0867832852781367,2.7601749132952005,3.083198513626575,3.4252072323443543,3.8001430480916696,4.021490789106922,3.2041353724723898,3.7662575589814247,3.3336820738573043,4.950633080763227,3.5552030470742535,3.932924178213003,3.6167401319860346,4.7465681497156504,4.35351785182943,4.660618288626357,4.7538579165419845,4.435613467652863,6.825799744218487,6.186239854082074,3.05650745157771,2.596843895703641,3.649877880088222,3.2144776071421433,3.4102440814693606,3.2568143956474875,4.194676002633803,4.196777329586301,4.528826841977098,3.3137539404427914,3.5668479630962495,4.3533050893961684,4.206029025683506,5.476000908573991,5.96368450390775,3.7080841864078984,3.6444475076067198,4.274439537313888,4.214812110535589,4.109204085995434,4.6231001547057575,4.894133272264674,5.502599347652052,3.6295693525423167,3.0582926744973062,3.41041982443627,6.920858708074412,4.694615370846013,4.080887119741302,4.088120826591251,5.2194995828295525,2.906334765514721,6.669782412815318,7.161944319766618,5.852218212725974,3.51798713553819,3.077444573192896,3.6012329796328983,2.401586510505923,2.4407948775826656,3.306132749383459,2.9304960690290454,3.2229755866923364,4.102546330768411,3.763892799317383,3.8941239730443176
