Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
1995 Q2,1.0051016979513376,1.0008429779019796,1.0056726420745854,1.0022998822292097,0.999933195149654,1.006566609327907,1.0148399978873102,1.0039993582035678,0.9999545995298746,1.0044936558810702
1995 Q3,1.0025517415841998,0.9918557050304817,1.000163866378142,0.991292664657011,0.9939742976126685,1.0060792463127566,1.0173510727445596,0.9931205649410271,0.9953546368193302,0.9999878022043144
1995 Q4,1.0072226666371016,1.003980925378158,1.0010740164660543,0.9914254802437481,0.9966092004186553,1.0122500796938918,1.0281698569238482,0.9996290681051622,0.9946446060567655,0.9982877174386203
1996 Q1,1.0008861866498373,0.9959734742284454,1.0052645332476444,0.990962175875691,0.9880378423871974,1.0183138205934004,1.039416717799555,0.9894826325208717,0.9929477442881597,0.9994837402918556
1996 Q2,1.0135928170875463,1.0040967394090676,1.0197129313754765,0.9911696702523112,0.9928561232765574,1.0295806690347387,1.0579781596508562,1.005851205911884,1.002855698157499,1.0055808246146631
1996 Q3,1.0270970387913398,1.010007723945737,1.0306684383018765,0.9903357462365694,0.9895144554210059,1.0481344143709548,1.076712920296622,0.9968805609588643,1.01347915470176,1.014873036832788
1996 Q4,1.049047366850232,1.0276572007356142,1.0502393778478332,1.0031599130188484,1.0046654046254129,1.0733624529374914,1.1040143284823023,1.0099240751066405,1.0217192963334143,1.0285898792517931
1997 Q1,1.0677359284257548,1.0409985795796322,1.0714342080030963,1.01076469440539,1.0040662785388326,1.101002948403529,1.1390966155227993,1.0099903267382948,1.0320729981586645,1.0423095167472471
1997 Q2,1.1014457452163062,1.0626280983871959,1.0996139190840093,1.0258085214765646,1.0139053961468285,1.1395459781356005,1.189900553094882,1.0271549208106947,1.0501174322801246,1.0656733614263179
1997 Q3,1.1334098068887724,1.0830720875802273,1.1290868270346406,1.0326346469316283,1.0214694767699433,1.1843491532576087,1.2385967733468082,1.0342271659540567,1.0622450339925342,1.08034725774892
1997 Q4,1.1653129206296708,1.1032807363134074,1.1567292168069967,1.0462779350940266,1.043579662334882,1.223573302039383,1.2792390543172267,1.050859760259337,1.0787159200862593,1.0986474264934263
1998 Q1,1.1873001526046565,1.1158561106471911,1.1786752445218527,1.0627759186208448,1.0475036667367843,1.2504495938685722,1.3085599872097613,1.059823940759743,1.08874020179579,1.1100583246764866
1998 Q2,1.2180869341620206,1.136053693046798,1.2082568624274652,1.075467000663482,1.0602802179353237,1.2883872361369144,1.3554378323662157,1.0691229325257088,1.108283932938484,1.1325344557244226
1998 Q3,1.247148064426747,1.1546366847705463,1.2361083163292061,1.0813830362661723,1.0714054337218524,1.3170628424008108,1.3917350597828022,1.073660299887845,1.1179703133111536,1.1499862022492122
1998 Q4,1.2677223954287271,1.1712768561621678,1.2559774508669443,1.0979621937324673,1.080924418960466,1.3399319114632955,1.4115443528126232,1.0954322726891597,1.135446407203513,1.1684170934592402
1999 Q1,1.280711752018641,1.183778944822854,1.2704590251583243,1.1083551931221023,1.0855810310922995,1.35290324114885,1.429958109248072,1.0923423186591399,1.139212622993661,1.1771216840935015
1999 Q2,1.3175623888390204,1.2096120130474968,1.3080848886060676,1.1295919888368793,1.1023487126631568,1.3970517414075359,1.4864368540094755,1.11208104702299,1.1605709007950282,1.205868925422189
1999 Q3,1.3643496913750481,1.2390233087606106,1.3605185017212216,1.1505584774546127,1.1184908977913648,1.4565253896621304,1.5639166771134827,1.126732509998395,1.1822293478442365,1.2314300675481458
1999 Q4,1.4270487980205933,1.2777226567714375,1.4258628487160707,1.1741357231979619,1.1438095622594004,1.534528398856796,1.6543951108128403,1.1422454812451979,1.2120802408431788,1.2645053545993068
2000 Q1,1.4855025649703337,1.3062251431927754,1.475961278780217,1.1977023852271262,1.157182014693743,1.6007077102886456,1.7297052841239722,1.1557266991936432,1.2338475579165047,1.2956083017800128
