Date,Hertfordshire,Birmingham,Worcestershire,Dudley,Sandwell,Walsall,Staffordshire CC,Warwickshire,Solihull,"Bath and North East Somerset, North Somerset and South Gloucestershire",Somerset,East Lancashire,Blackburn with Darwen,Mid Lancashire,Calderdale and Kirklees,Bradford,Bournemouth and Poole,Dorset CC,Central Hampshire,Greater Manchester North East,Greater Manchester North West,Brighton and Hove,East Sussex CC,West Sussex (South West),Bromley,"Bristol, City of",East Cumbria,West Cumbria,Northumberland,Cambridgeshire CC,Cardiff and Vale of Glamorgan,Bridgend and Neath Port Talbot,Central Valleys,Cheshire West and Chester,Wirral,Flintshire and Wrexham,Heart of Essex,Essex Thames Gateway,West Essex,Essex Haven Gateway,Suffolk,Croydon,East Surrey,East Kent,Coventry,Cheshire East,Kent Thames Gateway,Bexley and Greenwich,Derby,South and West Derbyshire,Durham CC,Darlington,North Yorkshire CC,"Barnsley, Doncaster and Rotherham",East Riding of Yorkshire,North and North East Lincolnshire,Lincolnshire,Redbridge and Waltham Forest,Tower Hamlets,Hackney and Newham,Enfield,Barnet,Devon CC,Cornwall and Isles of Scilly,Blackpool,Lancaster and Wyre,Gloucestershire,West Surrey,North Hampshire,Berkshire,Brent,Harrow and Hillingdon,Buckinghamshire CC,"Herefordshire, County of","Kingston upon Hull, City of",Breckland and South Norfolk,"Merton, Kingston upon Thames and Sutton",Hounslow and Richmond upon Thames,Liverpool,Sefton,East Merseyside,Chorley and West Lancashire,Powys,Leicestershire CC and Rutland,Leicester,Conwy and Denbighshire,Gwynedd,Leeds,Luton,Manchester,Greater Manchester South West,Greater Manchester South East,Medway,Mid Kent,West Kent,Milton Keynes,Bedford,Haringey and Islington,Camden and City of London,Tyneside,Sunderland,South Nottinghamshire,North Nottinghamshire,East Derbyshire,Nottingham,West Northamptonshire,North Northamptonshire,Oxfordshire,Gwent Valleys,Monmouthshire and Newport,North and West Norfolk,Norwich and East Norfolk,Westminster,Ealing,Peterborough,Plymouth,South Hampshire,Portsmouth,Isle of Wight,West Sussex (North East),Thurrock,Barking & Dagenham and Havering,Sheffield,Swansea,South West Wales,Lewisham and Southwark,Central Bedfordshire,Wiltshire,Southampton,Southend-on-Sea,Stoke-on-Trent,Wandsworth,Lambeth,Kensington & Chelsea and Hammersmith & Fulham,Shropshire CC,Telford and Wrekin,Torbay,South Teesside,Hartlepool and Stockton-on-Tees,Warrington,Wakefield,Wolverhampton,York,Swindon,Isle of Anglesey
1996,1.039752978297045,1.0112427021201937,1.0263737105555084,1.0025077437604957,1.0141113562347916,1.0100211711554956,1.0121508190738113,1.026700564403615,1.021927012449716,1.0305881076942958,1.018592321799926,0.996523710858021,0.9985056538255785,0.9916857653055476,0.9948932404377359,0.9920886589899122,1.036590819536536,1.0346749362331094,1.0459660994424589,1.0037881168852212,1.0066426874931,1.0574804311716743,1.0315044123011792,1.0474028029742601,1.0455040108491316,1.0381333435911602,1.0102175557952242,0.9921484031399554,1.0028920798958796,1.0194627355582113,1.0143697596841204,1.0125153762040853,1.0033260888215978,1.0092683821408228,0.9958847750858909,1.0133343797382555,1.033953421550003,1.0278761517271193,1.0233002672149258,1.0123895848100477,1.0147753373666257,1.0502935379155447,1.041574207211998,1.0378353631703803,1.001725921659839,1.007632095757521,1.015642560753737,1.03620123441962,1.005686366084331,1.010026855884962,1.0084081163104415,1.002488588484093,1.0050337563623006,0.9944906493345405,0.9975532075706792,0.9960659194279008,1.0087833914836908,1.0497503070725969,1.0650450043737052,1.052093045074976,1.0455243466577926,1.0639986878267973,1.0241361741024575,1.0303255369234194,0.9734509243756716,0.9974594046010276,1.0315220264202272,1.0471129586750003,1.037010976442604,1.0435768561265806,1.071276622721647,1.0439100937571684,1.0422778988479007,1.0174401043338066,0.9765352107669886,1.0027775565173371,1.044281884809089,1.0494894729691309,1.0039181593597044,0.9958488858166772,0.9936544463313453,1.0060072045300665,1.0107247756942783,1.01950622329676,0.9987124718805926,1.010469121599532,1.03469908598985,0.9999655730679721,1.030661486871214,1.0014870938880285,1.014466271382083,1.0033557748572974,1.0112794789049837,1.019639412736666,1.0365620106228988,1.0301714461451412,1.022749375843127,1.070620029412661,1.109337665567392,1.0044023404746159,1.0060970108467455,1.0092585322112844,1.0026110713471592,0.9957270482628165,1.00557628929944,1.0359241802944832,1.013539932520106,1.0410204208091636,1.0097831784647724,1.0084929240263507,0.9960993300423548,1.0029099827849945,1.0281254621461102,1.0593919548454274,1.000387694783987,0.9850761470610524,1.0323892807883404,1.0362025629246852,1.0348374187073233,1.0355408125426397,1.0137338343483675,1.0340200258507264,1.0089066601633805,1.0196253687561578,1.0251900018351934,1.0481116351121085,1.0275831718544495,1.027102600245761,1.027670545760043,1.0317110707514705,1.002170696094092,1.0759774941329645,1.0898679360940842,1.0902541557900474,1.0247701108698388,0.9942196455110837,1.0169230258670332,0.9889831436208635,0.9898671750004212,1.0062940059966763,1.008903205211078,1.0012857665773753,1.0000472929556927,1.0259105355191402,1.0263344970498227
1997,1.1747309920123596,1.0744489249783387,1.1034319530616703,1.0517370070652974,1.0431121591763346,1.0563964183983798,1.0696209855622376,1.1208742133598615,1.1051245084953547,1.1158594513158329,1.0939935941099803,1.0009082458874157,1.029002783068445,1.0262635154928703,1.0248159477033236,1.0087459345070233,1.1603650842269526,1.1476325824483515,1.1607399154285514,1.0334650841272908,1.0293832086674728,1.1816700995175686,1.1300229567951703,1.1754251052148965,1.1754752305700642,1.1413008109617289,1.0462830393692946,1.03833295409859,1.0521994136533703,1.1082736503840334,1.08487086115413,1.0443951977694448,1.0227739062813228,1.0556649701715144,1.0450092300373566,1.052207637605474,1.1529783806710565,1.121565911460834,1.1269515636702976,1.0972769224027759,1.0921649327785998,1.1771808401335677,1.192333531676882,1.1244245526264023,1.0698049921749717,1.0709112690468185,1.109924628240706,1.1496118348231625,1.0413697890175841,1.0620720218834148,1.031827362876571,1.0390751526506932,1.0531192949828097,1.0194699313659052,1.011656981502782,1.0194339829611445,1.0651738841842673,1.1615242367397214,1.2122847683330384,1.170367868852726,1.1714967989376897,1.2006192364082338,1.1034329167606367,1.1152712257529378,1.0220660730746534,1.0349997782829559,1.1205505109536154,1.194567588170315,1.1800233084003837,1.194408631962969,1.2161955961211568,1.1864122509961363,1.1842861646680203,1.07806192266261,0.9536993726617001,1.0696163304222117,1.188609070459171,1.2119211422598906,1.0247885716337373,1.030277827961612,1.0149569571492771,1.050516182029203,1.0788385263305238,1.0871720181637337,1.0440363128429202,1.0575113548152208,1.0828049784772575,1.0431686280423353,1.118937497214689,1.0362957340237637,1.0635982307636314,1.044997438909766,1.1048981065174597,1.123503630913355,1.1731398286356436,1.1261811331018106,1.1152744660524665,1.2390235121941084,1.2600939835661986,1.0470327200272083,1.0310101338982787,1.0771037575062337,1.0463164096866031,1.0301543425074204,1.058651361197022,1.1452205171129124,1.0782139409892473,1.1718113110737587,1.0581577301292833,1.0750472107913611,1.0604190832807463,1.068775603302554,1.1997738300638974,1.2250552212608856,1.0552375070811961,1.0471763082798087,1.133431458458879,1.1374163782507685,1.1377322176378404,1.1600494515970576,1.0944171386689368,1.1339176842794543,1.0461446628099682,1.0564908513815132,1.065823439784127,1.1836279887971746,1.1422655088230054,1.1203364175952593,1.1306714326073843,1.1447548819863214,1.0342734044786634,1.27159467971904,1.2382566909267476,1.2701553350915578,1.0861239794798156,1.039088336887254,1.0929325721958179,0.9943190068655363,1.0134889857130691,1.0470728265722344,1.038430900848232,1.0616143528878996,1.0519738681038375,1.098072743869848,1.085243388505899
1998,1.316303008562384,1.14607487143069,1.1891302390622265,1.1095842786831,1.0858998645636928,1.1061609783243758,1.1367175585808236,1.2218942153380192,1.2243888035452026,1.2201608811700337,1.1893223173800378,1.0292229246563722,1.0541955813209143,1.0649031560386275,1.0576279791209793,1.041996824062603,1.291783972343292,1.2659485777463872,1.291388379392449,1.0696046344020955,1.0595357969231305,1.3166445091126961,1.2516209296234204,1.3022882874994586,1.3323056821736778,1.2594836358471075,1.1028700599721655,1.0830097906871647,1.1008550284380378,1.2278916448459525,1.1605108312378232,1.0789269421039749,1.0570170651763864,1.1289002991068766,1.1050981609732964,1.1116684712578433,1.280276949552933,1.2239697239839542,1.2411305457576243,1.204633042180841,1.1855590860540528,1.3198512884255071,1.339704827704525,1.2211506954526061,1.1573472768426514,1.150735814008147,1.2270264608988337,1.29557748788547,1.1013172121781625,1.1223679447620916,1.0733999985109441,1.0748822502494604,1.1165525749346392,1.050278395334152,1.0429478980269635,1.0580619789391839,1.1265109043310075,1.297166583750622,1.3650046528558306,1.307002220259971,1.3076441822224578,1.353821353035014,1.1922021599612729,1.2142695308110003,1.055659870394417,1.0795525855767036,1.2286313237926978,1.3522209675400536,1.3188876541150618,1.340773338559382,1.3833804007289294,1.3333177558533535,1.3293448423522243,1.1555693234481141,0.9547726202781814,1.1537043255754131,1.339163289824352,1.3873100148439588,1.057871689221391,1.0940388477042806,1.0413705659335364,1.1075408049954698,1.1384111281015266,1.1574780280902541,1.1157437807825876,1.1084451179859518,1.1448049560192026,1.1004729773526873,1.2286095200086695,1.111536839124789,1.1343920836446926,1.0992485240120378,1.2151959098447829,1.2419131579653646,1.3079664606291783,1.2469577059042456,1.2412193270969756,1.4051110252850965,1.4156420303205872,1.1082146439248577,1.0683282059563828,1.1446538139984768,1.0951512847129925,1.0824039167811426,1.1096846704012677,1.2587347882123772,1.1609379563455018,1.3099006951497516,1.1008153559542226,1.1485910965070916,1.141579283023727,1.1391489436376219,1.3213890742014855,1.3835134266761775,1.1276674764325187,1.0980885908267302,1.2407070698593545,1.240598672360435,1.247551837954502,1.3097711858420484,1.1964667170068506,1.2678506760524038,1.102738716044819,1.0912551756850162,1.1354871662603607,1.3189783797631356,1.2626699567076283,1.2390213823344656,1.2408648147753987,1.2515507036689688,1.0536216291574665,1.4495444665385246,1.4237328857923535,1.4020132637295617,1.1521933242558533,1.0831501917633761,1.1709382726553417,1.0250942827458351,1.0280510978524255,1.1150135472469418,1.068499010903507,1.1058071155961315,1.1122412685313054,1.2143460597776419,1.128914049834971
1999,1.4569179562015364,1.2346809730051347,1.2905373220757548,1.176825276882735,1.1404913663664273,1.1652211785242603,1.2105869535116598,1.3352864384100824,1.3400119420513799,1.3504796843004552,1.307719941545528,1.0539095094860895,1.0737811287213215,1.1260638588726442,1.100681023752159,1.0772262752634019,1.429218530513202,1.4042539315614102,1.422803846358881,1.1163743389214198,1.1019577724392946,1.5001470367511534,1.3699360708070905,1.4309336027113793,1.4991998813764926,1.425000757277462,1.1654556416431472,1.1439757009326994,1.1560981701826383,1.3412733416521012,1.2534386225965863,1.1202121042822182,1.1000104407005074,1.2264634149043545,1.1732071675614388,1.178126280378397,1.4063811763068563,1.334653610768224,1.375682931716488,1.3113534693399806,1.3058117884801423,1.4839444627997114,1.4896355765174416,1.3356850227895476,1.2423804919488457,1.2494808266090989,1.3366290391653965,1.435926637728887,1.178810822984721,1.1934052956006314,1.1108955136035439,1.107235959613358,1.1842347966372926,1.0903860688777856,1.076726536779125,1.0825074694493166,1.1976588681231737,1.4435847895909857,1.5272780885617159,1.5056537948882156,1.4499310664450438,1.5137904709971737,1.3001134890974144,1.3245737844522252,1.097946212529618,1.1352516565573858,1.3504459137023617,1.5084388255102148,1.4616886135250413,1.5008533390470664,1.5610896497810163,1.4985878550097704,1.4690947469296944,1.272220012294821,0.9671015871048252,1.2591420303362493,1.5109137646924553,1.5576908499001874,1.0984362626746955,1.1547248464572166,1.0946580536560562,1.1606751778759918,1.1856907267777177,1.24907452400121,1.188928187734523,1.1783288348944292,1.2162522673224059,1.1700001102875146,1.3665524757267087,1.2042341120513629,1.2267846768945865,1.1867588027045308,1.3372000305963871,1.360765505143044,1.4446723853105274,1.3737473996991052,1.3648641921415734,1.5905561040179417,1.5812147891204995,1.170129891390557,1.1179428613582831,1.2333152514813213,1.1498293970886393,1.1285340788974456,1.1817233949223611,1.3832784235262356,1.257989536952425,1.4601589297345994,1.1484595030506017,1.2209325573439491,1.243389395711102,1.2313129930430042,1.4610036432560272,1.5909606252794388,1.2085238499163489,1.1715186626826581,1.3514630954542586,1.3493674916354232,1.37936495183449,1.4557542131875918,1.2906049059236118,1.3874452173791916,1.1722422944018522,1.1485482593432843,1.1706201811004808,1.5041566504638892,1.3890287099270617,1.3808915145989942,1.3654150357983827,1.3675805863307007,1.0874267053337536,1.664422266997965,1.6292297894527654,1.5599475975486954,1.2454278548980326,1.1486781203978567,1.259139825188754,1.0467857410622625,1.0517233818739546,1.1921528847640648,1.1085919190155258,1.1707841996355155,1.1947638002649315,1.3724074928166132,1.2160324628634598
2000,1.710856222667038,1.3707924170320367,1.4642930803739476,1.280711158327907,1.2108678741410808,1.27209789981763,1.331720545300222,1.4945135996432777,1.5235003852927456,1.5791770371760396,1.5121119030510317,1.1179060712888533,1.123352584855116,1.1984310177186421,1.1666799031942559,1.1474660441943028,1.6679814521823522,1.6364929583423404,1.6814497740607597,1.1956519294596124,1.1779942273035213,1.8473980171684266,1.6028732241481265,1.6814302337464513,1.7774147203984951,1.6592131244674921,1.2557433465021541,1.2123023736322325,1.224317119625637,1.5580010755675817,1.403210475760451,1.1834895717376264,1.1657305046144593,1.359698221508528,1.2827553969007492,1.2860134466971278,1.6337435326811998,1.5485295219038622,1.6001330625082084,1.52326023216821,1.5169478415436304,1.7820338259709674,1.7514956506207404,1.5524170650595723,1.3950211583266146,1.3882836783579513,1.5569766514243861,1.683201495536043,1.2920462563092234,1.3120292575325736,1.1716311053159822,1.165596648631129,1.3118206579036171,1.149552448978762,1.1501707242720187,1.131971868827506,1.3172866481484542,1.7214922591363253,1.779666655228576,1.8093481706481966,1.7308309017284706,1.7917485446131236,1.502030701240158,1.5071627815912978,1.155567785692284,1.2116402443307137,1.5641796201893734,1.7700196330208013,1.7226507359621084,1.7864988459767297,1.8828524867914775,1.7636628513892496,1.7162629256758442,1.4454551641217637,1.0013718918765242,1.466047576394933,1.8025982882025744,1.8398027320821377,1.1872142524089526,1.2517670798212095,1.188916342905044,1.2533531106002878,1.3025461501541704,1.3962642378384273,1.2953281780258707,1.2666045731456743,1.3155685909965482,1.2881499276688937,1.601592606421828,1.336858203131839,1.3579185961514821,1.3046304045878523,1.5461200745694694,1.5887548441697465,1.6863652081516312,1.6087377439105899,1.5877800430794704,1.8743782853109783,1.8611100352153465,1.2507928035634992,1.1752154823331307,1.3715497005010018,1.2244701014321189,1.220638691377058,1.2772239700732855,1.5979314178256485,1.419679944460894,1.7173224059746983,1.2245400300237272,1.3295418100715428,1.421438479004279,1.4383536679998346,1.6674088516976204,1.855922988242605,1.3593553304994275,1.3190002336649558,1.58471713867638,1.560633129566076,1.6308797507217785,1.7196699864084248,1.5158198451344758,1.6193845747792324,1.2872921166880793,1.2353650254958437,1.257530545925002,1.8139572714177679,1.6206726134667933,1.6164426646109777,1.6264240787991702,1.5765173202473028,1.1288634552399954,1.9896083872558465,1.9776349320859665,1.8296362362590635,1.3992428200936917,1.2585120952335824,1.4373414638411224,1.0905063639438357,1.1039209061602973,1.330060837631283,1.1726710381241972,1.284014301549575,1.373278390058934,1.639993216603558,1.3136956426745576
2001,1.8867748255160608,1.5318863665870202,1.6214608925726883,1.428419260679881,1.3412473504223374,1.3907350394942102,1.4570618045908166,1.645307466971138,1.6672261357764697,1.7546153076169482,1.6763884942621212,1.169824914149826,1.1707047976966984,1.3054902037917417,1.2525588139360977,1.2255806109935203,1.8458831778103306,1.822384965615301,1.8712755210814176,1.2812018955182514,1.269522225856123,2.1056467945818595,1.7909190245817874,1.8830382075590502,1.9472587916648878,1.862438883163489,1.3544728629441691,1.289440617968313,1.3179221533618226,1.7486014361340927,1.5510856923575345,1.2455222599584974,1.2327752972414108,1.5038011390264863,1.4026069445464036,1.4102797946260244,1.8333534974007717,1.7540930555293859,1.7747436770906537,1.7134594164016428,1.699757602742954,1.9911354389942495,1.9265753064745155,1.74581825317993,1.561168073054179,1.5350273519959705,1.7505992172999723,1.8991182902551764,1.4403951340227121,1.4589890961012546,1.2351394276724863,1.2638494494818193,1.463383659151897,1.2244932130059754,1.24888441167874,1.2015397929049296,1.477500076001152,1.9493675533269852,2.0206942228536255,2.0671639789044183,1.93409753615111,1.990943148157247,1.7099954859305944,1.693843459939946,1.2259625558732754,1.2982951047301254,1.7426680777013999,1.9449722540010772,1.8873164331399575,1.963293912422805,2.0760303545701064,1.962415442179816,1.881693521503535,1.5883395651930554,1.042988864641126,1.6637772298099176,1.9823996375520925,2.0104932134059186,1.2890115012513652,1.3865496245182372,1.273779321078992,1.3648204961294417,1.4156296962266668,1.5583817296978602,1.4512207092208942,1.3767302754794244,1.419568127667736,1.4303086444623958,1.768868776044059,1.4443690457260434,1.5044868144226249,1.4400646728837272,1.7372756193056966,1.7396608946487977,1.8613403347010684,1.7926075061229856,1.7411653123647686,2.0767128022163495,2.0676419302284095,1.3618986914843536,1.279194703198279,1.5405834530023808,1.3150949277760335,1.3133411512974333,1.4342006315695905,1.7652592398595484,1.5862336186402886,1.8977321582509488,1.3045020430630985,1.44921990493951,1.6223043291332162,1.6355024535588338,1.8574399798760333,2.058988159089898,1.54518678641663,1.5146711415161587,1.793641672708373,1.7540088189380734,1.850749615406606,1.908647651627764,1.712610687106914,1.8330212238928103,1.412479755424817,1.3029169009595947,1.3752760701524178,2.0365597388162646,1.793789457690832,1.7860095028396867,1.8234770156068942,1.7719064304173362,1.1824920655540965,2.1791243208401196,2.1963346270652067,2.0096875694374305,1.558786364525879,1.3953732935325478,1.6363626300049836,1.1513476042167201,1.1618142503960518,1.473048988323139,1.2599251684096247,1.4193633850304181,1.5979478658891393,1.8084435810436148,1.4200423754810347
2002,2.184854946831054,1.7898063668089499,1.8817211814753516,1.6828544187784196,1.5676390489461782,1.6345228945704082,1.6933263374071965,1.909477093522101,1.9279720837989314,2.082899526363556,1.9910057179468006,1.3060117938440852,1.2764902939481677,1.5115175129010792,1.4453737243747737,1.3728645355473281,2.2072005112195305,2.14389188726193,2.1659043257679147,1.4722472549627479,1.4385228532608865,2.4720444496038447,2.1007668261539933,2.205195887080932,2.2355183085802155,2.2488294152203188,1.5680349832832525,1.4365160396164225,1.5458966361572235,2.042024787039091,1.834117809311502,1.3650055019296248,1.3819833985234435,1.7344868373367277,1.6265240501313791,1.6452942620302173,2.1776610127142066,2.080251648463121,2.0706818951310346,2.0496422410980695,2.0222015402677767,2.319140367900227,2.1854128651479465,2.059927307115836,1.8028203422330569,1.7645703340825982,2.049492909662801,2.2187360749662512,1.748165041708106,1.7328347067706753,1.3977821954545302,1.453162796501308,1.7395662714013385,1.4203586144537605,1.5267801166528518,1.402175226097359,1.7780795707401083,2.339498587031702,2.2774383727789855,2.405283229985976,2.2618779748491997,2.2902199967357744,2.075219996201383,2.101330838305448,1.4164873520545092,1.5183786004586763,2.04204880510033,2.201583143398924,2.1534669755770524,2.2238268841158413,2.4147252555454726,2.277934339924501,2.1442033714020816,1.8351676896566094,1.2102354392778434,2.0077123573492384,2.2764695131707953,2.2774064590529055,1.459311815069089,1.6017928307574245,1.4523102260253136,1.5707530283747126,1.6698134386009473,1.8528630667336827,1.7879477427799335,1.6414087478982664,1.6755587470604016,1.6873410898743375,2.104740301722301,1.6423904736960087,1.7286303281934805,1.648778092449242,2.055236701913854,2.029186623732324,2.1380868329435767,2.1302834656503666,2.0684085804808476,2.363665679139617,2.3120370041764224,1.623966379400572,1.4952265711228463,1.8530039402083456,1.5921278035360011,1.5420987906732733,1.7827978464582315,2.045744926894735,1.8777777925292964,2.188396118203224,1.4743668269255372,1.6753582229059818,1.9519264014260291,2.0048966098742538,2.080882670269367,2.3459254902283706,1.8635982168921332,1.875087459425896,2.121585324215922,2.108568654435355,2.1871890899357354,2.190431898304309,2.0662026987566975,2.2051819271766635,1.666851746327983,1.4641017926763484,1.5852735864728005,2.3609734875454986,2.109778076458766,2.0523686010050217,2.1908931351128746,2.1384057883199055,1.3373230262039126,2.443336772239644,2.450176499472101,2.2123943939876245,1.8356994136800036,1.6819277814364177,1.9580825803293502,1.2978914738763823,1.3375409149313653,1.7431331281242444,1.5020231346952913,1.6726959774935872,1.9327782076076048,2.086470756897324,1.636789168586417
2003,2.4998927704567917,2.171234489060893,2.2424026224119498,2.010278354778105,1.9319565375346668,1.9791713011757386,2.0662295701447495,2.2414443315305554,2.2784799911192906,2.4112480671769805,2.378933645281095,1.5226640177964914,1.5430511885155938,1.8609158047174263,1.7928671231490703,1.6485987146080983,2.593673144113017,2.5011310237173654,2.4713801994928177,1.7541946282310055,1.7649165743101995,2.7611895764047927,2.468420977192485,2.558070402555437,2.5407292467839477,2.579540430546,1.929644511462022,1.7357464334498487,1.9856466058773958,2.334306901582165,2.193011512621858,1.6694518277635682,1.6700644650737198,2.058978183439077,1.9755681577882986,2.0196990390239,2.535655224669381,2.48395162479682,2.379432603101599,2.416569061801516,2.3596854729115986,2.65463029881923,2.4653498394829207,2.4432043386550903,2.1548043836188575,2.0921998275959464,2.4372870561637505,2.5404809954712086,2.1928964730114804,2.138765640649591,1.7404039603243333,1.8518484906275536,2.1188037324705427,1.8027013396798937,1.9064670607575376,1.7803546965112946,2.201697617422572,2.6940235616760364,2.4485660909291522,2.71453657766139,2.5716341409126677,2.575810256693927,2.4855560224787996,2.583591120922721,1.725440592475412,1.8788382064216864,2.3598819528525485,2.4335046871767774,2.4173397632701037,2.440381973482933,2.7377027516257693,2.5956098711171465,2.4170569785913116,2.195248980154611,1.475563105030739,2.338883401753746,2.552213260132235,2.496482076472321,1.7619862972696618,1.9441371084733177,1.7793216504121798,1.942058184615463,2.0475123943527693,2.245899681084576,2.2328050943501845,2.026930676068575,2.111186315963769,2.053659353670017,2.538362774231681,1.8704528367644921,2.053779890955016,1.982002231455025,2.4339556674272464,2.375607387266532,2.4213777863993617,2.480662264403689,2.4158380159374704,2.5663728569705366,2.44944692753025,2.0495722922902595,1.8524982563095194,2.2656754668028856,2.008977468491529,1.9410762919122106,2.1523534479210014,2.390885276187255,2.2442885802864074,2.45461886106922,1.813637555886474,2.0493742107589408,2.305038771631432,2.332456509979109,2.199536724917357,2.6201721143979375,2.185599441885249,2.2160974424228335,2.4715902640053016,2.468109983005149,2.5582153665473912,2.505450016998187,2.465357608972479,2.5995299851865705,2.020216166791678,1.8039852264394671,1.9954769915891437,2.625488515803695,2.4584425689730005,2.37574829067838,2.5517572145451934,2.522511896576529,1.6207192630436043,2.5943288565960128,2.6501482646728594,2.304747203794686,2.1995442550397475,2.0387358109294467,2.3414066704075656,1.5834645447976226,1.6507330317015336,2.069354081357116,1.9049441612359255,2.024220270412818,2.2665474076349357,2.331460017303937,2.0589509619205546
2004,2.7025037097477456,2.4290672390027797,2.5259909416048316,2.296882271274168,2.2464314301490664,2.3033277552486804,2.3936500949880144,2.512261484946409,2.547556039862513,2.6727379123637816,2.6892107064797384,1.8784138315395653,1.9498959235467963,2.2588924701861157,2.1853776932823394,2.005649942716267,2.848809529995718,2.76162128768928,2.6772032713066336,2.1445992808610144,2.157265514194335,3.039136498478699,2.701463819296982,2.7916453056101846,2.7459492245975032,2.834826818543344,2.3617533082278332,2.20543348440691,2.3928195952894473,2.5781980692427062,2.518458181136408,2.0934473084396306,2.0673041780144534,2.4015827403040304,2.44555248028039,2.4278254048301595,2.770262518221237,2.720823105838452,2.579687201090827,2.6723929374726727,2.6268529388350927,2.8580003601017183,2.6521269066174242,2.782474816649184,2.5012504202140504,2.4048339501797784,2.6748707707524626,2.7489329709106904,2.524748006158468,2.4697810950656427,2.1827367330527805,2.268483624701382,2.460326860749439,2.238137451494866,2.2918312435276937,2.1803177306280754,2.5257932394355342,2.933549747416446,2.621031195702572,2.905486195723741,2.7637653164955664,2.779536438774507,2.7997446287805254,2.9797978133734495,2.1248383650201643,2.29321978202908,2.6244654609562423,2.5969813509124178,2.587344496493985,2.6116538324746617,2.940061033279557,2.795185613003128,2.603006917516439,2.5198293573452943,1.8334427221486478,2.6177204617702072,2.747912448566635,2.6858120777697487,2.272735985317597,2.320553033419379,2.2120020146950585,2.3344093198830533,2.429640819060083,2.5485182286096224,2.5817654138071933,2.4326106428794607,2.6400087245368526,2.3587894023359093,2.7565591550573774,2.1618876583494693,2.41889515349225,2.3430824940516595,2.6922730050883654,2.622205863896711,2.655609874383668,2.7139798845398126,2.6581495042802845,2.772330354218547,2.6238651263682318,2.460211227047795,2.230941010209906,2.5173626234879176,2.370348700855602,2.333379060508095,2.3897505699507793,2.6433035611672553,2.5374500871607863,2.646347378641142,2.2552180135787183,2.420201228442657,2.598861112893927,2.6174174951733287,2.343122300484428,2.8004349677390685,2.480215356339759,2.6000474042241355,2.688406424221076,2.7215479016434805,2.912210267177648,2.7306400081846833,2.7019363291618177,2.843811313908675,2.443017890560288,2.3186650650904546,2.509642031002493,2.8196653149542503,2.671884612542904,2.619437694005523,2.7569161691901583,2.8382495554545657,2.047125303544045,2.809261065451787,2.8781981910869736,2.4823067123375306,2.5277410436798884,2.3475630380015415,2.6713632013489543,2.0304976828343313,2.053149065081255,2.4237929241186866,2.2419663920858883,2.3319099573736977,2.5902790681000782,2.499224975526258,2.6266369958419613
2005,2.80521886620574,2.5963602597598503,2.6815712557203395,2.4838497267173927,2.4402251903538854,2.4999328331099124,2.5972460506822306,2.683681043359757,2.699540449426744,2.8272886896529865,2.841717263251317,2.156871826188714,2.2170087075953093,2.478910517616223,2.431415686044753,2.2762459521569247,2.955454616442513,2.9378048512747954,2.782554503872976,2.410531216106346,2.4092637037322975,3.204646070193034,2.8454640179434354,2.9295430312099024,2.841646267609374,2.9997726857410734,2.570732560681914,2.492243405214592,2.602229426289356,2.7055889350154674,2.7043977947448354,2.3342214372021095,2.3049529803696753,2.5880255549359217,2.656195000547654,2.669785930730648,2.902844241845787,2.8675475820646206,2.7090117643312834,2.826620519873309,2.789742646862273,2.9744200823190856,2.756109051215516,2.9666896740104822,2.6968326794312163,2.601202336167711,2.8138722620874677,2.900476977078424,2.7147553692851507,2.663468647167916,2.433475318345722,2.456546564972261,2.6816737933725805,2.5102002917040718,2.4827788847553744,2.381901251483934,2.688973230258028,3.082104642452566,2.7322115162435305,3.0881496488218287,2.880331289963933,2.8351417154924667,2.973471510905501,3.1635927497808143,2.3356747544596193,2.482728941292659,2.800042173879814,2.6796987902908596,2.637493245872734,2.694253759795401,3.0870748678646733,2.893369955110428,2.7074863550264854,2.703472918853018,2.0702161792393916,2.7962855905822708,2.845942237336618,2.7676131507350417,2.499779591426282,2.5768020074022444,2.4571177993562334,2.527155441534846,2.6853953653364857,2.7010062970550144,2.7097159016819554,2.684906495069058,2.928666794610924,2.5473511159999056,2.9178518221215595,2.385214602382705,2.6374701616261804,2.587509344236769,2.8415937592039944,2.7755895275275537,2.773400590863399,2.846965665500228,2.8298646631818016,2.8855686667922167,2.7312217926933617,2.626322998726452,2.4722806271899285,2.639033664935035,2.524908522259508,2.581082749424442,2.522068832077145,2.7975784255739677,2.7077404383384254,2.76818204837126,2.516774312158448,2.628976035988638,2.784088051382919,2.7682793165908244,2.4338569365858778,2.913183222324321,2.6492935013307215,2.8151227189545063,2.7978297407577806,2.8381179558435212,3.148596578124361,2.8334459652833623,2.8889500552925975,2.985064084601891,2.643394752476297,2.4991398759653807,2.759064171725701,2.9704122423257497,2.815626029719229,2.7635409160131648,2.8550131475687923,3.011775798104313,2.293343640748734,2.9294255699247507,3.0020672165428577,2.5661556815349877,2.7241118004752662,2.5254392843458495,2.854044866957452,2.2881549020098357,2.276838410477748,2.6116502567938262,2.4625049905847827,2.5404169571243003,2.759306159675889,2.5607735106688536,2.9019811963061573
