Date,Bedfordshire and Hertfordshire,West Midlands,"Herefordshire, Worcestershire and Warwickshire",Shropshire and Staffordshire,"Gloucestershire, Wiltshire and Bath/Bristol area",Dorset and Somerset,Lancashire,West Yorkshire,Hampshire and Isle of Wight,Greater Manchester,"Surrey, East and West Sussex",Outer London - South,Cumbria,Northumberland and Tyne and Wear,East Anglia,East Wales,West Wales and The Valleys,Cheshire,Merseyside,Essex,Kent,Outer London - East and North East,Derbyshire and Nottinghamshire,Tees Valley and Durham,North Yorkshire,South Yorkshire,East Yorkshire and Northern Lincolnshire,Lincolnshire,Inner London - East,Outer London - West and North West,Devon,Cornwall and Isles of Scilly,"Berkshire, Buckinghamshire and Oxfordshire","Leicestershire, Rutland and Northamptonshire",Inner London - West
1996,1.0354905476687821,1.0090646192566644,1.0252762152016717,1.0084269167627324,1.0307865391880013,1.029363013029521,0.988034315847827,0.9970942114360168,1.0377041839977572,1.0059657391595966,1.044338866682592,1.0463543986130446,1.0016779849339734,1.0035843070129147,1.0102276073889707,1.0124718775791581,1.0139611540774551,1.0077927675306804,0.9969388543398567,1.0237914083639947,1.0266078112816794,1.0419687972423501,1.0053238135002842,0.9990342057986012,1.004085636114852,1.0003292861702722,0.9896059099030208,1.0087833914836908,1.062548119431865,1.0559769255764329,1.0155702728349045,1.0303255369234194,1.0416837388593687,1.0205244897679475,1.076747950778466
1997,1.1588380223141659,1.0681583235777885,1.107173390492752,1.0618602990322843,1.1195305595808644,1.1303711907411966,1.018800830980645,1.027893752913541,1.1513115119439952,1.0388907210578833,1.172795258100962,1.1826323903831906,1.0419306740759218,1.0453874041305409,1.0852056361562608,1.0749336076628213,1.052593261971685,1.0600087584575384,1.0264442710257482,1.121800652005214,1.1278927026234344,1.154393457376283,1.054151384658304,1.01963609958903,1.0527370414087749,1.0286824805386665,0.9976676161682225,1.0651738841842673,1.2056786398673125,1.206010949031761,1.0910730054979383,1.1152712257529378,1.1777887585994604,1.0963811543524606,1.2540727150021977
1998,1.2927798571651596,1.1379448807964696,1.1977927895379599,1.1194667353434922,1.2305653601995612,1.242997225768683,1.0591078302882737,1.0698213055720884,1.2716538083849611,1.0896760651208852,1.3139451107991031,1.332459403901002,1.093847978515832,1.0994399362057758,1.1790130384639799,1.1450972714944527,1.1001378278123142,1.1345791297078751,1.069894630492283,1.2322963101393443,1.2427225648730957,1.29356659857482,1.1126527711263388,1.0514240772550183,1.1151977231831227,1.0706507915372734,1.0252766627382779,1.1265109043310075,1.3597818560213484,1.3651861180526483,1.1715760332913199,1.2142695308110003,1.3185468562208842,1.181596907126421,1.3968986986907257
1999,1.429424409713767,1.2179128889342785,1.3066804232051323,1.191519773018432,1.3679542246402998,1.3726667636049572,1.103958421677287,1.1204841651325124,1.3979275139360772,1.157994146437968,1.457550005164246,1.5018489957056034,1.1561002496100814,1.157775164449285,1.2874123345381612,1.2249110842348832,1.1525396348527348,1.229432559860119,1.1253312508027207,1.348487435303219,1.3639431988620594,1.4309722548751065,1.1821825822585812,1.0813725905118738,1.1872577604046037,1.1237414855801924,1.0502631095527357,1.1976588681231737,1.546421197437348,1.5394964870504766,1.2697186153377833,1.3245737844522252,1.4678506846248311,1.281544865940401,1.5663573709823864
2000,1.674573804539432,1.3452925014318022,1.4743214322128442,1.3058432085733276,1.5974036772031852,1.5950558920936755,1.174583177330686,1.2060794447931884,1.6455766273909362,1.2612043370408414,1.7155448472827852,1.7920625898534288,1.2370989884770576,1.2312877867453935,1.4902302572389632,1.3519716330890446,1.2332264737049432,1.3653315871595098,1.2228023076607542,1.5653106246202035,1.5862155226763524,1.6877350603960057,1.2884097142577533,1.1361703352644905,1.3272386449476752,1.2033721606035408,1.10631883813673,1.3172866481484542,1.8425679375936925,1.815758574353007,1.456076442404947,1.5071627815912978,1.730084049483901,1.4452935259514215,1.835567454802234
2001,1.8477798226411681,1.4955745404841065,1.626796476853096,1.4297496348565535,1.775635561251976,1.7711739272883125,1.2559254320225557,1.30872349972603,1.83864173534877,1.3723549738565564,1.9048190157492744,1.9748534878874566,1.3265604614046616,1.3360934049260529,1.6808284330800398,1.4867692646170243,1.318108747805625,1.5104058940543694,1.3293519534852511,1.7588385985981771,1.7688265456814483,1.905365262866409,1.4220025963776353,1.2016975106442374,1.4962783034989204,1.2968701098848008,1.181130232027809,1.477500076001152,2.067293713562441,2.007446189364398,1.6605442836482074,1.693843459939946,1.9072926058655946,1.6098559482309374,2.0269148786094777
2002,2.1533750193152668,1.744414649663493,1.8872260776369958,1.6614265318039143,2.0826738188053446,2.101726627142198,1.43563754573669,1.5173447879138222,2.1480577423844665,1.5690332015838702,2.190582217405011,2.2749236504307673,1.5096999125670165,1.5812736016685254,2.0026285674788316,1.7459004326967889,1.4960581905274004,1.7480180348641816,1.5216753849749427,2.0902801397314956,2.0667426894144816,2.2550198810515742,1.7103548116318334,1.3669419160443463,1.785286856005972,1.5136581737418184,1.3972800744985587,1.7780795707401083,2.3601676400852183,2.3021050989087537,2.016503751695067,2.101330838305448,2.1826857413898932,1.9014375306641966,2.259350535309493
2003,2.4848982969097593,2.103538895743772,2.233685158225115,2.0087575321519173,2.3946265944111134,2.4796599745884307,1.7359621806699959,1.8556444823512503,2.4646843567107144,1.8671627038729408,2.4821109134554,2.572309449392024,1.8416777585734412,1.9973973826145466,2.324550539464661,2.1104073009276005,1.841941906181887,2.0743542675382685,1.8476777527882808,2.453898803939794,2.4191778817719984,2.5973379225485758,2.1144791795196705,1.6951785297794821,2.1502677039222804,1.8831281608301365,1.739407262782642,2.201697617422572,2.59145655643508,2.575170868850983,2.40660021691311,2.583591120922721,2.435877276073508,2.275792262127346,2.384032957207241
2004,2.6936973443499177,2.3925532705568813,2.5160485448648693,2.3524645707632654,2.6385332026061605,2.756203919133674,2.1185183253748163,2.199774156946709,2.6797860062695738,2.2277123985234604,2.6933269603169183,2.77187099123496,2.2829743523433454,2.4012386836474047,2.5935066497498895,2.4646537607718497,2.298621657224771,2.4047900393077692,2.3050867194527775,2.696109516988802,2.6866636332504563,2.8188940894151955,2.4351886019148323,2.125400912171011,2.4855484557775593,2.312705506797236,2.122636000255748,2.5257932394355342,2.7925774962031342,2.769893065310687,2.7387548504457118,2.9797978133734495,2.623787388371347,2.5633851758499233,2.5663271446930267
2005,2.816108282450206,2.5716171164870043,2.6824726715723934,2.5589325440203825,2.7887962576552656,2.9016737147863507,2.348543390937732,2.4259780653936396,2.78609128034053,2.466913407767063,2.8133042959900285,2.8738859092764515,2.5264319016145476,2.5905897127846993,2.7494963667801104,2.670952098072044,2.54346593319128,2.5956959623338376,2.5410676209056122,2.8471953092712643,2.8387842965316477,2.9613913787381465,2.6025118368911624,2.3638356537308383,2.6894999145909115,2.551093380097266,2.3298930242014495,2.688973230258028,2.9289636078951284,2.8644726580194955,2.921508093595156,3.1635927497808143,2.7299905450125825,2.7180228771959256,2.668644418240313
