Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
1995 Q2,1.0051087486177124,1.0008615660516922,1.0058728777901946,1.0022603666842294,1.0000382154152365,1.0065209539407534,1.0148416215400533,1.0042313165404537,1.000104755326305,1.004331050303321
1995 Q3,1.0025776798263104,0.9919304841451999,1.0002483014941028,0.9913162425049704,0.9939273194872162,1.0060307579801993,1.0172521624580948,0.9932819059903003,0.9955513911843268,0.9999247921905534
1995 Q4,1.007233103875421,1.003953029674365,1.0011414012124253,0.9915698935417259,0.9967279900025638,1.0122000898309131,1.028052527903291,0.9997620269555145,0.9948427949603702,0.9982944051580009
1996 Q1,1.0009006339726703,0.995841037590816,1.005376846972186,0.9909721665086229,0.988083060231903,1.0181721293214903,1.0392357396062055,0.9894072661219228,0.9927083959579764,0.9994870626840033
1996 Q2,1.0135842776306785,1.0040425892068157,1.0197141503466123,0.9913057031746766,0.9929596002809724,1.0295468531384493,1.0578272175107706,1.0058664674000475,1.0029021457184029,1.005575312996035
1996 Q3,1.0271140600933908,1.0101581459625149,1.0307215626169652,0.9903042881709682,0.989615181432192,1.0480474208381951,1.076542508827033,0.9969248451651745,1.013694649627176,1.0148862809294672
1996 Q4,1.0491194959189205,1.027691041356743,1.050401040794485,1.003249928555495,1.0048082299067236,1.0733724028735454,1.103891123142988,1.0100550893884148,1.0217744441629129,1.0285741064654255
1997 Q1,1.0677734081720724,1.040997449842677,1.0716620779296775,1.0108282412788387,1.0042001878083646,1.1008323420806738,1.1391234374659625,1.010001822464522,1.0320263649103776,1.0421138385480186
1997 Q2,1.1013212062495201,1.0630239126935592,1.0997558752027825,1.025884208884833,1.0140170619318518,1.1394359838154486,1.1898681103918647,1.0272441348048695,1.050292524450231,1.0656075906046372
1997 Q3,1.133483213899568,1.083159964926394,1.1291971211083154,1.032746525865189,1.0215703649617596,1.1842743494655612,1.2387091894714668,1.034269625236712,1.062330220574759,1.0804539821151742
1997 Q4,1.1653745361654324,1.1032806618770736,1.1569168334725664,1.0463889269382916,1.04347437603588,1.2235150441130036,1.2793361792667741,1.05116072816555,1.0788596029379494,1.0986540351009284
1998 Q1,1.187222599680791,1.1161082721302826,1.1787624500763672,1.0627739125195257,1.047688294679044,1.2503921395854054,1.308829356273823,1.0600946928631396,1.0887410982601184,1.1100050390924479
1998 Q2,1.2182568186260796,1.1362271946775033,1.208428394189236,1.075451974800136,1.0604259777694005,1.288249224507961,1.3554969824473788,1.0694233605614323,1.108452535239348,1.1325309992152417
1998 Q3,1.2472217391460598,1.1547197991322833,1.2363070261110585,1.081375309231148,1.071489118198395,1.3169153458153668,1.3917330267270829,1.073960719552133,1.1180976160158522,1.1499504166001093
1998 Q4,1.267670386105869,1.1713206928852538,1.2561812258012723,1.0980530587389492,1.0809969063098432,1.3398035902330399,1.411450801550715,1.0954889217872394,1.1352794795103394,1.1684476654680065
1999 Q1,1.280659488339174,1.1837607572907256,1.2704784523940533,1.108322136731984,1.0856009964757338,1.352790205426859,1.429960585679816,1.092370477669049,1.1392120091687126,1.1770908012429349
1999 Q2,1.3176128814661752,1.2096313450963687,1.3082810989784701,1.1295093751734648,1.1024755157533959,1.397060553549531,1.4864341445504703,1.1119736232240862,1.160739358420262,1.2058689168242887
1999 Q3,1.3644526165609043,1.2392644722671633,1.3607279267247703,1.15057363988911,1.1185584615769661,1.45632973449194,1.5640315704066345,1.127028692044659,1.1823031216137838,1.2313790227614392
1999 Q4,1.427152149884222,1.2778226326972322,1.4259801724087318,1.1742387605187334,1.1438934678893966,1.5343502934189515,1.6544667094279386,1.1424365870527915,1.2122593687453742,1.2642256178866824
2000 Q1,1.48545867574455,1.3063977390903894,1.4758945471142502,1.1976224216473292,1.157257856340023,1.6007670999472206,1.7298679409472406,1.1560829700480584,1.233909016615397,1.295330129847911
2000 Q2,1.5579001097841723,1.3496697479650674,1.5528175104433906,1.2250829745211864,1.1886660638002136,1.6846737183645004,1.828650398633558,1.172386120430838,1.2654469880798276,1.3370589256378038
2000 Q3,1.6142730759298192,1.3848577778602325,1.599482511331473,1.2502860232888522,1.2170314954102972,1.7381954844386078,1.8742486903316105,1.1927091476106961,1.2883349826740007,1.377568580655429
2000 Q4,1.6411884305781843,1.4165145026281447,1.6247756087516074,1.277700119355616,1.2308533957844519,1.7606363000021135,1.890251089999839,1.2082595865704369,1.309542885316398,1.4050806518588266
2001 Q1,1.6625910328699447,1.4382033200833386,1.64975419286985,1.2897081923488345,1.2381541288398101,1.7854213605814606,1.9237587792693587,1.223255306323385,1.3176794041576227,1.423953634453192
2001 Q2,1.7271703632224173,1.4868632678699485,1.7176883928676578,1.3277001100284644,1.2812122825148555,1.8517809414235358,1.997508997280833,1.246496680284047,1.3591236444967072,1.4808290090785812
2001 Q3,1.7959788028443373,1.5283241646450023,1.7880171123699333,1.3591643935220792,1.3201867082132752,1.9165255968255812,2.074350865012829,1.2808937958259121,1.4033965452455597,1.528083120229221
2001 Q4,1.8630765499615956,1.5766906026221363,1.8463052856821276,1.3956561282497932,1.3600252002438353,1.977289667688475,2.1352333569485813,1.3121286851189462,1.4295519272857018,1.581850968175125
2002 Q1,1.9117788950691912,1.609031228874538,1.9034778176988723,1.4291485707504115,1.3941589930033176,2.0190382681310397,2.1737053308380347,1.3434117719462957,1.4670799656625009,1.6314661781655782
2002 Q2,2.020642933840724,1.6999587881125666,2.0111445212148835,1.5020373495935566,1.4781708626949048,2.116761789101674,2.2775273595454526,1.423936203690655,1.5419938130384543,1.7343258921389086
2002 Q3,2.1535988581330066,1.80540901733418,2.156678129302738,1.577632741433542,1.571983473681628,2.233669377379964,2.393655897499622,1.5077318292035624,1.6423611681988994,1.8633695633425036
2002 Q4,2.2749024208280364,1.914528147556336,2.2835119065765546,1.6538333157577645,1.6637649455614025,2.3434347087852427,2.4926440064371205,1.610044032831965,1.7233665088750283,1.9859904443626344
