Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
1996,1.0221533448651758,1.01264957420788,1.027352274452464,0.9985920968935851,0.997117341688548,1.0389721801319067,1.055273892628727,1.0014242903553803,1.0117438575116782,1.0122177954341458
1997,1.1191315612550086,1.0771321379762484,1.1172466124720695,1.0350032103191051,1.0246599025370398,1.1619794757668662,1.1988949203683341,1.0331008692786312,1.0600620564943564,1.073397549669465
1998,1.2299304863925213,1.1488388584829337,1.2215383784964464,1.0857198380837128,1.0691252878691597,1.2942113881731778,1.347576978768855,1.0766711679092167,1.117951594961671,1.1427659825387058
1999,1.3501703372854492,1.2347222359581007,1.347115459940894,1.1492989900725303,1.118633766011686,1.4331170211542448,1.5189031485862614,1.1216763271492893,1.181179159782012,1.2243702530100393
2000,1.5707263872062835,1.3691701324461731,1.561831819188419,1.245922845029166,1.2046497477167157,1.6843193840338098,1.7966783466805338,1.185830515068392,1.2805884833278163,1.3554463097312004
2001,1.7586364681436555,1.5127226861402328,1.7487722916541746,1.352889198837387,1.3078853186804633,1.8713190640408572,1.9985592458204071,1.2701301439112147,1.3856093233854765,1.5069008306648708
2002,2.0802178529670545,1.761169779105932,2.0805818041245487,1.5513673996206783,1.5348609827487045,2.1618475334204392,2.2938627095684785,1.4755431141345678,1.5984444737787453,1.8006637734757203
2003,2.4198756197549414,2.116465028840102,2.4378657417390484,1.863925606938489,1.8886995905868686,2.4600298199183643,2.5487896256047136,1.8536291679155181,1.9525876224912102,2.2008647566381656
2004,2.6630529171528172,2.424676752498751,2.7193499444320066,2.2555839516254648,2.2669535588428875,2.6767630644067126,2.747383037340499,2.285165078304072,2.3772141847876624,2.512445118845719
2005,2.8077907604081638,2.609162201920494,2.876831681269639,2.488452788717134,2.49435792394265,2.796610795008418,2.863511741740573,2.5062941646238923,2.6101607079174762,2.675764094899853
2006,2.9700357105070467,2.748231140125829,3.0575637246092007,2.643244240554239,2.6592062694319356,2.9526032284947745,3.0577799788610243,2.638583323076986,2.769394210468901,2.8183014528279045
2007,3.214813070522597,2.908012689898799,3.3041074603566756,2.8199257460451257,2.8481711879966194,3.217575241820857,3.45467161252143,2.8003497928873826,2.950694591279018,2.980457600905245
2008,3.159513890023183,2.8444889099295487,3.2150319913881176,2.787862874773351,2.825722243822076,3.175859593311569,3.509238326055974,2.762471546061917,2.8955950333788887,2.892164169851652
2009,2.8877790819444558,2.6072431573110264,2.96910913022988,2.5629939019465353,2.580364814852912,2.914978827219714,3.2465924958988217,2.5353111677417886,2.6998588917790736,2.655078787309492
2010,3.0631199519010335,2.6992993181169167,3.131938962091714,2.617192203647968,2.6399490959976877,3.1073257741052984,3.509355904626554,2.5612247855682426,2.767477019713994,2.75115576070108
2011,3.047582191909703,2.653516055660647,3.0879233861805444,2.559781559752203,2.5792916072606165,3.0915727927310486,3.590009218704613,2.4866687516224744,2.716590289914972,2.710985632751105
2012,3.0888744666979098,2.65900800455392,3.1109120782295587,2.5318145216131804,2.5555302761968406,3.1450202772400413,3.7585101274721504,2.449043027139443,2.698441948597732,2.719625048084277
2013,3.191039511654723,2.712023484150229,3.181260448359263,2.5501850163085917,2.575036350612213,3.260014631109468,4.045935341728726,2.45870917351843,2.7254060804460694,2.778313412753452
2014,3.4693419670438,2.8462042781264443,3.3668347596548003,2.652446425012159,2.6831227657246197,3.5579268973659257,4.649192195983133,2.5264676091169913,2.833144545403005,2.9477728771257907
2015,3.7702643230129684,2.973305944751809,3.550959261079484,2.742751058674543,2.775708067437725,3.8575293363814347,5.0888991198732425,2.5725735396586145,2.9102983667531355,3.0923936648590327
2016,4.143314076416237,3.1276709877226807,3.771719874338639,2.8538935255881865,2.8767218502459566,4.206400671372375,5.591787423992684,2.6128970147761588,3.0195376330279013,3.2701459892778746
2017,4.408454443918249,3.2927192461693484,3.95427505331969,2.9714970029468377,2.9790473806721463,4.402993670057227,5.7602146215072185,2.6502634328829,3.1264712264982712,3.4541105751004095
2018,4.533474309758621,3.4426606213719406,4.097495793030376,3.0842429850777395,3.0820183815878344,4.484549794272739,5.7326606832207565,2.687398987287955,3.2757370347311165,3.613956827677967
2019,4.555651898770798,3.5385751932494,4.1580210758920195,3.1869367198760727,3.174549714605653,4.47491583536081,5.680836233851768,2.7183937103394404,3.407568836108696,3.718993852563275
2020,4.6698424869436215,3.67384575782509,4.30789151272408,3.332883187454564,3.311711698762443,4.5905835828243395,5.869225684466515,2.8092473402978353,3.575663926911889,3.8739916109306107
2021,4.950861560390844,3.918448170205568,4.606827151951048,3.599133093848826,3.558676031527654,4.855234209571974,6.0396981826948695,2.987755893538083,3.9067306463006704,4.155830233462586
2022,5.393874274383927,4.290107054080017,5.107703040161088,3.9457313289079305,3.9013930879746836,5.269777838493473,6.3018999218951635,3.235120677096477,4.350603965968158,4.605467251935571
2023,5.392255579193811,4.378813272792036,5.165095140376618,4.047518720921373,3.9758757484552354,5.287295927923835,6.2544938769851885,3.3116203129092066,4.4362155589984535,4.676813455367918
2024,5.357352661030847,4.433427754247108,5.1539786950054545,4.147144974694168,4.064433092883178,5.268493613027143,6.313028668786166,3.369824473706941,4.509541889454247,4.700891267363277
