Date,Hertfordshire,Birmingham,Worcestershire,Dudley,Sandwell,Walsall,Staffordshire CC,Warwickshire,Solihull,"Bath and North East Somerset, North Somerset and South Gloucestershire",Somerset,East Lancashire,Blackburn with Darwen,Mid Lancashire,Calderdale and Kirklees,Bradford,Bournemouth and Poole,Dorset CC,Central Hampshire,Greater Manchester North East,Greater Manchester North West,Brighton and Hove,East Sussex CC,West Sussex (South West),Bromley,"Bristol, City of",East Cumbria,West Cumbria,Northumberland,Cambridgeshire CC,Cardiff and Vale of Glamorgan,Bridgend and Neath Port Talbot,Central Valleys,Cheshire West and Chester,Wirral,Flintshire and Wrexham,Heart of Essex,Essex Thames Gateway,West Essex,Essex Haven Gateway,Suffolk,Croydon,East Surrey,East Kent,Coventry,Cheshire East,Kent Thames Gateway,Bexley and Greenwich,Derby,South and West Derbyshire,Durham CC,Darlington,North Yorkshire CC,"Barnsley, Doncaster and Rotherham",East Riding of Yorkshire,North and North East Lincolnshire,Lincolnshire,Redbridge and Waltham Forest,Tower Hamlets,Hackney and Newham,Enfield,Barnet,Devon CC,Cornwall and Isles of Scilly,Blackpool,Lancaster and Wyre,Gloucestershire,West Surrey,North Hampshire,Berkshire,Brent,Harrow and Hillingdon,Buckinghamshire CC,"Herefordshire, County of","Kingston upon Hull, City of",Breckland and South Norfolk,"Merton, Kingston upon Thames and Sutton",Hounslow and Richmond upon Thames,Liverpool,Sefton,East Merseyside,Chorley and West Lancashire,Powys,Leicestershire CC and Rutland,Leicester,Conwy and Denbighshire,Gwynedd,Leeds,Luton,Manchester,Greater Manchester South West,Greater Manchester South East,Medway,Mid Kent,West Kent,Milton Keynes,Bedford,Haringey and Islington,Camden and City of London,Tyneside,Sunderland,South Nottinghamshire,North Nottinghamshire,East Derbyshire,Nottingham,West Northamptonshire,North Northamptonshire,Oxfordshire,Gwent Valleys,Monmouthshire and Newport,North and West Norfolk,Norwich and East Norfolk,Westminster,Ealing,Peterborough,Plymouth,South Hampshire,Portsmouth,Isle of Wight,West Sussex (North East),Thurrock,Barking & Dagenham and Havering,Sheffield,Swansea,South West Wales,Lewisham and Southwark,Central Bedfordshire,Wiltshire,Southampton,Southend-on-Sea,Stoke-on-Trent,Wandsworth,Lambeth,Kensington & Chelsea and Hammersmith & Fulham,Shropshire CC,Telford and Wrekin,Torbay,South Teesside,Hartlepool and Stockton-on-Tees,Warrington,Wakefield,Wolverhampton,York,Swindon,Isle of Anglesey
1996,1.0389230229674062,1.0118490056294251,1.0260351748835246,1.002104115413172,1.0137904430329387,1.0086061736816017,1.0118637019785652,1.0269110314256205,1.021346451968131,1.030717304089639,1.0189530946479297,0.9963663971114545,1.000543688507872,0.9915219843487967,0.9938736571070234,0.9931822651962315,1.0357938120892702,1.0335430301017463,1.0454990420979688,1.005093020144214,1.0062992492234037,1.0537866292920997,1.030847196747581,1.0469264479903861,1.0436896966562808,1.0372029589638463,1.0098012258768576,0.9886938233976726,1.0023502889069602,1.0198489705590559,1.0145061914037259,1.0144582082639049,1.0027149396197261,1.0089158459835375,0.9961362204598883,1.0127585121802345,1.0340708690866274,1.0268470993053944,1.0215573980194999,1.011677039211822,1.0143737293222492,1.0511711457905553,1.0403960488029018,1.0379391537644576,1.0001043988748934,1.0077366973326085,1.0148497301725343,1.0358728836776754,1.0052900391769786,1.0106952124078752,1.0076043260250234,1.0007916580279614,1.005370463449207,0.9951276409351855,0.9976888055027227,0.9974881013012831,1.009063745900536,1.049682045037615,1.0644016130435856,1.0512592973106496,1.0448313242111678,1.0633601467003642,1.0249826366600188,1.0310432452773155,0.9737887660793644,0.9960427979532794,1.0315874469477964,1.0471299163995644,1.0369389594412979,1.0434951537756367,1.0686081383007684,1.0432598445048484,1.0427027737568546,1.019488484665506,0.9744250108137761,1.0029239567544128,1.043899758904044,1.0501448889793306,1.0027973998293833,0.9953238867924104,0.9942743923789872,1.00715254902662,1.0111944579361265,1.0188117902017935,0.9982238339061773,1.0104064845561131,1.035220408346294,0.9999483013446544,1.0307547671137964,1.0007515480209495,1.0123365189565714,1.0024774668979977,1.0117704237233347,1.0187491130143203,1.0353209781592287,1.0292841592739872,1.0230483620859947,1.0696395492639623,1.109160059154468,1.0042808034745971,1.0056123182609913,1.0093253824437398,1.0022310864711448,0.9974155211744525,1.0073386151431944,1.0364036893063349,1.0138093160098323,1.0399228452168436,1.0090955296493094,1.0073524623252026,0.997526409439837,1.0022619674765185,1.0228319355759379,1.059127842677877,1.0008014714904871,0.9832327187114774,1.032352836723638,1.0365338317246753,1.0345963615858293,1.035557086418653,1.0127973952303724,1.0337623485729706,1.0088947066780847,1.0169985656136609,1.0230805102990885,1.0470975096502533,1.027275761769383,1.0256930475780697,1.028336887768829,1.031634429068453,1.0031184110601519,1.075269195008955,1.0911779135273945,1.0892655612881301,1.0244238318437,0.9938683889918724,1.0162928145360641,0.9877449208933682,0.9891589883289644,1.00566856679454,1.008325480383441,1.0024039599574024,0.9988397010594329,1.0253170145790462,1.0134693203226623
1997,1.175461245396366,1.074727537529239,1.1035798450476504,1.0521612861149043,1.0442499416919233,1.0578850498790817,1.069578378338639,1.1213722341209365,1.1047697460996777,1.1157366893098237,1.0945788558620788,1.0008005330334866,1.0304302065573334,1.0274783326131582,1.0241599169644071,1.0086419280342909,1.1600760035433997,1.1478118359009064,1.1610443983458183,1.0345147866308304,1.0291037144451667,1.1805335782180133,1.129515749455157,1.1758623800234151,1.1754134370373812,1.14252366764409,1.045380273868579,1.0384118985831812,1.0520675590944695,1.1086795366446913,1.0856052897232462,1.044882814964607,1.0231808387736478,1.0557608466354231,1.0446512044020704,1.0508910747649967,1.1540430256786955,1.1214242919818949,1.1269842593968127,1.0970476490608507,1.0916142493863898,1.1778867450983894,1.191538005769575,1.1244950967342322,1.0692779049536667,1.0716900069325925,1.1091127686061257,1.149240737803781,1.0407069740708028,1.0629221966817994,1.0316299325916485,1.037497127381988,1.0533678358284282,1.018698910933727,1.0112455831014797,1.020926141566028,1.0662769965273071,1.1630273232391368,1.2143269429950352,1.171546563166052,1.1727683236157258,1.2025177965958158,1.1042451537309497,1.1170910567036967,1.0237351081105146,1.0331081085438667,1.1209320459574292,1.195254422061258,1.1808336251886438,1.1947072872645594,1.219183246068293,1.1858255482664635,1.1853452140293144,1.0793978610146746,0.9532620538044402,1.0703806215526888,1.1882469047305448,1.212550105112172,1.0247536839378595,1.0311034767106377,1.0142956814500261,1.0519328193558466,1.0767931168551694,1.0866330541198768,1.0445046379562895,1.0599337475236141,1.084266547604957,1.04274499396668,1.1199160029170123,1.0376395978388167,1.0637392120258642,1.046383150051906,1.1058877087627712,1.1231387350767208,1.1726216042103357,1.1252306174252746,1.1144776917557888,1.241584780011449,1.2631531533001337,1.0472087250149937,1.0295675608340107,1.0777261994502627,1.04593905986741,1.032484424745914,1.0594189218384191,1.146038071043691,1.0780181108476214,1.1714897286814774,1.056478264257496,1.0756039905950567,1.061791825281839,1.069081908542596,1.2019689467581431,1.2250721778467126,1.055845705261678,1.0457527301415392,1.13308121413678,1.1379340868104204,1.138456732872322,1.1607372573361827,1.0946585562214013,1.134269757867632,1.0463996171219345,1.0548492827445934,1.0639211131050723,1.1823925205875494,1.1427581112927567,1.1199620529374668,1.13155704364433,1.146014728337168,1.0364681073999393,1.2721225062165058,1.244326655887645,1.2743305740756496,1.0862606631476583,1.0388232134719835,1.0946915693221855,0.9918875152926662,1.0134753803147991,1.0469612708166967,1.0362296259883919,1.0645144870083652,1.0514633422286122,1.096589236904027,1.0838210929351766
1998,1.3164141891873775,1.1465978794578804,1.1890265173551873,1.1094451891006547,1.0864322222759828,1.105903072162699,1.136199246351841,1.2221116662906246,1.2231837390890663,1.2205782906559046,1.1901015231792529,1.0285359065687676,1.052815145366798,1.0648990421595255,1.0572644815936474,1.0427397019548208,1.2925616574521166,1.265300756515128,1.2914806266258985,1.071530246562463,1.059380799875322,1.3179984461918306,1.2510172341609054,1.303603270398324,1.3322904028971636,1.2594852666596341,1.1033703307234537,1.0798565053865916,1.0999370559270996,1.2289172507855386,1.161139838270228,1.0821927221347174,1.0579455430740594,1.127740751162707,1.1048805643914799,1.111063413302824,1.2812777363401218,1.223975643705397,1.240322040908588,1.2049559670894223,1.1855356953713418,1.323810070314888,1.340195187462694,1.220230457119166,1.156361268795437,1.15266183066493,1.2274863378436371,1.295399011862723,1.100698841891164,1.1224353290218967,1.0729296763269143,1.0754224445477736,1.1157722065685405,1.0496552517214504,1.0421426504587417,1.058380785651872,1.127196387001687,1.2969528631046614,1.3669734549619703,1.3107991635264464,1.3089784937437108,1.3564051821615606,1.1924527288748141,1.2165244168854532,1.0550122612372497,1.0776315116641302,1.227375228248966,1.353761329429834,1.3192927707390074,1.3414890073621213,1.3871937463304311,1.3331947444278005,1.3308200719393366,1.1570507987263698,0.9531941083151096,1.153914533227851,1.3398829156466219,1.389452605297704,1.0567023986477382,1.0919087054475776,1.0405160351000167,1.1103714123272825,1.1387285051808707,1.1572206540988528,1.1145095414617412,1.1083929237121926,1.1463193991350196,1.100083252043035,1.2272454820484482,1.1114619689888583,1.1339757638913475,1.0997831913832885,1.2172012053478747,1.240441271218594,1.307390252433717,1.2454161091071676,1.240046499497111,1.4062014891631895,1.4186337981475095,1.108461220330495,1.0672190152801337,1.1449332698196504,1.0945829524656887,1.0848934351865462,1.1091213498321253,1.2606174727140158,1.1616177631160363,1.3101791203785098,1.1007320623003753,1.1467241968990958,1.1429900527066512,1.1397528393964258,1.3228056030601143,1.3849114613119864,1.1274046012496017,1.096953769526636,1.2404230216009895,1.2404553498606834,1.2479997230666597,1.3107445302242131,1.1953989727681098,1.2676304250017594,1.103071110912849,1.0916990330402165,1.1323863687269526,1.3204366622386787,1.2616052301053198,1.2391741205655482,1.2422695251514337,1.253708972056638,1.0549842489396601,1.4532004597951829,1.4330366565142065,1.4054326683095923,1.1519542627427,1.0834811637453845,1.1717868574780057,1.0227895763404933,1.0270470137821035,1.1143233920468245,1.06775452961512,1.1066337441384044,1.111637137584449,1.214257817350695,1.1263520637395747
1999,1.4578081384811024,1.2354477732659155,1.2898244228198752,1.1768459875475068,1.1389544392004134,1.1636643035214256,1.210420882226112,1.3356362461242803,1.34096590609467,1.3507056915582805,1.3077765469142615,1.0529758256121016,1.073763282081568,1.126059245327033,1.0999720748156518,1.0770116012331994,1.4297412829428522,1.4052996227623415,1.4240785632080948,1.1168321332255706,1.1022371918307958,1.50303474245427,1.3705517027189855,1.4315400260474151,1.4996030338632598,1.4259779855709245,1.1651591329390851,1.141498766328304,1.1556177187983039,1.3423097448652779,1.2544236378494478,1.1222841609221694,1.1008726938458526,1.2260350403436724,1.1704990394692985,1.1766817716031595,1.4084291025415037,1.3341122044542386,1.3754750426978448,1.3119732939810202,1.3058098762183503,1.4882445591168463,1.489574540474715,1.3350521159570041,1.2417160524128688,1.2507358327895306,1.338339587618041,1.4379089805849345,1.1775997617889997,1.1933980394758434,1.109261594023333,1.1051135107279515,1.1832184296546158,1.0898382365107522,1.0753603482341754,1.0828179452344606,1.197490051133343,1.4437459652436522,1.5314936536549515,1.5117536989372256,1.4516705205799167,1.5158933092091218,1.3009463967406243,1.3260701663788912,1.0978157847046235,1.1340781335128365,1.3514764917736624,1.510407728633311,1.4628655519638132,1.502344320044498,1.5664195787492272,1.5004700541494043,1.4710163912938052,1.2731357414868303,0.9661723171003493,1.2587601592390252,1.5123652971921526,1.5600269448197,1.0974769339740955,1.153886476133406,1.0928959802541487,1.1623487611487613,1.186738460947362,1.248562366364645,1.1849890953226196,1.178254623849964,1.2189178628548063,1.1699983475262574,1.3663957376430453,1.2040663065761643,1.2263283116983095,1.1876659418701194,1.3383497781228761,1.3616697936755762,1.4449454927240195,1.3719868651906306,1.3653997105410343,1.5945585733607397,1.5869397152928177,1.169632485984889,1.1171717180386538,1.2333214497943707,1.1499869636314637,1.1296232963300903,1.1819939201363512,1.3848115038068796,1.2583279919491819,1.4603125581927106,1.1464836472501432,1.2195312964363998,1.2448613690657417,1.2314956103611605,1.466501122841946,1.5938955344736305,1.2082521633699654,1.1704920787057849,1.3510843995843824,1.3492441380083524,1.3808430071563937,1.457450040925463,1.2917719477632414,1.3868158428184163,1.1710715676237664,1.146939716751491,1.1661545967676095,1.5059049496896566,1.3898824888874122,1.3811954364117573,1.3669280904250818,1.3661731998129272,1.0884265700619868,1.6687104626385842,1.6405281646353695,1.5648082333975177,1.2452294403133086,1.1493622453355743,1.2595738209129235,1.0464951195784844,1.051183401478183,1.1926078969493332,1.1067595991820165,1.1723489783012893,1.1938810286100978,1.3728114468913284,1.2122032546027484
2000,1.7126170781350571,1.3705208510130733,1.4642612375895723,1.27981490599725,1.2132490837478775,1.2731230753567118,1.3306674549261424,1.4958615922159855,1.5245940869475314,1.5809484909949596,1.513864062882858,1.1152338106777517,1.1249695425376265,1.1971510857408074,1.165366354898781,1.1469410736049366,1.6707679146601497,1.6370732969187891,1.6823825043637572,1.194260881892339,1.1760227819338294,1.8531466700404562,1.6040971490648557,1.6855227767755594,1.7798027415627724,1.660081675366286,1.2548605787250682,1.210423453462109,1.2221633672199417,1.5603282333863884,1.4041992411968778,1.1863758875239427,1.1663652799371433,1.35967118818668,1.279521932865937,1.2857315224708203,1.63715877499609,1.549315323899949,1.6002723236182694,1.5244213919105283,1.5172643773794676,1.7882406524691719,1.7523427371902178,1.5536408947940201,1.3942357183437073,1.3894276851032064,1.560139537539197,1.6858195190046974,1.2908663489862517,1.3112114186255455,1.1695783083566484,1.1655398907749221,1.3116460964308614,1.1478468991057833,1.1486853792460996,1.1297803658558656,1.3177756396846352,1.7237420947846782,1.7872491621548163,1.8235120206586886,1.7358845196628958,1.7978939443218702,1.5036656049308732,1.5102265566385027,1.1552101303287707,1.2079107845858597,1.5654431359139784,1.77379757546761,1.725458843217292,1.7892417779271494,1.8942047361108476,1.765620419576356,1.719133377417103,1.4484906108068532,1.0002558614598225,1.4691633183195383,1.8057195588476338,1.8430981403335245,1.1828289627225756,1.2495206411968334,1.1882009211445828,1.2541303426552344,1.301783021882928,1.396387416348587,1.2927457916695924,1.2659401976006113,1.3141318393944008,1.2873621563292417,1.6037110967628712,1.3368676537292292,1.3576237965530569,1.3046700682333456,1.5482985809395662,1.5888183864908199,1.6862425017398182,1.607271500046838,1.587543329478635,1.881755222054544,1.871935416953966,1.2497053831346108,1.1707876250911817,1.3720415527059286,1.2239667774699872,1.2204499053954703,1.2770815081226492,1.6003784854715304,1.4217312709033234,1.718718297272034,1.2233718957336908,1.3274941288930024,1.4237265118113969,1.439396736425942,1.6755831915448545,1.8587275475702658,1.3576423361872896,1.3170284553806626,1.5846765174648731,1.5608644952264015,1.6333680105311423,1.7220284072948442,1.5172026872882922,1.622477095175104,1.2870067505481875,1.2316871309834798,1.2553568723920996,1.819670338033403,1.6224663120334146,1.6180219554156086,1.6285834735419253,1.5805041313897767,1.128912222142508,1.9970325038409438,1.9949064470681819,1.8383775694815805,1.4001415084857498,1.2575142917488091,1.4379048149901037,1.0867197089646974,1.1027059123549527,1.3303241958971728,1.1708615148402888,1.284208720416702,1.374863905538379,1.6416609705878116,1.3121404302526427
2001,1.8882565349608156,1.533008160747531,1.6220059045894881,1.4286316250819378,1.3400848880836498,1.3889649667567097,1.456673144624324,1.6470115969763681,1.6699662116452254,1.7572196203374941,1.678972712524947,1.1686265851788256,1.169904836160739,1.3073159844433426,1.2512580795763761,1.220979003736109,1.8486680246194398,1.8246100606791906,1.8729941756049875,1.2813084217642718,1.2689458840874643,2.1177767981074753,1.7921691541744569,1.887185676461469,1.949317152696217,1.8667903548252127,1.3538751883375626,1.2851708593822064,1.316965938463076,1.752202811212634,1.5525272960454215,1.246386349567266,1.231606668649431,1.5040576701943174,1.3993948129344496,1.4094729101523593,1.8362606568648099,1.7560414519892216,1.7761399774785551,1.7173217633401536,1.7012690172557894,1.997880474731907,1.9288592812672891,1.7467333769037217,1.5588232024663147,1.5362777030072963,1.7530985577914684,1.9034162421640635,1.4388126720627543,1.4605170729913093,1.2324462931198459,1.2627566162209483,1.4607384532546555,1.2221114357575056,1.2461484073401115,1.2003745595074387,1.478385519394223,1.952679054909812,2.0307933136305345,2.0860018212684093,1.9393839963383306,1.9961110539696227,1.7136636107822723,1.6967410543214168,1.2244538594610448,1.2956706348203257,1.7434529895470643,1.9486216679747796,1.8895256070926372,1.967243322459952,2.0861999657563968,1.9649753991148757,1.886068826155957,1.5905462109336082,1.0409192360759212,1.6657048674213881,1.9853893660232071,2.0144847650523174,1.2868382657023536,1.3862184575364658,1.271112086331581,1.3629406296418318,1.421549565020362,1.558954522473104,1.4510723771208958,1.375633396426763,1.4182368274479544,1.4297685935989048,1.7733263637446364,1.4453919808138014,1.5042867182561401,1.441267589088794,1.7388734953732203,1.741557085678822,1.8631934545602344,1.7918216339359894,1.7435163182682272,2.086389479893612,2.0790684977480116,1.3610758918868378,1.274223771101044,1.541747933626404,1.314072554480136,1.3157902476254666,1.435150844336143,1.7681732399711232,1.5896482933049443,1.8988282489626347,1.3022446594203994,1.4498649561659673,1.6262663101239643,1.6370187300469476,1.8662494683659292,2.064172959885803,1.5459789177079974,1.5115174276188095,1.7947956082993746,1.7555563288546585,1.853544869130465,1.9104401352542761,1.718106374139358,1.836948229000115,1.4116109020637586,1.3018403204158164,1.3699973855111,2.044634292762681,1.7944557267078298,1.7882934918206064,1.8269084195827203,1.7767300459705806,1.1829764388079862,2.1884931035856785,2.2178115323592724,2.0185623063469302,1.5601261402069144,1.3950392492784662,1.6388243105079074,1.1463182682075852,1.1585826619415294,1.4725497922916115,1.2585565813209365,1.4200413645793029,1.5980325125075587,1.8115746262474877,1.4093378227783626
2002,2.1884855100413323,1.7950729485103125,1.8835607767046527,1.6843136517620303,1.5719110198734993,1.6339257251672332,1.6945962351988126,1.9124616411514974,1.9278836980485463,2.0860392285190223,1.9955012483481946,1.3018926289208783,1.2763082127034888,1.5117490068774733,1.4456444415448715,1.3736331648996014,2.2122474237266485,2.1484062432278614,2.170208177928221,1.4735634428189959,1.4375336944467,2.488773621445337,2.105270549323687,2.2129364509591762,2.2377497911837403,2.255043237166851,1.5722675833985253,1.4344029753981082,1.5461939659690922,2.046281696399575,1.8393035795493562,1.3660763334852464,1.3809404315607785,1.734666772603438,1.6285386952883856,1.6439250358651534,2.1819503655254344,2.0845683944660687,2.0734001083645848,2.0569740022358767,2.0255571810299946,2.3295000355638873,2.1867917274666957,2.0647135260786658,1.803466794526335,1.7689096215587505,2.0524689783052947,2.22642190354518,1.7511098938657774,1.7368436082234662,1.395832418531147,1.4517282268553005,1.740998137590044,1.4199980457115817,1.5270450159606022,1.4009061645379772,1.7816117501507147,2.3485818020006537,2.2912386245370655,2.4343834458125464,2.269913282188668,2.2989733558815644,2.081922347824476,2.1130518845850728,1.4190353553593487,1.5172712976247398,2.0453158847724406,2.206741577104722,2.1569788590191994,2.22849327811702,2.432766561385518,2.2808495777794837,2.1483739221962264,1.8397776379907083,1.2089130750584482,2.0131637850298647,2.2796604611514653,2.2829639181392927,1.46022362713917,1.6038580286056052,1.4506942415215345,1.5734414749830696,1.6754793085425286,1.8541572691186885,1.7894437487299832,1.6442659832829536,1.6838185466425846,1.6886728420109807,2.111913914794845,1.6474164460895193,1.7307484930834802,1.648834032917936,2.060710352542082,2.0328244812849396,2.142254047962031,2.129864857865019,2.071603196936648,2.374501679185443,2.3273663809746465,1.626068713220621,1.4920383428515605,1.8559277820728037,1.5953592780833805,1.5456959140919209,1.786091655693756,2.0513644548790233,1.8822069722033237,2.1910299624326215,1.4725842953817012,1.6766015266631216,1.9594173739200078,2.0101218862835184,2.0929057086277028,2.352560216513116,1.8677979931916622,1.880689014991372,2.1232630230141663,2.1128079253385486,2.191332318072984,2.1927929686993597,2.073910739890113,2.2092028833720083,1.668705557512644,1.4616712772352003,1.5807974172835293,2.365988019094007,2.1114228699245254,2.05769455354565,2.197422057930847,2.146820355437634,1.336521638698323,2.4530929550584433,2.473886631280889,2.223093015601649,1.8371661910331618,1.6829914754225457,1.9636270254686543,1.2945162951866032,1.3356105321650575,1.745149378199726,1.5015301239423458,1.6761216932299365,1.9351314581563708,2.090471733471938,1.6338772220303128
2003,2.5045605339193915,2.179256583266614,2.2483732032698227,2.014656991906999,1.9403663492266001,1.9853785682738114,2.0713799941619175,2.2470319491935156,2.2833164074456427,2.4176171595994975,2.388239736087743,1.526062380002136,1.5427346655877752,1.866414432652663,1.7965969593788669,1.6518979287165263,2.6025427342402927,2.5109913204393313,2.477177778700157,1.7598916898914114,1.767798545555738,2.78055347135678,2.476485192646477,2.5689413333253937,2.546450450890453,2.5896355720735835,1.9353889944354563,1.7343327776641944,1.9889751187338225,2.3426032389779654,2.2028587544227416,1.6732507539881547,1.67374021251137,2.0618045434959957,1.9851964772134694,2.02920586922543,2.546302013785279,2.490719413362177,2.3832640153420086,2.429028702338555,2.366023094938801,2.6660595848484694,2.467230616751624,2.4542523730583277,2.1600018864955035,2.101702870871423,2.4434458167969573,2.551261225506715,2.205457968396999,2.14847982750218,1.7416109516005538,1.8572268893607595,2.1254559923186465,1.8079901882288179,1.9137812149410405,1.7855997820985827,2.2113167001818637,2.706682058543662,2.4600127868592936,2.7505823092401784,2.584106441637109,2.5864356757057565,2.4955608612517945,2.6047336502027076,1.733135930069275,1.87991057612513,2.3647414942281313,2.440614518712537,2.4228464741948166,2.445610432623321,2.7631122168747084,2.602670913513265,2.4222527027294647,2.201335693695283,1.4765603446789413,2.3454720683779517,2.5572449382858866,2.503725460916528,1.7675010970590583,1.9528642754492682,1.7818537870992446,1.943751814435053,2.0484760657781713,2.2520373237037203,2.241331577728754,2.038963661689211,2.1245373881456056,2.060827083589609,2.549694540226174,1.8774615830328574,2.0599303513550837,1.9875406011471175,2.4431812025627737,2.379246831834293,2.424442693355864,2.482661282071435,2.4214721719403536,2.5768358583752318,2.4661747421921385,2.0612206974203717,1.8531152022847368,2.273608428248204,2.015945947899377,1.9507399420283498,2.1624161715663464,2.399282256874366,2.2512378201651,2.4574332125894394,1.8169792368562134,2.052306760651736,2.3145994348758556,2.3422787446604882,2.2115832036106533,2.6291619612858455,2.1918274668439244,2.222167098283115,2.4733887612892733,2.4731476336159326,2.5699079421234483,2.5098549365950227,2.47821084523342,2.606026712381017,2.0225280818515303,1.8020883523517541,1.9977302784404924,2.6339772240269848,2.4613704561322187,2.382668706348141,2.556104115366365,2.5383295677120556,1.624160479401049,2.6052964032105854,2.6743382640577096,2.31432702286271,2.2056061077691465,2.0466717684370437,2.349111649276174,1.581906282875949,1.6545142862646365,2.0752951258521155,1.9116034635863373,2.0351832091761115,2.2722701835316,2.337843272727883,2.0597693442737817
2004,2.7087128281802646,2.4426104287440054,2.531596646894863,2.304255558671244,2.265996066075465,2.3180925507230166,2.404226508363947,2.519753798950487,2.558967290723935,2.680001734242292,2.7004675497506394,1.8892323203565973,1.9665181058494587,2.271683877530374,2.1972189801936985,2.022057573630264,2.8583853661063703,2.771618770629342,2.683849662804757,2.1608859373795366,2.1716477512890666,3.0579657595621903,2.7116603206002967,2.8017197265579377,2.7527996734862237,2.8496549923472734,2.3799865615585785,2.2118534430890566,2.4079367787366097,2.5884844563155114,2.5295793261802255,2.1112456585613497,2.085842172842313,2.412725182127461,2.4714546321602064,2.4369737245066787,2.778818952052017,2.728550962947956,2.5826104919696635,2.686570055292709,2.6362417069577737,2.8700917151818266,2.6552799773724245,2.796236766500628,2.512394025831848,2.420233695405316,2.6861943628722424,2.759557755684726,2.538018413310999,2.482401568707642,2.195615965155186,2.283501230854336,2.4716595103489087,2.2561167934026827,2.3071029153215274,2.196791365636155,2.539868767211271,2.946495756564668,2.637694825865592,2.940891242709396,2.7760822517369066,2.792141528599697,2.814322315401151,3.008154712758463,2.1451174452319797,2.300810458098693,2.632423507383291,2.601821262444057,2.5921861050773214,2.6178679162138745,2.9653430274208517,2.8020118939863266,2.609489963126827,2.5278683589029263,1.838700932642891,2.6272172690105697,2.7542394501881513,2.6920141452655555,2.3001846512722732,2.3369949792682854,2.2300902389229846,2.3514416754019765,2.441445406864064,2.556078450193771,2.595847440030537,2.4493333089836584,2.659878373344126,2.3702229063771982,2.7707642405759,2.171954056822619,2.4342785682107966,2.354762036826158,2.703973032594622,2.630125586584778,2.6593501532699917,2.7153139575243315,2.6664975486138607,2.7862456041106793,2.6398480208892128,2.4801961801898265,2.2478671037557265,2.525596842690183,2.384070903780123,2.3496488506226116,2.3974751516121655,2.6541799850372074,2.5507752374833843,2.6500570612907794,2.265260119005515,2.4321066226185293,2.612737998937944,2.6266331803573255,2.3558031661459267,2.812498383222643,2.490628923948639,2.610391951879861,2.6929088498344558,2.7263668891640402,2.9271831678585585,2.7361443830912853,2.720655550389248,2.853175708349202,2.4544398548633115,2.3338758413567375,2.5211651085446474,2.8306857469336957,2.676285902780112,2.627740560698515,2.7670126165751077,2.8538911718022506,2.0679301012384457,2.8231077512596534,2.906995192539969,2.49360362645649,2.5391936236115975,2.3567291503245285,2.6883512525226814,2.0396293597722677,2.0679205759049686,2.434632810829883,2.2523095117706746,2.3455553965068687,2.601901207020294,2.506096988556075,2.638720293631388
2005,2.8103225816824815,2.611765158160238,2.6890391764153736,2.4906397049345936,2.467872147507277,2.5181657847060417,2.6089952611879195,2.6927942228691304,2.7062873487298424,2.833960160285106,2.8531838531784115,2.181604163002333,2.24167982406322,2.496966306549971,2.451144960365666,2.3002373643283978,2.964155314241912,2.9468235501736806,2.786672234927579,2.43079589878573,2.4310285426749627,3.221431052118264,2.8546343284327556,2.9396435971814703,2.844419367987718,3.0113677153492047,2.5871606237789275,2.5026258532340915,2.6229742678174834,2.713448634757637,2.7199508080910344,2.3625863257233677,2.334580261811631,2.597625191379523,2.682801562800575,2.6890427160847876,2.9118003185309225,2.8717380206519305,2.712668263409448,2.8394493905027183,2.7997451414551344,2.9850548323413784,2.757426709219287,2.9815522316180108,2.7046848421796255,2.617612135866472,2.823124404755422,2.9110523174228486,2.7326652047422657,2.678247377819471,2.456345276306823,2.480070800291716,2.6935610455202275,2.539701775051413,2.5002102901261005,2.4025033078734754,2.703575518900578,3.0964399824772233,2.7446945346527585,3.1281823507165405,2.8906142428106256,2.8452258793495973,2.9877180938197903,3.192224333250883,2.360691773260181,2.493815444322065,2.808427654324603,2.685726290709694,2.6426940056705215,2.7011252968360275,3.1077100397963777,2.8997084529331554,2.7131211115918785,2.710842567009516,2.0846077616616023,2.806684432431435,2.850589132447653,2.775627336845196,2.5358502299781276,2.5984790520258816,2.4847682787426546,2.552038429865724,2.6983777450997475,2.7107895850952133,2.7236048803899497,2.7072982283922706,2.96578510490128,2.5614969410652186,2.931162567363628,2.397613648765703,2.656360422543216,2.60844085969112,2.850426509811422,2.7852932633005874,2.7781923376740076,2.85080698226614,2.8395060159686585,2.8987076386194586,2.744397739622741,2.652148119391473,2.497814235127622,2.6490013237803782,2.5450769362508305,2.605460100269351,2.5386004879481576,2.810298053034931,2.720607672186196,2.7715504737813412,2.535616751688543,2.644167028805841,2.8012809453311327,2.7773995861983707,2.4448198898730893,2.9218784676359117,2.6582747077087863,2.829575553162896,2.801374727553138,2.841826943181166,3.1711769818785713,2.8383134248135495,2.9053381593117495,2.99330517649726,2.6532577017561003,2.5101442405661163,2.784359293885948,2.9803229350049167,2.817942312416517,2.7712742018309506,2.862517163854092,3.0299185204963877,2.317995780341494,2.943222372880467,3.0293277472799813,2.5747581742561705,2.7347312032360924,2.53987746412104,2.86369329893132,2.308848288059873,2.2981932632779754,2.6360832415695112,2.4773930715024033,2.565970955289878,2.769290740095337,2.5712441961050683,2.9252766027845793
