Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
1996,1.022303377548638,1.0126169875937232,1.027633408075817,0.9983380111356955,0.9970669580479984,1.0391591685588915,1.0554611596023171,1.0014473495940301,1.0120269342510606,1.0122974997865284
1997,1.1190895371241285,1.0769259615585918,1.1172506591440798,1.0349289219977225,1.0247104059952994,1.1620442942780804,1.198473300120445,1.033218390435206,1.0601770928212682,1.073449384283617
1998,1.2298933513563008,1.1486666216847512,1.2215332879153322,1.0855757892371178,1.069173313782659,1.2942917437545123,1.3470852665062119,1.0769167958278312,1.1182754323044057,1.1428166963523547
1999,1.3500692863078085,1.2344973693243737,1.3470382000412555,1.1493452975286318,1.1187416004041135,1.4331543139680338,1.51794943282112,1.1218044296131744,1.1815024523537963,1.2244324665709239
2000,1.5702694716432628,1.3687825054687577,1.5615883356957556,1.246030435110198,1.2050126888101016,1.6839096195835463,1.7952629893928638,1.1860590068605201,1.2807695992270516,1.3556606972017118
2001,1.7579968691086107,1.5123512110185389,1.7481417448013947,1.3529119601328643,1.3082431118782205,1.870834646436466,1.99689272428915,1.270505875082815,1.3862285887753951,1.5071950295550465
2002,2.078946917204237,1.7605560619936247,2.079454759592491,1.5512815733403502,1.534467120341543,2.1610480654227513,2.291173724842584,1.475603357355561,1.5985905578031347,1.800300559911807
2003,2.4176554243227772,2.1148429617607536,2.435596222565767,1.8629034176297687,1.8872585842014384,2.4584654477356245,2.545506107560931,1.8520192578434276,1.9523347723499755,2.1992364415815775
2004,2.6605096022057535,2.4219062419502304,2.7160491286253374,2.252004158725689,2.26363571685042,2.674956339434686,2.7437709439719797,2.280948954070945,2.3746083912704314,2.509505419160769
2005,2.8050804928709145,2.6059530042473646,2.873784451676148,2.48361855314842,2.4902574046592174,2.794969739273704,2.860195044709765,2.5009767283709294,2.60712045018126,2.6725268069769528
2006,2.9673375538428846,2.7446414166300688,3.0545903471111546,2.6382922828991995,2.6542282131443753,2.9509988962124987,3.054169369864123,2.6324401980082577,2.76492825357665,2.8154124931200766
2007,3.211950672222742,2.9044789656122925,3.300024767647845,2.813722958010985,2.841808152314415,3.215452532929952,3.449885086479951,2.793018142877711,2.9456729153734873,2.9770922022839974
2008,3.1571286664032456,2.841545450294747,3.2123217124368706,2.782683747357986,2.820299058950516,3.174742619305491,3.5049496903502977,2.755074330241001,2.891304772036891,2.8894901203297443
2009,2.8867065506933103,2.6063024193736855,2.9680236529800648,2.5615569068583497,2.5785426246569525,2.914744307131167,3.2440626763750284,2.532099344092381,2.69805727558658,2.6535147505634153
2010,3.061242584526473,2.6982050366199353,3.1302615196445216,2.6159505837814176,2.638497831041257,3.1067742918542818,3.506779985815574,2.5602246666079846,2.767221043327465,2.7501349237232477
2011,3.0468110412086005,2.6528935224123007,3.0870543965591084,2.5594397157959112,2.5796290103806743,3.090935329904696,3.5872827935151483,2.4860581284060634,2.716675638803839,2.710808922073879
2012,3.088413987013408,2.6585485246488005,3.1102218106033312,2.532538808258127,2.5551852936925785,3.1450357519983863,3.75683567960614,2.449288027254358,2.700012011496849,2.7191674282408824
2013,3.1908067217097127,2.712622261895878,3.181481503438285,2.5509365815185516,2.575767671922461,3.2602439039854856,4.043850247858183,2.460835446772555,2.7274922184274497,2.7775650452762997
2014,3.4686928024182437,2.8455509102584755,3.3665278109756325,2.653240082162975,2.683638817562269,3.557434313044143,4.644489914625208,2.5278129210468823,2.8354768525053626,2.9475176282074513
2015,3.7690293284369583,2.9729936019970955,3.5505823001892907,2.7435784610045064,2.776703623523436,3.856800933465734,5.084103905735203,2.5742433035447188,2.9133855369696096,3.0917759621740566
2016,4.142775066862702,3.1277899125843267,3.7716103947378072,2.8556737181726533,2.8777423839018197,4.205808063137925,5.587785642721896,2.615003287318856,3.022464084347359,3.2697361980917035
2017,4.408936965383407,3.293935886023516,3.9557357163009668,2.9731187623765916,2.9803718047997476,4.404722584772779,5.761577796023986,2.6525643611271104,3.1296945371742706,3.4541952054056733
2018,4.536344209084674,3.444268369975108,4.100193956474994,3.0872315622166027,3.0846336131604657,4.4887057485703785,5.738791581736727,2.6914530993217514,3.2809684738215306,3.6152729777763457
2019,4.561653627178592,3.5421754110151498,4.163578231321608,3.192037048782468,3.178399978667648,4.481891055616637,5.692302052975792,2.7234755766240197,3.4135318707607905,3.722205573484811
2020,4.678016182847464,3.679761847011288,4.3175470035284045,3.3396038094537968,3.3184431311441736,4.60028432842577,5.885165886625769,2.8154422558871874,3.5849988468168292,3.8806120547188185
2021,4.960956212246642,3.9255390904534515,4.61672676111894,3.6054884989464795,3.564202144413813,4.865154046057808,6.052654442372316,2.994645421900558,3.9176025525964895,4.161704760270784
2022,5.407646250740167,4.301183480244465,5.123170702309742,3.9550393395706074,3.9089594649712582,5.282942701217977,6.312015937045463,3.243131603596336,4.367309629872579,4.616788878127593
2023,5.412252597807945,4.3858479390538685,5.179341011485208,4.046794448311908,3.9803843353888833,5.307167046908777,6.267677741691719,3.314702976335265,4.445039786932492,4.684985844633625
2024,5.269112381852339,4.2769092768192,5.0558506221370445,3.94660847163555,3.8871429544021368,5.092942793530945,6.05679673145249,3.259234643625905,4.38122036172725,4.517921879639185
