Date,East of England,West Midlands (England),South West (England),North West (England),Yorkshire and The Humber,South East (England),London,North East (England),Wales,East Midlands (England)
1995 Q2,1.0053822817207,1.0007638270239156,1.0055386610188437,1.0021846049397147,1.000269843538848,1.0065618985751887,1.0148915756543253,1.0044178540505966,0.9995858024634066,1.0044789065382753
1995 Q3,1.0026303119801976,0.9918691575576416,0.9999559808864941,0.9915326518710078,0.9942044034658681,1.0059656721347148,1.0176793067750791,0.9933332166452354,0.9950490980617044,0.9998915707098865
1995 Q4,1.0074421768620527,1.0038336718299372,1.0008637654080486,0.9915682047374634,0.9967811661556326,1.0121784257668511,1.0284153436766614,0.9999834940704416,0.9943577887837752,0.9982247402786508
1996 Q1,1.0008956410741907,0.9956852730916167,1.0050825971389168,0.9911602980191969,0.9883127200203681,1.0183255109479121,1.039602493483813,0.9902671760110013,0.9923747287800525,0.9995342136067132
1996 Q2,1.0140082598925708,1.0039496135567276,1.0196791144356507,0.991491867183048,0.9930400949439705,1.0295864189319874,1.0579532232163602,1.0063051937600291,1.002478002277469,1.0053075384414747
1996 Q3,1.027184163818762,1.0098935666513404,1.0307359147570359,0.9905397925199428,0.9897392650876581,1.0481556261708311,1.0767595626899864,0.9973914380428371,1.0131916213374434,1.0147986678478607
1996 Q4,1.0493372703037815,1.027662190505429,1.0499630791566033,1.003138834946267,1.0046843789133548,1.0734921968847453,1.1042913213736134,1.010316427134205,1.0214170555367186,1.0284506916740228
1997 Q1,1.06797825646088,1.0408595978823783,1.0714255047514791,1.0108197138590076,1.004382982875005,1.1010362770119502,1.1391279845413087,1.010249970866522,1.0318610896418423,1.0422739942738155
1997 Q2,1.1015072255262437,1.0625919379234237,1.0995227358562867,1.025680871575024,1.0142637998539847,1.1395960295468308,1.1897332541983086,1.027216408320507,1.0497282886112227,1.0654621545288117
1997 Q3,1.1334816057657675,1.0829774566750825,1.1289895373296381,1.0325305908209519,1.0217783351755192,1.1842492267619391,1.238587779635698,1.0347517990601987,1.0618767174438317,1.0801988245081502
1997 Q4,1.1653916938561324,1.1030795520945873,1.156417024507083,1.0463198771420799,1.0437712963887902,1.22346311654576,1.2790934852779698,1.0514440166411252,1.0785906087803596,1.098662572625046
1998 Q1,1.1873466137355786,1.115708291081877,1.1787102355805297,1.0628866162122645,1.0475951247449937,1.2504819560292353,1.3084717688968381,1.0601387618965554,1.08804952613866,1.110106373967478
1998 Q2,1.2181555471503898,1.135938568743346,1.2080836639629555,1.075401698351802,1.0604072491697714,1.2882566265381201,1.3553643969263902,1.0695569394854163,1.1076892734522363,1.1323218835626503
1998 Q3,1.247399090816583,1.1546540795410227,1.2359654421485546,1.0814731628550636,1.0717835559053508,1.3170134743757296,1.3915673709320162,1.0739515259513202,1.11809361923184,1.1498115491860474
1998 Q4,1.267867098856328,1.1712648606457117,1.2558010006705451,1.0981659744443142,1.081062816723159,1.3398549108348805,1.4114363267966135,1.0958591638369937,1.1353253342051268,1.168275547530104
1999 Q1,1.280723773547137,1.1834321515420427,1.2700807645384642,1.108277771842974,1.0860871998982375,1.3527247697847837,1.4299305714405914,1.0928809573026639,1.138608973798511,1.1770798166671794
1999 Q2,1.317739844502611,1.2094239123833581,1.3078176139947915,1.1296097683977944,1.1028086392930574,1.3968820327158729,1.4862117742130256,1.1126894533407983,1.1603575266180808,1.2058178169248581
1999 Q3,1.3643562993380491,1.238889469352894,1.36012268028255,1.1505953589624003,1.1190564292999965,1.4564880563606393,1.5636558768336308,1.1271974509292835,1.1823981825400478,1.2314091880176399
1999 Q4,1.4271307859144304,1.2776645633285173,1.4254180442314828,1.174301865040484,1.1442466365451798,1.534427663599005,1.6539967344869324,1.1429651626114483,1.211628582872844,1.264203220140067
2000 Q1,1.4855732959605912,1.3061393828574488,1.475713263607988,1.1980082590837322,1.1573658566087792,1.6005706075436597,1.7293113405382061,1.1563007843692348,1.233429243891035,1.29572591063492
2000 Q2,1.5575215677251555,1.3492155986417043,1.5522712146501232,1.2254598533728922,1.188698981599629,1.6845213041957727,1.827898039367531,1.1728851259844395,1.2649280699948977,1.3370123171690251
2000 Q3,1.6139919314922866,1.3844752680215504,1.5986577980631218,1.2509448832307954,1.2174676425602509,1.7381793664260605,1.8731379890200968,1.1932091036937709,1.2879041167823357,1.3776019747732833
2000 Q4,1.6409260161196029,1.4160659817763372,1.624023556615674,1.2779062955890066,1.231282681593646,1.7603115172769688,1.889571100531765,1.2085046408791447,1.3090352846757352,1.40484997369815
2001 Q1,1.6624468270286155,1.4379966150158,1.6493235191234616,1.289823712820275,1.2387621577606927,1.785321962142032,1.923238401848845,1.224471288325431,1.3174026130575707,1.4237204177463452
2001 Q2,1.7269521130868506,1.4866958550305511,1.7172321108913966,1.3280365060250199,1.2816516923727896,1.851440080686891,1.9967584158509404,1.2474072216893766,1.3591204075090633,1.4806693673210416
2001 Q3,1.7957272564031146,1.5279483255485684,1.7870857354618068,1.3592914314069802,1.3208388871413879,1.916247376093675,2.073377048196394,1.281449340367493,1.403223470869632,1.5279858559412847
2001 Q4,1.8631040177082052,1.5763451376930668,1.8451148050023802,1.3957070904096907,1.3603811487617576,1.977129689426215,2.134472757528496,1.3122002961923778,1.429211106436988,1.5819226991169355
2002 Q1,1.9117250508277461,1.6086033861154654,1.9022595420795478,1.429446987271551,1.3940632228241168,2.0186671985899567,2.1729628218458514,1.3443318717791146,1.4664530030890364,1.6314208772066754
2002 Q2,2.0201839804173063,1.6996413476952263,2.009788001610424,1.5022501171675335,1.4785671665159028,2.116395603460229,2.2761029813398963,1.4242310316272775,1.5415676621375254,1.7339956744471612
2002 Q3,2.153196978111636,1.8048701130689575,2.1554357908939457,1.5776937716880628,1.5719843563146592,2.2331847712842374,2.392509465880251,1.5079345518239498,1.6418078666952052,1.8626698786746425
2002 Q4,2.273984537738158,1.913679947242311,2.28150697080866,1.6534292587827228,1.6632096881536491,2.342789361447521,2.491405677776227,1.609362971269543,1.7225984510142016,1.9853149431046853
2003 Q1,2.355004582451448,1.9871873473691102,2.3510620034836918,1.7093865245592446,1.7300428042609368,2.411143790825653,2.5502462257062497,1.6683298606240582,1.7927280947085504,2.0679794915437077
2003 Q2,2.4136333804419228,2.0728880983144333,2.4246106206451543,1.8031632992853088,1.838008561450475,2.468960356571049,2.591017167915377,1.8034031626026976,1.8949847051956092,2.169245445587261
2003 Q3,2.44848125658833,2.1441281393179104,2.4657978845829565,1.893185296203976,1.9210700776763077,2.4934237139318993,2.6002627973218613,1.9051374193569557,1.9880298253640407,2.246908822114459
2003 Q4,2.509127578395913,2.2311141326764785,2.5329242245471124,1.9854328620837982,2.0166372244094957,2.544443481110796,2.649560565707137,2.007293076896363,2.0905441348396177,2.3166352107673935
