Date,Bedfordshire and Hertfordshire,West Midlands,"Herefordshire, Worcestershire and Warwickshire",Shropshire and Staffordshire,"Gloucestershire, Wiltshire and Bath/Bristol area",Dorset and Somerset,Lancashire,West Yorkshire,Hampshire and Isle of Wight,Greater Manchester,"Surrey, East and West Sussex",Outer London - South,Cumbria,Northumberland and Tyne and Wear,East Anglia,East Wales,West Wales and The Valleys,Cheshire,Merseyside,Essex,Kent,Outer London - East and North East,Derbyshire and Nottinghamshire,Tees Valley and Durham,North Yorkshire,South Yorkshire,East Yorkshire and Northern Lincolnshire,Lincolnshire,Inner London - East,Outer London - West and North West,Devon,Cornwall and Isles of Scilly,"Berkshire, Buckinghamshire and Oxfordshire","Leicestershire, Rutland and Northamptonshire",Inner London - West
1996,1.0353694471302404,1.0090052891231605,1.0253193604049116,1.0083855583789834,1.0307866424272296,1.029417716270174,0.9882146038406174,0.9968640388998161,1.0376030154388705,1.0061056537213615,1.0441705724590962,1.0463243586279658,1.00089057160994,1.0036176281274638,1.0101897155196375,1.0122516265890575,1.0133971468169287,1.007468098189125,0.996804701620526,1.0237070795964804,1.0263983071070288,1.04206460954314,1.0053318925325017,0.9993054387312841,1.0038949132868704,1.00038089281519,0.9894958977140272,1.0087702142738915,1.0624894070720783,1.0561513815741397,1.015409424616128,1.030940162363269,1.0416742601941316,1.0206174544006723,1.076550065511463
1997,1.1588800572371416,1.0682536403597223,1.1075079481301948,1.0617599602590584,1.11962913105428,1.13056550285795,1.0189513347458923,1.027698004684643,1.1512936596579226,1.0391984087707542,1.1727341961778983,1.1828095872789313,1.04124494735646,1.0454295216273517,1.0852264303075863,1.0745774442408234,1.0524348945847286,1.059863316450088,1.0265023968147595,1.121732192324528,1.1277157053573976,1.1542978531125503,1.0543239980885477,1.0196619775708615,1.052676499500873,1.0287144405768145,0.9974438271694515,1.0652658569762892,1.2057832039785097,1.2065091202513225,1.0910095172712222,1.1159289410036781,1.1779354694395612,1.0965421485076345,1.2543259052043998
1998,1.2926813073045749,1.1379351305034011,1.1979568051119716,1.1193360020219383,1.2305051309134778,1.2430770459494749,1.0589308187758457,1.0696403748610168,1.2717440758639595,1.0897149801448596,1.3139305863023658,1.3325151713322867,1.0935699624629218,1.0994423853583668,1.1790141012132067,1.1451255868078927,1.1001500108323568,1.134366904734815,1.0696998862962754,1.2321802289875652,1.2426855021978045,1.2937169409287665,1.1128189524638876,1.0512817621033892,1.1150622556519147,1.0705942131586854,1.0250600294323813,1.1264892898444931,1.3600801692886422,1.3656128882177594,1.1715904464493105,1.2154623090195074,1.3187629824660938,1.1817186138066103,1.3972623781207378
1999,1.429478614306921,1.2179447702553203,1.3068456485917277,1.1913447211401755,1.3680788827451804,1.3727448833369194,1.1039477599631358,1.1200671816875707,1.3981204092681623,1.1583121896765702,1.4577081681630137,1.5020974746992752,1.1552130457633347,1.1576724345033256,1.2873531019931919,1.2249828866699057,1.1525652368967334,1.2293899426637152,1.1253039159785383,1.3485102521080634,1.3639074167762844,1.4311251585121412,1.1821457603917005,1.0813980235451652,1.1872514153568174,1.1237898061155802,1.0502357071009603,1.1976634658360776,1.5469515841497234,1.5400582976229344,1.2697138760418987,1.3253301719868686,1.4681959591140867,1.2814633216206237,1.56691098151765
2000,1.674844801092828,1.3453464706512803,1.4745363229045931,1.3058063421594404,1.5977136343922616,1.59516490710852,1.174599995839402,1.2058332497627577,1.645768766697468,1.2614807170857236,1.71598917033879,1.792523783107197,1.23650352377107,1.2310299213182347,1.4899923249855331,1.3520870738853705,1.2332268164312785,1.3650950451863115,1.2222025417525073,1.5654017059486307,1.586223310259183,1.6885230431928222,1.288676516414682,1.1362164823615086,1.3273797479890097,1.2034015209612907,1.1057373716598875,1.3175013322679232,1.8436469739935615,1.816421095272597,1.4561282207715827,1.5082719537243658,1.730634598502057,1.4452746172030233,1.8367857175186284
2001,1.847787373370367,1.4956380484497553,1.6271409595339916,1.4296028504332057,1.776047129947052,1.7714829737044735,1.2559669273338723,1.3083120014199663,1.8389781141621726,1.3724899158929125,1.9052782340664882,1.9753056910715143,1.3255712949594407,1.3356355171216379,1.6809042576203368,1.4866415873310863,1.3179882122088833,1.51017247405433,1.3295599605469395,1.7592042606796927,1.7690530588802587,1.9062652368593682,1.4220414748665329,1.2015655040248918,1.4962488152070539,1.2969094634857843,1.180912113613285,1.4773811474434582,2.0687198320183264,2.0082119928661544,1.6608344915960822,1.6953422929155115,1.907836010052898,1.6102706132683926,2.0278772455106324
2002,2.1539799600917666,1.7450752207961833,1.8880037281580557,1.6613073238402798,2.0831654699318762,2.1023834692444634,1.4358902764973691,1.517263203412553,2.148765088916461,1.5697455776418752,2.1914783405910647,2.2754651687085423,1.509850523190846,1.5813188331651216,2.002708669955342,1.7460212214177504,1.4962135365912728,1.7482249039744502,1.5221322478257466,2.090688695946275,2.0675136096397746,2.2564758142626076,1.7107596895415018,1.3664826750563597,1.785611267863644,1.5139650112221206,1.39691371555489,1.7787933750053413,2.3617969089017175,2.303040728405264,2.0174945906199473,2.1041391629091595,2.1836213084958525,1.901805376373745,2.2609279395778676
2003,2.4855480527507767,2.104467196114867,2.2343428496732765,2.0088964306348993,2.3952915976430376,2.480681189355797,1.7358259022011746,1.8562414862470158,2.4654128466791385,1.8682251479306213,2.483252402642052,2.573121165172946,1.841211255804134,1.9983926375962253,2.325043855849517,2.110908618363612,1.8421646624122936,2.0749133641190154,1.8486850796457233,2.454727350616526,2.420319954229993,2.5988708363698434,2.1159149129464367,1.6957005575056194,2.151301222494591,1.8827475609118092,1.7403046594892002,2.2021233836287903,2.592769226279263,2.576168133521037,2.4081203400820894,2.588709012286157,2.436930601144102,2.2769076582243684,2.3853007354724616
2004,2.6946287331559047,2.3944189906761952,2.5169294589229336,2.353635105286733,2.6395670741206865,2.756900572841117,2.119662979278384,2.2013069233093634,2.6805659007310996,2.230035255120583,2.694433789596331,2.7729563646955766,2.2846368347515504,2.403040203777188,2.594425361259312,2.466211163276411,2.300387928470233,2.406177522242904,2.3077898999867794,2.696742277976089,2.6878378402597414,2.8205906481194893,2.4371115852640655,2.127260762820447,2.4868139087147063,2.3143309569106894,2.1242642949990587,2.5264139465694146,2.7943654933961493,2.771061045125787,2.7403662221310974,2.9857617399515317,2.62490232564315,2.5650186882740087,2.567818910456249
2005,2.8168050710129577,2.5734244430860556,2.6836887196913386,2.5601561917890585,2.7896211091599046,2.902737022339939,2.3500626162446285,2.428021966954649,2.786899661731185,2.469637384893241,2.8141447189038873,2.874749508959024,2.527269892077022,2.593019481118399,2.7503676323729067,2.672442601488103,2.545951557041382,2.5973069142406082,2.5445351331976145,2.84768039110827,2.840187698059112,2.963752639614663,2.6046565933473858,2.3656749330017255,2.690420107974933,2.553683190801154,2.332243140265104,2.689867884890184,2.9311260787072793,2.8657964817269135,2.92311958083998,3.1686613193030286,2.7315345845029677,2.719280025057425,2.6706971376417807
